Name,Wikipedia link (en),Redirected,Redirect link
Familial colorectal cancer,https://en.wikipedia.org/wiki/Familial_colorectal_cancer,Yes,https://en.wikipedia.org/wiki/Colorectal_cancer
Familial deafness,https://en.wikipedia.org/wiki/Familial_deafness,Yes,https://en.wikipedia.org/wiki/Hearing_loss
Familial dilated cardiomyopathy,https://en.wikipedia.org/wiki/Familial_dilated_cardiomyopathy,Yes,https://en.wikipedia.org/wiki/Dilated_cardiomyopathy
Familial dysautonomia,https://en.wikipedia.org/wiki/Familial_dysautonomia,No,https://en.wikipedia.org/wiki/Familial_dysautonomia
Familial emphysema,https://en.wikipedia.org/wiki/Familial_emphysema,Yes,https://en.wikipedia.org/wiki/Alpha-1_antitrypsin_deficiency
Familial eosinophilia,https://en.wikipedia.org/wiki/Familial_eosinophilia,No,https://en.wikipedia.org/wiki/Familial_eosinophilia
Familial hyperchylomicronemia,https://en.wikipedia.org/wiki/Familial_hyperchylomicronemia,Yes,https://en.wikipedia.org/wiki/Lipoprotein_lipase_deficiency
Familial hyperlipoproteinemia type I,https://en.wikipedia.org/wiki/Familial_hyperlipoproteinemia_type_I,Yes,https://en.wikipedia.org/wiki/Hyperlipidemia
Familial hyperlipoproteinemia type III,https://en.wikipedia.org/wiki/Familial_hyperlipoproteinemia_type_III,Yes,https://en.wikipedia.org/wiki/Familial_dysbetalipoproteinemia
Familial hyperlipoproteinemia type IV,https://en.wikipedia.org/wiki/Familial_hyperlipoproteinemia_type_IV,Yes,https://en.wikipedia.org/wiki/Familial_hypertriglyceridemia
Familial hyperlipoproteinemia,https://en.wikipedia.org/wiki/Familial_hyperlipoproteinemia,Yes,https://en.wikipedia.org/wiki/Hyperlipidemia
Familial hypersensitivity pneumonitis,https://en.wikipedia.org/wiki/Familial_hypersensitivity_pneumonitis,Yes,https://en.wikipedia.org/wiki/Hypersensitivity_pneumonitis
Familial hypertension,https://en.wikipedia.org/wiki/Familial_hypertension,Yes,https://en.wikipedia.org/wiki/Essential_hypertension
Familial hypopituitarism,https://en.wikipedia.org/wiki/Familial_hypopituitarism,Yes,https://en.wikipedia.org/wiki/Hypopituitarism
Familial intestinal polyatresia syndrome,https://en.wikipedia.org/wiki/Familial_intestinal_polyatresia_syndrome,Yes,https://en.wikipedia.org/wiki/Familial_multiple_intestinal_atresia
Familial Mediterranean fever,https://en.wikipedia.org/wiki/Familial_Mediterranean_fever,No,https://en.wikipedia.org/wiki/Familial_Mediterranean_fever
Familial multiple lipomatosis,https://en.wikipedia.org/wiki/Familial_multiple_lipomatosis,No,https://en.wikipedia.org/wiki/Familial_multiple_lipomatosis
Familial opposable triphalangeal thumbs duplication,https://en.wikipedia.org/wiki/Familial_opposable_triphalangeal_thumbs_duplication,No,https://en.wikipedia.org/wiki/Familial_opposable_triphalangeal_thumbs_duplication
Familial periodic paralysis,https://en.wikipedia.org/wiki/Familial_periodic_paralysis,Yes,https://en.wikipedia.org/wiki/Periodic_paralysis
Familial polyposis,https://en.wikipedia.org/wiki/Familial_polyposis,Yes,https://en.wikipedia.org/wiki/Familial_adenomatous_polyposis
Familial Treacher–Collins syndrome,https://en.wikipedia.org/wiki/Familial_Treacher%E2%80%93Collins_syndrome,Yes,https://en.wikipedia.org/wiki/Treacher_Collins_syndrome
Familial ventricular tachycardia,https://en.wikipedia.org/wiki/Familial_ventricular_tachycardia,Yes,https://en.wikipedia.org/wiki/Catecholaminergic_polymorphic_ventricular_tachycardia
Fan death,https://en.wikipedia.org/wiki/Fan_death,No,https://en.wikipedia.org/wiki/Fan_death
Fanconi anemia type 1,https://en.wikipedia.org/wiki/Fanconi_anemia_type_1,Yes,https://en.wikipedia.org/wiki/Fanconi_anemia
Fanconi anemia type 2,https://en.wikipedia.org/wiki/Fanconi_anemia_type_2,Yes,https://en.wikipedia.org/wiki/Fanconi_anemia
Fanconi anemia type 3,https://en.wikipedia.org/wiki/Fanconi_anemia_type_3,Yes,https://en.wikipedia.org/wiki/Fanconi_anemia
Fanconi–Bickel syndrome,https://en.wikipedia.org/wiki/Fanconi%E2%80%93Bickel_syndrome,No,https://en.wikipedia.org/wiki/Fanconi%E2%80%93Bickel_syndrome
Fanconi pancytopenia,https://en.wikipedia.org/wiki/Fanconi_pancytopenia,Yes,https://en.wikipedia.org/wiki/Fanconi_anemia
Fanconi syndrome,https://en.wikipedia.org/wiki/Fanconi_syndrome,No,https://en.wikipedia.org/wiki/Fanconi_syndrome
"Fanconi syndrome, renal, with nephrocalcinosis and renal stones","https://en.wikipedia.org/wiki/Fanconi_syndrome,_renal,_with_nephrocalcinosis_and_renal_stones",Yes,https://en.wikipedia.org/wiki/Dent%27s_disease
Fanconi anemia,https://en.wikipedia.org/wiki/Fanconi_anemia,No,https://en.wikipedia.org/wiki/Fanconi_anemia
Farber's disease,https://en.wikipedia.org/wiki/Farber%27s_disease,Yes,https://en.wikipedia.org/wiki/Farber_disease
Farmer's lung,https://en.wikipedia.org/wiki/Farmer%27s_lung,No,https://en.wikipedia.org/wiki/Farmer%27s_lung
Fascioliasis,https://en.wikipedia.org/wiki/Fascioliasis,Yes,https://en.wikipedia.org/wiki/Fasciolosis
Fatal familial insomnia,https://en.wikipedia.org/wiki/Fatal_familial_insomnia,Yes,https://en.wikipedia.org/wiki/Fatal_insomnia
Fatty liver,https://en.wikipedia.org/wiki/Fatty_liver,Yes,https://en.wikipedia.org/wiki/Fatty_liver_disease
Fazio–Londe syndrome,https://en.wikipedia.org/wiki/Fazio%E2%80%93Londe_syndrome,Yes,https://en.wikipedia.org/wiki/Fazio%E2%80%93Londe_disease
Febrile seizure,https://en.wikipedia.org/wiki/Febrile_seizure,No,https://en.wikipedia.org/wiki/Febrile_seizure
Fechtner syndrome,https://en.wikipedia.org/wiki/Fechtner_syndrome,No,https://en.wikipedia.org/wiki/Fechtner_syndrome
Feingold syndrome,https://en.wikipedia.org/wiki/Feingold_syndrome,No,https://en.wikipedia.org/wiki/Feingold_syndrome
Felty's syndrome,https://en.wikipedia.org/wiki/Felty%27s_syndrome,No,https://en.wikipedia.org/wiki/Felty%27s_syndrome
Female pseudohermaphroditism,https://en.wikipedia.org/wiki/Female_pseudohermaphroditism,Yes,https://en.wikipedia.org/wiki/Intersex
Female sexual arousal disorder,https://en.wikipedia.org/wiki/Female_sexual_arousal_disorder,No,https://en.wikipedia.org/wiki/Female_sexual_arousal_disorder
Femur fibula ulna syndrome,https://en.wikipedia.org/wiki/Femur_fibula_ulna_syndrome,No,https://en.wikipedia.org/wiki/Femur_fibula_ulna_syndrome
Ferrocalcinosis cerebro vascular,https://en.wikipedia.org/wiki/Ferrocalcinosis_cerebro_vascular,Yes,https://en.wikipedia.org/wiki/Primary_familial_brain_calcification
Fetal alcohol syndrome,https://en.wikipedia.org/wiki/Fetal_alcohol_syndrome,Yes,https://en.wikipedia.org/wiki/Fetal_alcohol_spectrum_disorder
Fetal cytomegalovirus syndrome,https://en.wikipedia.org/wiki/Fetal_cytomegalovirus_syndrome,Yes,https://en.wikipedia.org/wiki/Congenital_cytomegalovirus_infection
Fetal diethylstilbestrol syndrome,https://en.wikipedia.org/wiki/Fetal_diethylstilbestrol_syndrome,Yes,https://en.wikipedia.org/wiki/Diethylstilbestrol#Associated_health_problems
Fetal hydantoin syndrome,https://en.wikipedia.org/wiki/Fetal_hydantoin_syndrome,No,https://en.wikipedia.org/wiki/Fetal_hydantoin_syndrome
Fetal methyl mercury syndrome,https://en.wikipedia.org/wiki/Fetal_methyl_mercury_syndrome,Yes,https://en.wikipedia.org/wiki/Methylmercury
Fetal parvovirus syndrome,https://en.wikipedia.org/wiki/Fetal_parvovirus_syndrome,Yes,https://en.wikipedia.org/wiki/Hydrops_fetalis
Fetal thalidomide syndrome,https://en.wikipedia.org/wiki/Fetal_thalidomide_syndrome,Yes,https://en.wikipedia.org/wiki/Thalidomide
Fetal warfarin syndrome,https://en.wikipedia.org/wiki/Fetal_warfarin_syndrome,No,https://en.wikipedia.org/wiki/Fetal_warfarin_syndrome
FG syndrome,https://en.wikipedia.org/wiki/FG_syndrome,No,https://en.wikipedia.org/wiki/FG_syndrome
Fibrochondrogenesis,https://en.wikipedia.org/wiki/Fibrochondrogenesis,No,https://en.wikipedia.org/wiki/Fibrochondrogenesis
Fibrolipomatosis,https://en.wikipedia.org/wiki/Fibrolipomatosis,Yes,https://en.wikipedia.org/wiki/Hamartoma
Fibroma,https://en.wikipedia.org/wiki/Fibroma,No,https://en.wikipedia.org/wiki/Fibroma
Fibromatosis,https://en.wikipedia.org/wiki/Fibromatosis,No,https://en.wikipedia.org/wiki/Fibromatosis
Fibromuscular dysplasia of arteries,https://en.wikipedia.org/wiki/Fibromuscular_dysplasia_of_arteries,Yes,https://en.wikipedia.org/wiki/Fibromuscular_dysplasia
Fibromuscular dysplasia,https://en.wikipedia.org/wiki/Fibromuscular_dysplasia,No,https://en.wikipedia.org/wiki/Fibromuscular_dysplasia
Fibromyalgia,https://en.wikipedia.org/wiki/Fibromyalgia,No,https://en.wikipedia.org/wiki/Fibromyalgia
Fibrosarcoma,https://en.wikipedia.org/wiki/Fibrosarcoma,No,https://en.wikipedia.org/wiki/Fibrosarcoma
Idiopathic pulmonary fibrosis,https://en.wikipedia.org/wiki/Idiopathic_pulmonary_fibrosis,No,https://en.wikipedia.org/wiki/Idiopathic_pulmonary_fibrosis
Fibrosing mediastinitis,https://en.wikipedia.org/wiki/Fibrosing_mediastinitis,Yes,https://en.wikipedia.org/wiki/Mediastinitis
Fibrosis,https://en.wikipedia.org/wiki/Fibrosis,No,https://en.wikipedia.org/wiki/Fibrosis
Fibrous dysplasia of bone,https://en.wikipedia.org/wiki/Fibrous_dysplasia_of_bone,No,https://en.wikipedia.org/wiki/Fibrous_dysplasia_of_bone
Fibrous dysplasia,https://en.wikipedia.org/wiki/Fibrous_dysplasia,Yes,https://en.wikipedia.org/wiki/Fibrous_dysplasia_of_bone
Fibrodysplasia ossificans progressiva,https://en.wikipedia.org/wiki/Fibrodysplasia_ossificans_progressiva,No,https://en.wikipedia.org/wiki/Fibrodysplasia_ossificans_progressiva
Fifth disease,https://en.wikipedia.org/wiki/Fifth_disease,No,https://en.wikipedia.org/wiki/Fifth_disease
Filariasis,https://en.wikipedia.org/wiki/Filariasis,No,https://en.wikipedia.org/wiki/Filariasis
Filippi syndrome,https://en.wikipedia.org/wiki/Filippi_syndrome,No,https://en.wikipedia.org/wiki/Filippi_syndrome
Finnish type amyloidosis,https://en.wikipedia.org/wiki/Finnish_type_amyloidosis,Yes,https://en.wikipedia.org/wiki/Lattice_corneal_dystrophy
Fish-eye disease,https://en.wikipedia.org/wiki/Fish-eye_disease,Yes,https://en.wikipedia.org/wiki/Lecithin_cholesterol_acyltransferase_deficiency
Fissured tongue,https://en.wikipedia.org/wiki/Fissured_tongue,No,https://en.wikipedia.org/wiki/Fissured_tongue
Fitz-Hugh–Curtis syndrome,https://en.wikipedia.org/wiki/Fitz-Hugh%E2%80%93Curtis_syndrome,No,https://en.wikipedia.org/wiki/Fitz-Hugh%E2%80%93Curtis_syndrome
Fitzsimmons–Guilbert syndrome,https://en.wikipedia.org/wiki/Fitzsimmons%E2%80%93Guilbert_syndrome,No,https://en.wikipedia.org/wiki/Fitzsimmons%E2%80%93Guilbert_syndrome
Flavimonas oryzihabitans,https://en.wikipedia.org/wiki/Flavimonas_oryzihabitans,Yes,https://en.wikipedia.org/wiki/Pseudomonas_oryzihabitans
Flesh eating bacteria,https://en.wikipedia.org/wiki/Flesh_eating_bacteria,Yes,https://en.wikipedia.org/wiki/Necrotizing_fasciitis
Floaters,https://en.wikipedia.org/wiki/Floaters,Yes,https://en.wikipedia.org/wiki/Floater
Floating-Harbor syndrome,https://en.wikipedia.org/wiki/Floating-Harbor_syndrome,Yes,https://en.wikipedia.org/wiki/Floating%E2%80%93Harbor_syndrome
Florid cystic endosalpingiosis of the uterus,https://en.wikipedia.org/wiki/Florid_cystic_endosalpingiosis_of_the_uterus,Yes,https://en.wikipedia.org/wiki/Endosalpingiosis
Fluorosis,https://en.wikipedia.org/wiki/Fluorosis_(disambiguation),No,https://en.wikipedia.org/wiki/Fluorosis_(disambiguation)
Flynn–Aird syndrome,https://en.wikipedia.org/wiki/Flynn%E2%80%93Aird_syndrome,No,https://en.wikipedia.org/wiki/Flynn%E2%80%93Aird_syndrome
Focal dermal hypoplasia,https://en.wikipedia.org/wiki/Focal_dermal_hypoplasia,No,https://en.wikipedia.org/wiki/Focal_dermal_hypoplasia
Focal dystonia,https://en.wikipedia.org/wiki/Focal_dystonia,No,https://en.wikipedia.org/wiki/Focal_dystonia
Focal facial dermal dysplasia,https://en.wikipedia.org/wiki/Focal_facial_dermal_dysplasia,No,https://en.wikipedia.org/wiki/Focal_facial_dermal_dysplasia
Foix–Chavany–Marie syndrome,https://en.wikipedia.org/wiki/Foix%E2%80%93Chavany%E2%80%93Marie_syndrome,No,https://en.wikipedia.org/wiki/Foix%E2%80%93Chavany%E2%80%93Marie_syndrome
Foix–Alajouanine syndrome,https://en.wikipedia.org/wiki/Foix%E2%80%93Alajouanine_syndrome,No,https://en.wikipedia.org/wiki/Foix%E2%80%93Alajouanine_syndrome
Follicular ichthyosis,https://en.wikipedia.org/wiki/Follicular_ichthyosis,Yes,https://en.wikipedia.org/wiki/Ichthyosis
Follicular lymphoma,https://en.wikipedia.org/wiki/Follicular_lymphoma,No,https://en.wikipedia.org/wiki/Follicular_lymphoma
Forbes–Albright syndrome,https://en.wikipedia.org/wiki/Forbes%E2%80%93Albright_syndrome,Yes,https://en.wikipedia.org/wiki/Hyperprolactinaemia#Historical_names
Forbes disease,https://en.wikipedia.org/wiki/Forbes_disease,Yes,https://en.wikipedia.org/wiki/Glycogen_storage_disease_type_III
Foreign accent syndrome,https://en.wikipedia.org/wiki/Foreign_accent_syndrome,No,https://en.wikipedia.org/wiki/Foreign_accent_syndrome
Forestier's disease,https://en.wikipedia.org/wiki/Forestier%27s_disease,Yes,https://en.wikipedia.org/wiki/Diffuse_idiopathic_skeletal_hyperostosis
Formaldehyde poisoning,https://en.wikipedia.org/wiki/Formaldehyde_poisoning,Yes,https://en.wikipedia.org/wiki/Formaldehyde#Safety
Fountain syndrome,https://en.wikipedia.org/wiki/Fountain_syndrome,No,https://en.wikipedia.org/wiki/Fountain_syndrome
Fournier gangrene,https://en.wikipedia.org/wiki/Fournier_gangrene,No,https://en.wikipedia.org/wiki/Fournier_gangrene
Fowler's syndrome,https://en.wikipedia.org/wiki/Fowler%27s_syndrome,No,https://en.wikipedia.org/wiki/Fowler%27s_syndrome
Fox–Fordyce disease,https://en.wikipedia.org/wiki/Fox%E2%80%93Fordyce_disease,No,https://en.wikipedia.org/wiki/Fox%E2%80%93Fordyce_disease
Fragile X syndrome,https://en.wikipedia.org/wiki/Fragile_X_syndrome,Yes,https://en.wikipedia.org/wiki/Fragile_X_syndrome
Fragile X syndrome type 1,https://en.wikipedia.org/wiki/Fragile_X_syndrome_type_1,Yes,https://en.wikipedia.org/wiki/Fragile_X_syndrome
Fragile X syndrome type 2,https://en.wikipedia.org/wiki/Fragile_X_syndrome_type_2,Yes,https://en.wikipedia.org/wiki/Fragile_X_syndrome
Fragile X syndrome type 3,https://en.wikipedia.org/wiki/Fragile_X_syndrome_type_3,Yes,https://en.wikipedia.org/wiki/Fragile_X_syndrome
Franceschetti–Klein syndrome,https://en.wikipedia.org/wiki/Franceschetti%E2%80%93Klein_syndrome,No,https://en.wikipedia.org/wiki/Franceschetti%E2%80%93Klein_syndrome
Francois dyscephalic syndrome,https://en.wikipedia.org/wiki/Francois_dyscephalic_syndrome,Yes,https://en.wikipedia.org/wiki/Hallermann%E2%80%93Streiff_syndrome
Fraser syndrome,https://en.wikipedia.org/wiki/Fraser_syndrome,No,https://en.wikipedia.org/wiki/Fraser_syndrome
Frasier syndrome,https://en.wikipedia.org/wiki/Frasier_syndrome,No,https://en.wikipedia.org/wiki/Frasier_syndrome
FRAXA syndrome,https://en.wikipedia.org/wiki/FRAXA_syndrome,Yes,https://en.wikipedia.org/wiki/Fragile_X_syndrome
FRAXD,https://en.wikipedia.org/wiki/FRAXD,No,https://en.wikipedia.org/wiki/FRAXD
Free sialic acid storage disease,https://en.wikipedia.org/wiki/Free_sialic_acid_storage_disease,Yes,https://en.wikipedia.org/wiki/Infantile_free_sialic_acid_storage_disease
Freeman–Sheldon syndrome,https://en.wikipedia.org/wiki/Freeman%E2%80%93Sheldon_syndrome,No,https://en.wikipedia.org/wiki/Freeman%E2%80%93Sheldon_syndrome
Freiberg's disease,https://en.wikipedia.org/wiki/Freiberg%27s_disease,Yes,https://en.wikipedia.org/wiki/Freiberg_disease
Frey's syndrome,https://en.wikipedia.org/wiki/Frey%27s_syndrome,No,https://en.wikipedia.org/wiki/Frey%27s_syndrome
Friedreich's ataxia,https://en.wikipedia.org/wiki/Friedreich%27s_ataxia,No,https://en.wikipedia.org/wiki/Friedreich%27s_ataxia
Froelich's syndrome,https://en.wikipedia.org/wiki/Froelich%27s_syndrome,Yes,https://en.wikipedia.org/wiki/Adiposogenital_dystrophy
Frölich's syndrome,https://en.wikipedia.org/wiki/Fr%C3%B6lich%27s_syndrome,Yes,https://en.wikipedia.org/wiki/Adiposogenital_dystrophy
Frontonasal dysplasia Klippel–Feil syndrome,https://en.wikipedia.org/wiki/Frontonasal_dysplasia_Klippel%E2%80%93Feil_syndrome,Yes,https://en.wikipedia.org/wiki/Klippel%E2%80%93Feil_syndrome
Frontonasal dysplasia,https://en.wikipedia.org/wiki/Frontonasal_dysplasia,No,https://en.wikipedia.org/wiki/Frontonasal_dysplasia
Frontotemporal dementia,https://en.wikipedia.org/wiki/Frontotemporal_dementia,No,https://en.wikipedia.org/wiki/Frontotemporal_dementia
Fructose intolerance,https://en.wikipedia.org/wiki/Hereditary_fructose_intolerance,No,https://en.wikipedia.org/wiki/Hereditary_fructose_intolerance
"Fructose-1,6-bisphosphatase deficiency","https://en.wikipedia.org/wiki/Fructose-1,6-bisphosphatase_deficiency",Yes,"https://en.wikipedia.org/wiki/Fructose_1,6-bisphosphatase"
"Fructose-1-phosphate aldolase deficiency, heredita","https://en.wikipedia.org/wiki/Fructose-1-phosphate_aldolase_deficiency,_heredita",Yes,https://en.wikipedia.org/wiki/Hereditary_fructose_intolerance
"Fructosemia, hereditary","https://en.wikipedia.org/wiki/Fructosemia,_hereditary",Yes,https://en.wikipedia.org/wiki/Hereditary_fructose_intolerance
Fructosuria,https://en.wikipedia.org/wiki/Fructosuria,Yes,https://en.wikipedia.org/wiki/Essential_fructosuria
Fucosidosis type 1,https://en.wikipedia.org/wiki/Fucosidosis_type_1,Yes,https://en.wikipedia.org/wiki/Fucosidosis
Fucosidosis,https://en.wikipedia.org/wiki/Fucosidosis,No,https://en.wikipedia.org/wiki/Fucosidosis
Fugue state,https://en.wikipedia.org/wiki/Fugue_state,No,https://en.wikipedia.org/wiki/Fugue_state
Fukuyama-type muscular dystrophy,https://en.wikipedia.org/wiki/Fukuyama-type_muscular_dystrophy,Yes,https://en.wikipedia.org/wiki/Fukuyama_congenital_muscular_dystrophy
Fumarase deficiency,https://en.wikipedia.org/wiki/Fumarase_deficiency,No,https://en.wikipedia.org/wiki/Fumarase_deficiency
Fumaric aciduria,https://en.wikipedia.org/wiki/Fumaric_aciduria,Yes,https://en.wikipedia.org/wiki/Fumarase_deficiency
Functioning pancreatic endocrine tumor,https://en.wikipedia.org/wiki/Functioning_pancreatic_endocrine_tumor,Yes,https://en.wikipedia.org/wiki/Neuroendocrine_tumor
Furunculous myiasis,https://en.wikipedia.org/wiki/Furunculous_myiasis,Yes,https://en.wikipedia.org/wiki/Myiasis
Fused mandibular incisors,https://en.wikipedia.org/wiki/Fused_mandibular_incisors,Yes,https://en.wikipedia.org/wiki/Tooth_fusion
