Name,Wikipedia link (en),Redirected,Redirect link
Schizotypal personality disorder,https://en.wikipedia.org/wiki/Schizotypal_personality_disorder,No,https://en.wikipedia.org/wiki/Schizotypal_personality_disorder
Schmidt syndrome,https://en.wikipedia.org/wiki/Schmidt_syndrome,Yes,https://en.wikipedia.org/wiki/Autoimmune_polyendocrine_syndrome_type_2
Schmitt Gillenwater Kelly syndrome,https://en.wikipedia.org/wiki/Schmitt_Gillenwater_Kelly_syndrome,No,https://en.wikipedia.org/wiki/Schmitt_Gillenwater_Kelly_syndrome
Upshaw–Schülman syndrome,https://en.wikipedia.org/wiki/Upshaw%E2%80%93Sch%C3%BClman_syndrome,Yes,https://en.wikipedia.org/wiki/Thrombotic_thrombocytopenic_purpura
"Schwannoma, malignant","https://en.wikipedia.org/wiki/Schwannoma,_malignant",Yes,https://en.wikipedia.org/wiki/Neurofibroma
Schwannomatosis,https://en.wikipedia.org/wiki/Schwannomatosis,No,https://en.wikipedia.org/wiki/Schwannomatosis
Schwartz–Jampel syndrome,https://en.wikipedia.org/wiki/Schwartz%E2%80%93Jampel_syndrome,No,https://en.wikipedia.org/wiki/Schwartz%E2%80%93Jampel_syndrome
Sciatica,https://en.wikipedia.org/wiki/Sciatica,No,https://en.wikipedia.org/wiki/Sciatica
Scimitar syndrome,https://en.wikipedia.org/wiki/Scimitar_syndrome,No,https://en.wikipedia.org/wiki/Scimitar_syndrome
Scleredema,https://en.wikipedia.org/wiki/Scleredema,No,https://en.wikipedia.org/wiki/Scleredema
Scleroderma,https://en.wikipedia.org/wiki/Scleroderma,No,https://en.wikipedia.org/wiki/Scleroderma
Scleromyxedema,https://en.wikipedia.org/wiki/Scleromyxedema,Yes,https://en.wikipedia.org/wiki/Papular_mucinosis
Sclerosing cholangitis,https://en.wikipedia.org/wiki/Sclerosing_cholangitis,Yes,https://en.wikipedia.org/wiki/Primary_sclerosing_cholangitis
Sclerosteosis,https://en.wikipedia.org/wiki/Sclerosteosis,No,https://en.wikipedia.org/wiki/Sclerosteosis
Sclerotylosis,https://en.wikipedia.org/wiki/Sclerotylosis,Yes,https://en.wikipedia.org/wiki/Palmoplantar_keratoderma
SCOT deficiency,https://en.wikipedia.org/wiki/SCOT_deficiency,Yes,https://en.wikipedia.org/wiki/Succinyl-CoA:3-oxoacid_CoA_transferase_deficiency
Scott syndrome,https://en.wikipedia.org/wiki/Scott_syndrome,No,https://en.wikipedia.org/wiki/Scott_syndrome
Scrapie,https://en.wikipedia.org/wiki/Scrapie,No,https://en.wikipedia.org/wiki/Scrapie
Scurvy,https://en.wikipedia.org/wiki/Scurvy,No,https://en.wikipedia.org/wiki/Scurvy
Scoliosis,https://en.wikipedia.org/wiki/Scoliosis,No,https://en.wikipedia.org/wiki/Scoliosis
Scoliosis as part of NF,https://en.wikipedia.org/wiki/Scoliosis_as_part_of_NF,Yes,https://en.wikipedia.org/wiki/Scoliosis
Scoliosis with unilateral unsegmented bar,https://en.wikipedia.org/wiki/Scoliosis_with_unilateral_unsegmented_bar,Yes,https://en.wikipedia.org/wiki/Scoliosis
Scotoma,https://en.wikipedia.org/wiki/Scotoma,No,https://en.wikipedia.org/wiki/Scotoma
Sea-blue histiocytosis,https://en.wikipedia.org/wiki/Sea-blue_histiocytosis,No,https://en.wikipedia.org/wiki/Sea-blue_histiocytosis
Seafood poisoning,https://en.wikipedia.org/wiki/Seafood_poisoning,Yes,https://en.wikipedia.org/wiki/Fish_as_food#Health_hazards
Seasonal affective disorder,https://en.wikipedia.org/wiki/Seasonal_affective_disorder,No,https://en.wikipedia.org/wiki/Seasonal_affective_disorder
Seaver Cassidy syndrome,https://en.wikipedia.org/wiki/Seaver_Cassidy_syndrome,No,https://en.wikipedia.org/wiki/Seaver_Cassidy_syndrome
Sebocystomatosis,https://en.wikipedia.org/wiki/Sebocystomatosis,Yes,https://en.wikipedia.org/wiki/Steatocystoma_multiplex
Secernentea Infections,https://en.wikipedia.org/wiki/Secernentea_Infections,Yes,https://en.wikipedia.org/wiki/Secernentea
Seckel syndrome,https://en.wikipedia.org/wiki/Seckel_syndrome,No,https://en.wikipedia.org/wiki/Seckel_syndrome
Secondary pulmonary hypertension,https://en.wikipedia.org/wiki/Secondary_pulmonary_hypertension,Yes,https://en.wikipedia.org/wiki/Pulmonary_hypertension
Segmental neurofibromatosis,https://en.wikipedia.org/wiki/Segmental_neurofibromatosis,Yes,https://en.wikipedia.org/wiki/Neurofibromatosis_type_I
Selective mutism,https://en.wikipedia.org/wiki/Selective_mutism,No,https://en.wikipedia.org/wiki/Selective_mutism
Selenium poisoning,https://en.wikipedia.org/wiki/Selenium_poisoning,Yes,https://en.wikipedia.org/wiki/Selenium#Toxicity
Self-defeating personality disorder,https://en.wikipedia.org/wiki/Self-defeating_personality_disorder,No,https://en.wikipedia.org/wiki/Self-defeating_personality_disorder
Seminoma,https://en.wikipedia.org/wiki/Seminoma,No,https://en.wikipedia.org/wiki/Seminoma
Senior–Løken syndrome,https://en.wikipedia.org/wiki/Senior%E2%80%93L%C3%B8ken_syndrome,No,https://en.wikipedia.org/wiki/Senior%E2%80%93L%C3%B8ken_syndrome
Sensenbrenner syndrome,https://en.wikipedia.org/wiki/Sensenbrenner_syndrome,No,https://en.wikipedia.org/wiki/Sensenbrenner_syndrome
Sensorineural hearing loss,https://en.wikipedia.org/wiki/Sensorineural_hearing_loss,No,https://en.wikipedia.org/wiki/Sensorineural_hearing_loss
Sensory neuropathy type 1,https://en.wikipedia.org/wiki/Sensory_neuropathy_type_1,Yes,https://en.wikipedia.org/wiki/Peripheral_neuropathy
Sensory processing disorder,https://en.wikipedia.org/wiki/Sensory_processing_disorder,No,https://en.wikipedia.org/wiki/Sensory_processing_disorder
Sensory neuropathy,https://en.wikipedia.org/wiki/Sensory_neuropathy,Yes,https://en.wikipedia.org/wiki/Peripheral_neuropathy
Senter syndrome,https://en.wikipedia.org/wiki/Senter_syndrome,No,https://en.wikipedia.org/wiki/Senter_syndrome
Separation anxiety disorder,https://en.wikipedia.org/wiki/Separation_anxiety_disorder,No,https://en.wikipedia.org/wiki/Separation_anxiety_disorder
Sepsis,https://en.wikipedia.org/wiki/Sepsis,No,https://en.wikipedia.org/wiki/Sepsis
Septic shock,https://en.wikipedia.org/wiki/Septic_shock,No,https://en.wikipedia.org/wiki/Septic_shock
Septo-optic dysplasia,https://en.wikipedia.org/wiki/Septo-optic_dysplasia,No,https://en.wikipedia.org/wiki/Septo-optic_dysplasia
Serum sickness,https://en.wikipedia.org/wiki/Serum_sickness,No,https://en.wikipedia.org/wiki/Serum_sickness
Serious digitalis intoxication,https://en.wikipedia.org/wiki/Serious_digitalis_intoxication,Yes,https://en.wikipedia.org/wiki/Digoxin
Setleis syndrome,https://en.wikipedia.org/wiki/Setleis_syndrome,No,https://en.wikipedia.org/wiki/Setleis_syndrome
Severe acute respiratory syndrome,https://en.wikipedia.org/wiki/Severe_acute_respiratory_syndrome,Yes,https://en.wikipedia.org/wiki/SARS
Severe combined immunodeficiency,https://en.wikipedia.org/wiki/Severe_combined_immunodeficiency,No,https://en.wikipedia.org/wiki/Severe_combined_immunodeficiency
Sex chromosome disorders,https://en.wikipedia.org/wiki/Sex_chromosome_disorders_(disambiguation),Yes,https://en.wikipedia.org/wiki/Sex_chromosome_anomalies
Sexual aversion disorder,https://en.wikipedia.org/wiki/Sexual_aversion_disorder,Yes,https://en.wikipedia.org/wiki/Hypoactive_sexual_desire_disorder
Sexually transmitted disease,https://en.wikipedia.org/wiki/Sexually_transmitted_disease,Yes,https://en.wikipedia.org/wiki/Sexually_transmitted_infection
Sézary syndrome,https://en.wikipedia.org/wiki/S%C3%A9zary_syndrome,Yes,https://en.wikipedia.org/wiki/S%C3%A9zary_disease
Shapiro syndrome,https://en.wikipedia.org/wiki/Shapiro_syndrome,No,https://en.wikipedia.org/wiki/Shapiro_syndrome
Shared psychotic disorder,https://en.wikipedia.org/wiki/Shared_psychotic_disorder,Yes,https://en.wikipedia.org/wiki/Folie_%C3%A0_deux
Sharp syndrome,https://en.wikipedia.org/wiki/Sharp_syndrome,Yes,https://en.wikipedia.org/wiki/Mixed_connective_tissue_disease
Shaver's disease,https://en.wikipedia.org/wiki/Shaver%27s_disease,Yes,https://en.wikipedia.org/wiki/Bauxite_fibrosis
Sheehan syndrome,https://en.wikipedia.org/wiki/Sheehan_syndrome,Yes,https://en.wikipedia.org/wiki/Sheehan%27s_syndrome
Shellfish poisoning,https://en.wikipedia.org/wiki/Shellfish_poisoning,No,https://en.wikipedia.org/wiki/Shellfish_poisoning
"Shellfish poisoning, amnesic",https://en.wikipedia.org/wiki/Amnesic_shellfish_poisoning,No,https://en.wikipedia.org/wiki/Amnesic_shellfish_poisoning
"Shellfish poisoning, diarrheal",https://en.wikipedia.org/wiki/Diarrheal_shellfish_poisoning,Yes,https://en.wikipedia.org/wiki/Diarrhetic_shellfish_poisoning
"Shellfish poisoning, neurotoxic",https://en.wikipedia.org/wiki/Neurotoxic_shellfish_poisoning,No,https://en.wikipedia.org/wiki/Neurotoxic_shellfish_poisoning
"Shellfish poisoning, paralytic",https://en.wikipedia.org/wiki/Paralytic_shellfish_poisoning,No,https://en.wikipedia.org/wiki/Paralytic_shellfish_poisoning
Shigellosis,https://en.wikipedia.org/wiki/Shigellosis,No,https://en.wikipedia.org/wiki/Shigellosis
Shingles,https://en.wikipedia.org/wiki/Shingles,No,https://en.wikipedia.org/wiki/Shingles
Shock,https://en.wikipedia.org/wiki/Shock_(circulatory),No,https://en.wikipedia.org/wiki/Shock_(circulatory)
Short bowel syndrome,https://en.wikipedia.org/wiki/Short_bowel_syndrome,No,https://en.wikipedia.org/wiki/Short_bowel_syndrome
Short-chain acyl-CoA dehydrogenase deficiency,https://en.wikipedia.org/wiki/Short-chain_acyl-CoA_dehydrogenase_deficiency,Yes,https://en.wikipedia.org/wiki/Short-chain_acyl-coenzyme_A_dehydrogenase_deficiency
Short QT syndrome,https://en.wikipedia.org/wiki/Short_QT_syndrome,No,https://en.wikipedia.org/wiki/Short_QT_syndrome
Short rib-polydactyly syndrome,https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,Yes,https://en.wikipedia.org/wiki/Short_rib%E2%80%93polydactyly_syndrome
"Short rib-polydactyly syndrome, Beermer type","https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,_Beermer_type",Yes,https://en.wikipedia.org/wiki/Short_rib%E2%80%93polydactyly_syndrome
"Short rib-polydactyly syndrome, Majewski type","https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,_Majewski_type",Yes,https://en.wikipedia.org/wiki/Majewski%27s_polydactyly_syndrome
"Short rib-polydactyly syndrome, Saldino-Noonan type","https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,_Saldino-Noonan_type",Yes,https://en.wikipedia.org/wiki/Short_rib%E2%80%93polydactyly_syndrome
"Short rib-polydactyly syndrome, Verma-Naumoff type","https://en.wikipedia.org/wiki/Short_rib-polydactyly_syndrome,_Verma-Naumoff_type",Yes,https://en.wikipedia.org/wiki/Short_rib%E2%80%93polydactyly_syndrome
Short stature wormian bones dextrocardia,https://en.wikipedia.org/wiki/Short_stature_wormian_bones_dextrocardia,Yes,https://en.wikipedia.org/wiki/Stratton_Parker_syndrome
Short syndrome,https://en.wikipedia.org/wiki/Short_syndrome,Yes,https://en.wikipedia.org/wiki/SHORT_syndrome
Shprintzen syndrome,https://en.wikipedia.org/wiki/Shprintzen_syndrome,Yes,https://en.wikipedia.org/wiki/DiGeorge_syndrome
Shwachman syndrome,https://en.wikipedia.org/wiki/Shwachman_syndrome,Yes,https://en.wikipedia.org/wiki/Shwachman%E2%80%93Diamond_syndrome
Shwachman–Bodian–Diamond syndrome,https://en.wikipedia.org/wiki/Shwachman%E2%80%93Bodian%E2%80%93Diamond_syndrome,Yes,https://en.wikipedia.org/wiki/Shwachman%E2%80%93Diamond_syndrome
Shwartzman phenomenon,https://en.wikipedia.org/wiki/Shwartzman_phenomenon,No,https://en.wikipedia.org/wiki/Shwartzman_phenomenon
Shy–Drager syndrome,https://en.wikipedia.org/wiki/Shy%E2%80%93Drager_syndrome,Yes,https://en.wikipedia.org/wiki/Multiple_system_atrophy
Sialadenitis,https://en.wikipedia.org/wiki/Sialadenitis,No,https://en.wikipedia.org/wiki/Sialadenitis
Sialidosis type 1 and 3,https://en.wikipedia.org/wiki/Sialidosis_type_1_and_3,Yes,https://en.wikipedia.org/wiki/Sialidosis
Sialidosis,https://en.wikipedia.org/wiki/Sialidosis,No,https://en.wikipedia.org/wiki/Sialidosis
"Sialuria, French type","https://en.wikipedia.org/wiki/Sialuria,_French_type",Yes,https://en.wikipedia.org/wiki/Sialuria
Sickle cell anemia,https://en.wikipedia.org/wiki/Sickle-cell_disease,Yes,https://en.wikipedia.org/wiki/Sickle_cell_disease
"Sideroblastic anemia, autosomal","https://en.wikipedia.org/wiki/Sideroblastic_anemia,_autosomal",Yes,https://en.wikipedia.org/wiki/Sideroblastic_anemia
Siderosis,https://en.wikipedia.org/wiki/Siderosis,No,https://en.wikipedia.org/wiki/Siderosis
Silent sinus syndrome,https://en.wikipedia.org/wiki/Silent_sinus_syndrome,No,https://en.wikipedia.org/wiki/Silent_sinus_syndrome
Silicosiderosis,https://en.wikipedia.org/wiki/Silicosiderosis,Yes,https://en.wikipedia.org/wiki/Pneumoconiosis
Silicosis,https://en.wikipedia.org/wiki/Silicosis,No,https://en.wikipedia.org/wiki/Silicosis
Silver–Russell syndrome,https://en.wikipedia.org/wiki/Silver%E2%80%93Russell_syndrome,No,https://en.wikipedia.org/wiki/Silver%E2%80%93Russell_syndrome
Silvery hair syndrome,https://en.wikipedia.org/wiki/Silvery_hair_syndrome,Yes,https://en.wikipedia.org/wiki/Ch%C3%A9diak%E2%80%93Higashi_syndrome
Simian B virus infection,https://en.wikipedia.org/wiki/Simian_B_virus_infection,Yes,https://en.wikipedia.org/wiki/B_virus
Simpson–Golabi–Behmel syndrome,https://en.wikipedia.org/wiki/Simpson%E2%80%93Golabi%E2%80%93Behmel_syndrome,No,https://en.wikipedia.org/wiki/Simpson%E2%80%93Golabi%E2%80%93Behmel_syndrome
Singleton Merten syndrome,https://en.wikipedia.org/wiki/Singleton_Merten_syndrome,No,https://en.wikipedia.org/wiki/Singleton_Merten_syndrome
Sino-auricular heart block,https://en.wikipedia.org/wiki/Sino-auricular_heart_block,Yes,https://en.wikipedia.org/wiki/Heart_block
Sinus cancer,https://en.wikipedia.org/wiki/Sinus_cancer,Yes,https://en.wikipedia.org/wiki/Paranasal_sinuses#Cancer
Sinus histiocytosis,https://en.wikipedia.org/wiki/Sinus_histiocytosis,Yes,https://en.wikipedia.org/wiki/Rosai%E2%80%93Dorfman_disease
Sipple syndrome,https://en.wikipedia.org/wiki/Sipple_syndrome,Yes,https://en.wikipedia.org/wiki/Multiple_endocrine_neoplasia_type_2
Sirenomelia,https://en.wikipedia.org/wiki/Sirenomelia,No,https://en.wikipedia.org/wiki/Sirenomelia
Sitophobia,https://en.wikipedia.org/wiki/Sitophobia,Yes,https://en.wikipedia.org/wiki/Anorexia_nervosa
Sitosterolemia,https://en.wikipedia.org/wiki/Sitosterolemia,No,https://en.wikipedia.org/wiki/Sitosterolemia
"Situs inversus, X linked","https://en.wikipedia.org/wiki/Situs_inversus,_X_linked",Yes,https://en.wikipedia.org/wiki/Situs_inversus
Sixth nerve palsy,https://en.wikipedia.org/wiki/Sixth_nerve_palsy,No,https://en.wikipedia.org/wiki/Sixth_nerve_palsy
Sjögren–Larsson syndrome,https://en.wikipedia.org/wiki/Sj%C3%B6gren%E2%80%93Larsson_syndrome,No,https://en.wikipedia.org/wiki/Sj%C3%B6gren%E2%80%93Larsson_syndrome
Sjögren's syndrome,https://en.wikipedia.org/wiki/Sj%C3%B6gren%27s_syndrome,Yes,https://en.wikipedia.org/wiki/Sj%C3%B6gren_syndrome
Skeletal dysplasias,https://en.wikipedia.org/wiki/Skeletal_dysplasias,Yes,https://en.wikipedia.org/wiki/Osteochondrodysplasia
Skin peeling syndrome,https://en.wikipedia.org/wiki/Skin_peeling_syndrome,Yes,https://en.wikipedia.org/wiki/Peeling_skin_syndrome
Sleepwalking disorder,https://en.wikipedia.org/wiki/Sleepwalking_disorder,Yes,https://en.wikipedia.org/wiki/Sleepwalking
Sly syndrome,https://en.wikipedia.org/wiki/Sly_syndrome,No,https://en.wikipedia.org/wiki/Sly_syndrome
Small cell lung cancer,https://en.wikipedia.org/wiki/Small_cell_lung_cancer,Yes,https://en.wikipedia.org/wiki/Small-cell_carcinoma
Small intestinal bacterial overgrowth,https://en.wikipedia.org/wiki/Small_intestinal_bacterial_overgrowth,No,https://en.wikipedia.org/wiki/Small_intestinal_bacterial_overgrowth
Smallpox,https://en.wikipedia.org/wiki/Smallpox,No,https://en.wikipedia.org/wiki/Smallpox
Smith–Fineman–Myers syndrome,https://en.wikipedia.org/wiki/Smith%E2%80%93Fineman%E2%80%93Myers_syndrome,No,https://en.wikipedia.org/wiki/Smith%E2%80%93Fineman%E2%80%93Myers_syndrome
Smith–Lemli-Opitz syndrome,https://en.wikipedia.org/wiki/Smith%E2%80%93Lemli%E2%80%93Opitz_syndrome,No,https://en.wikipedia.org/wiki/Smith%E2%80%93Lemli%E2%80%93Opitz_syndrome
Smith–Martin–Dodd syndrome,https://en.wikipedia.org/wiki/Smith%E2%80%93Martin%E2%80%93Dodd_syndrome,Yes,https://en.wikipedia.org/wiki/Smith_Martin_Dodd_syndrome
Smith–Magenis syndrome,https://en.wikipedia.org/wiki/Smith%E2%80%93Magenis_syndrome,No,https://en.wikipedia.org/wiki/Smith%E2%80%93Magenis_syndrome
Sneddon's syndrome,https://en.wikipedia.org/wiki/Sneddon%27s_syndrome,No,https://en.wikipedia.org/wiki/Sneddon%27s_syndrome
Sociophobia,https://en.wikipedia.org/wiki/Social_anxiety_disorder,No,https://en.wikipedia.org/wiki/Social_anxiety_disorder
Soft-tissue sarcoma,https://en.wikipedia.org/wiki/Soft-tissue_sarcoma,No,https://en.wikipedia.org/wiki/Soft-tissue_sarcoma
Somatization disorder,https://en.wikipedia.org/wiki/Somatization_disorder,No,https://en.wikipedia.org/wiki/Somatization_disorder
Somatostatinoma,https://en.wikipedia.org/wiki/Somatostatinoma,No,https://en.wikipedia.org/wiki/Somatostatinoma
Sotos syndrome,https://en.wikipedia.org/wiki/Sotos_syndrome,No,https://en.wikipedia.org/wiki/Sotos_syndrome
Spasmodic dysphonia,https://en.wikipedia.org/wiki/Spasmodic_dysphonia,No,https://en.wikipedia.org/wiki/Spasmodic_dysphonia
Spasmodic torticollis,https://en.wikipedia.org/wiki/Spasmodic_torticollis,No,https://en.wikipedia.org/wiki/Spasmodic_torticollis
Spastic dysphonia,https://en.wikipedia.org/wiki/Spastic_dysphonia,Yes,https://en.wikipedia.org/wiki/Spasmodic_dysphonia
"Spastic paraplegia type 1, X-linked","https://en.wikipedia.org/wiki/Spastic_paraplegia_type_1,_X-linked",Yes,https://en.wikipedia.org/wiki/Hereditary_spastic_paraplegia
"Spastic paraplegia type 2, X-linked","https://en.wikipedia.org/wiki/Spastic_paraplegia_type_2,_X-linked",Yes,https://en.wikipedia.org/wiki/Hereditary_spastic_paraplegia
"Spastic paraplegia type 3, dominant","https://en.wikipedia.org/wiki/Spastic_paraplegia_type_3,_dominant",Yes,https://en.wikipedia.org/wiki/Hereditary_spastic_paraplegia
"Spastic paraplegia type 4, dominant","https://en.wikipedia.org/wiki/Spastic_paraplegia_type_4,_dominant",Yes,https://en.wikipedia.org/wiki/Hereditary_spastic_paraplegia
"Spastic paraplegia type 5A, recessive","https://en.wikipedia.org/wiki/Spastic_paraplegia_type_5A,_recessive",Yes,https://en.wikipedia.org/wiki/Hereditary_spastic_paraplegia
"Spastic paraplegia type 5B, recessive","https://en.wikipedia.org/wiki/Spastic_paraplegia_type_5B,_recessive",Yes,https://en.wikipedia.org/wiki/Hereditary_spastic_paraplegia
"Spastic paraplegia type 6, dominant","https://en.wikipedia.org/wiki/Spastic_paraplegia_type_6,_dominant",Yes,https://en.wikipedia.org/wiki/Hereditary_spastic_paraplegia
"Spastic paraplegia, familial","https://en.wikipedia.org/wiki/Spastic_paraplegia,_familial",Yes,https://en.wikipedia.org/wiki/Hereditary_spastic_paraplegia
Specific phobia,https://en.wikipedia.org/wiki/Specific_phobia,No,https://en.wikipedia.org/wiki/Specific_phobia
Spermatogenesis arrest,https://en.wikipedia.org/wiki/Spermatogenesis_arrest,No,https://en.wikipedia.org/wiki/Spermatogenesis_arrest
Spherocytosis,https://en.wikipedia.org/wiki/Spherocytosis,No,https://en.wikipedia.org/wiki/Spherocytosis
Sphingolipidosis,https://en.wikipedia.org/wiki/Sphingolipidosis,Yes,https://en.wikipedia.org/wiki/Sphingolipidoses
Spielmeyer–Vogt disease,https://en.wikipedia.org/wiki/Spielmeyer%E2%80%93Vogt_disease,Yes,https://en.wikipedia.org/wiki/Batten_disease
Spina bifida,https://en.wikipedia.org/wiki/Spina_bifida,No,https://en.wikipedia.org/wiki/Spina_bifida
Spinal and bulbar muscular atrophy,https://en.wikipedia.org/wiki/Spinal_and_bulbar_muscular_atrophy,No,https://en.wikipedia.org/wiki/Spinal_and_bulbar_muscular_atrophy
