Name,Wikipedia link (en),Redirected,Redirect link
Testotoxicosis,https://en.wikipedia.org/wiki/Testotoxicosis,Yes,https://en.wikipedia.org/wiki/Familial_male-limited_precocious_puberty
Tetanus,https://en.wikipedia.org/wiki/Tetanus,No,https://en.wikipedia.org/wiki/Tetanus
Tethered spinal cord disease,https://en.wikipedia.org/wiki/Tethered_spinal_cord_disease,Yes,https://en.wikipedia.org/wiki/Tethered_spinal_cord_syndrome
Tetrahydrobiopterin deficiency,https://en.wikipedia.org/wiki/Tetrahydrobiopterin_deficiency,No,https://en.wikipedia.org/wiki/Tetrahydrobiopterin_deficiency
Tetraploidy,https://en.wikipedia.org/wiki/Tetraploidy,Yes,https://en.wikipedia.org/wiki/Polyploidy#Polyploid_types
Tetrasomy 9p,https://en.wikipedia.org/wiki/Tetrasomy_9p,No,https://en.wikipedia.org/wiki/Tetrasomy_9p
Tetrasomy 15qter syndrome,https://en.wikipedia.org/wiki/Small_supernumerary_marker_chromosome#Tetrasomy_15qter_syndrome,No,https://en.wikipedia.org/wiki/Small_supernumerary_marker_chromosome#Tetrasomy_15qter_syndrome
Tetrasomy X,https://en.wikipedia.org/wiki/Tetrasomy_X,No,https://en.wikipedia.org/wiki/Tetrasomy_X
Thalamic syndrome,https://en.wikipedia.org/wiki/Thalamic_syndrome,Yes,https://en.wikipedia.org/wiki/Dejerine%E2%80%93Roussy_syndrome
Thalassemia major,https://en.wikipedia.org/wiki/Thalassemia_major,Yes,https://en.wikipedia.org/wiki/Beta_thalassemia#Thalassemia_major
Thalassemia minor,https://en.wikipedia.org/wiki/Thalassemia_minor,Yes,https://en.wikipedia.org/wiki/Beta_thalassemia#Thalassemia_minor
Thalassemia,https://en.wikipedia.org/wiki/Thalassemia,No,https://en.wikipedia.org/wiki/Thalassemia
Thanatophobia,https://en.wikipedia.org/wiki/Death_anxiety,No,https://en.wikipedia.org/wiki/Death_anxiety
Thiolase deficiency,https://en.wikipedia.org/wiki/Thiolase_deficiency,Yes,https://en.wikipedia.org/wiki/Beta-ketothiolase_deficiency
Thoracic outlet syndrome,https://en.wikipedia.org/wiki/Thoracic_outlet_syndrome,No,https://en.wikipedia.org/wiki/Thoracic_outlet_syndrome
Thrombasthenia,https://en.wikipedia.org/wiki/Thrombasthenia,Yes,https://en.wikipedia.org/wiki/Glanzmann%27s_thrombasthenia
Thrombocytopathy,https://en.wikipedia.org/wiki/Thrombocytopathy,Yes,https://en.wikipedia.org/wiki/Platelet
Thrombocytopenia purpura,https://en.wikipedia.org/wiki/Thrombocytopenia_purpura,Yes,https://en.wikipedia.org/wiki/Thrombocytopenia
Thrombocytopenia,https://en.wikipedia.org/wiki/Thrombocytopenia,No,https://en.wikipedia.org/wiki/Thrombocytopenia
"Thrombocytopenic purpura, autoimmune","https://en.wikipedia.org/wiki/Thrombocytopenic_purpura,_autoimmune",Yes,https://en.wikipedia.org/wiki/Immune_thrombocytopenic_purpura
Thrombocytosis,https://en.wikipedia.org/wiki/Thrombocytosis,Yes,https://en.wikipedia.org/wiki/Thrombocythemia
"Thrombotic microangiopathy, familial","https://en.wikipedia.org/wiki/Thrombotic_microangiopathy,_familial",Yes,https://en.wikipedia.org/wiki/Thrombotic_thrombocytopenic_purpura
Thrush,https://en.wikipedia.org/wiki/Candidiasis,No,https://en.wikipedia.org/wiki/Candidiasis
Thymic carcinoma,https://en.wikipedia.org/wiki/Thymic_carcinoma,No,https://en.wikipedia.org/wiki/Thymic_carcinoma
Thymoma,https://en.wikipedia.org/wiki/Thymoma,No,https://en.wikipedia.org/wiki/Thymoma
Thymus neoplasm,https://en.wikipedia.org/wiki/Thymus_neoplasm,Yes,https://en.wikipedia.org/wiki/Thymoma
Thyroglossal tract cyst,https://en.wikipedia.org/wiki/Thyroglossal_tract_cyst,Yes,https://en.wikipedia.org/wiki/Thyroglossal_cyst
Thyroid agenesis,https://en.wikipedia.org/wiki/Thyroid_agenesis,Yes,https://en.wikipedia.org/wiki/Thyroid_dysgenesis
Thyroid cancer,https://en.wikipedia.org/wiki/Thyroid_cancer,No,https://en.wikipedia.org/wiki/Thyroid_cancer
"Thyroid carcinoma, follicular","https://en.wikipedia.org/wiki/Thyroid_carcinoma,_follicular",Yes,https://en.wikipedia.org/wiki/Follicular_thyroid_cancer
"Thyroid carcinoma, papillary (TPC)","https://en.wikipedia.org/wiki/Thyroid_carcinoma,_papillary_(TPC)",Yes,https://en.wikipedia.org/wiki/Papillary_thyroid_cancer
Tick paralysis,https://en.wikipedia.org/wiki/Tick_paralysis,No,https://en.wikipedia.org/wiki/Tick_paralysis
Tick-borne encephalitis,https://en.wikipedia.org/wiki/Tick-borne_encephalitis,No,https://en.wikipedia.org/wiki/Tick-borne_encephalitis
Tietz syndrome,https://en.wikipedia.org/wiki/Tietz_syndrome,No,https://en.wikipedia.org/wiki/Tietz_syndrome
Tinnitus,https://en.wikipedia.org/wiki/Tinnitus,No,https://en.wikipedia.org/wiki/Tinnitus
T-Lymphocytopenia,https://en.wikipedia.org/wiki/T-Lymphocytopenia,Yes,https://en.wikipedia.org/wiki/Lymphocytopenia
TNF receptor associated periodic syndrome,https://en.wikipedia.org/wiki/TNF_receptor_associated_periodic_syndrome,No,https://en.wikipedia.org/wiki/TNF_receptor_associated_periodic_syndrome
Todd's paralysis,https://en.wikipedia.org/wiki/Todd%27s_paralysis,Yes,https://en.wikipedia.org/wiki/Todd%27s_paresis
Todd's syndrome,https://en.wikipedia.org/wiki/Todd%27s_syndrome,Yes,https://en.wikipedia.org/wiki/Alice_in_Wonderland_syndrome
Togaviridae disease,https://en.wikipedia.org/wiki/Togaviridae_disease,Yes,https://en.wikipedia.org/wiki/Alphavirus
Tolosa–Hunt syndrome,https://en.wikipedia.org/wiki/Tolosa%E2%80%93Hunt_syndrome,No,https://en.wikipedia.org/wiki/Tolosa%E2%80%93Hunt_syndrome
Toluene antenatal infection,https://en.wikipedia.org/wiki/Toluene_antenatal_infection,Yes,https://en.wikipedia.org/wiki/Toluene_toxicity
Tongue neoplasm,https://en.wikipedia.org/wiki/Tongue_neoplasm,Yes,https://en.wikipedia.org/wiki/Oral_cancer
Toni–Fanconi syndrome,https://en.wikipedia.org/wiki/Toni%E2%80%93Fanconi_syndrome,Yes,https://en.wikipedia.org/wiki/Fanconi_syndrome
TORCH syndrome,https://en.wikipedia.org/wiki/TORCH_syndrome,No,https://en.wikipedia.org/wiki/TORCH_syndrome
Toriello–Carey syndrome,https://en.wikipedia.org/wiki/Toriello%E2%80%93Carey_syndrome,No,https://en.wikipedia.org/wiki/Toriello%E2%80%93Carey_syndrome
Torsades de pointes,https://en.wikipedia.org/wiki/Torsades_de_pointes,No,https://en.wikipedia.org/wiki/Torsades_de_pointes
Torticollis,https://en.wikipedia.org/wiki/Torticollis,No,https://en.wikipedia.org/wiki/Torticollis
Torulopsis,https://en.wikipedia.org/wiki/Torulopsis,Yes,https://en.wikipedia.org/wiki/Candida_(fungus)
Touraine–Solente–Golé syndrome,https://en.wikipedia.org/wiki/Touraine%E2%80%93Solente%E2%80%93Gol%C3%A9_syndrome,Yes,https://en.wikipedia.org/wiki/Pachydermoperiostosis
Tourette syndrome,https://en.wikipedia.org/wiki/Tourette_syndrome,No,https://en.wikipedia.org/wiki/Tourette_syndrome
Townes–Brocks syndrome,https://en.wikipedia.org/wiki/Townes%E2%80%93Brocks_syndrome,No,https://en.wikipedia.org/wiki/Townes%E2%80%93Brocks_syndrome
Toxic conjunctivitis,https://en.wikipedia.org/wiki/Toxic_conjunctivitis,Yes,https://en.wikipedia.org/wiki/Conjunctivitis
Toxic shock syndrome,https://en.wikipedia.org/wiki/Toxic_shock_syndrome,No,https://en.wikipedia.org/wiki/Toxic_shock_syndrome
Toxocariasis,https://en.wikipedia.org/wiki/Toxocariasis,No,https://en.wikipedia.org/wiki/Toxocariasis
Toxoplasmosis,https://en.wikipedia.org/wiki/Toxoplasmosis,No,https://en.wikipedia.org/wiki/Toxoplasmosis
"Toxoplasmosis, congenital","https://en.wikipedia.org/wiki/Toxoplasmosis,_congenital",Yes,https://en.wikipedia.org/wiki/Toxoplasmosis
Tracheal agenesis,https://en.wikipedia.org/wiki/Tracheal_agenesis,No,https://en.wikipedia.org/wiki/Tracheal_agenesis
Tracheobronchomalacia,https://en.wikipedia.org/wiki/Tracheobronchomalacia,No,https://en.wikipedia.org/wiki/Tracheobronchomalacia
Tracheobronchomegaly,https://en.wikipedia.org/wiki/Tracheobronchomegaly,No,https://en.wikipedia.org/wiki/Tracheobronchomegaly
Tracheoesophageal fistula,https://en.wikipedia.org/wiki/Tracheoesophageal_fistula,No,https://en.wikipedia.org/wiki/Tracheoesophageal_fistula
Trachoma,https://en.wikipedia.org/wiki/Trachoma,No,https://en.wikipedia.org/wiki/Trachoma
Transient erythroblastopenia of childhood,https://en.wikipedia.org/wiki/Transient_erythroblastopenia_of_childhood,No,https://en.wikipedia.org/wiki/Transient_erythroblastopenia_of_childhood
Transient global amnesia,https://en.wikipedia.org/wiki/Transient_global_amnesia,No,https://en.wikipedia.org/wiki/Transient_global_amnesia
Transitional cell carcinoma,https://en.wikipedia.org/wiki/Transitional_cell_carcinoma,No,https://en.wikipedia.org/wiki/Transitional_cell_carcinoma
Transplacental infections,https://en.wikipedia.org/wiki/Transplacental_infections,Yes,https://en.wikipedia.org/wiki/Vertically_transmitted_infection
Transposition of great vessels,https://en.wikipedia.org/wiki/Transposition_of_great_vessels,Yes,https://en.wikipedia.org/wiki/Transposition_of_the_great_vessels
Transverse myelitis,https://en.wikipedia.org/wiki/Transverse_myelitis,No,https://en.wikipedia.org/wiki/Transverse_myelitis
TRAPS,https://en.wikipedia.org/wiki/TNF_receptor_associated_periodic_syndrome,No,https://en.wikipedia.org/wiki/TNF_receptor_associated_periodic_syndrome
Treacher Collins syndrome,https://en.wikipedia.org/wiki/Treacher_Collins_syndrome,No,https://en.wikipedia.org/wiki/Treacher_Collins_syndrome
Tremor hereditary essential,https://en.wikipedia.org/wiki/Tremor_hereditary_essential,Yes,https://en.wikipedia.org/wiki/Essential_tremor
Treponema infection,https://en.wikipedia.org/wiki/Treponema_infection,Yes,https://en.wikipedia.org/wiki/Treponema_pallidum
Trevor disease,https://en.wikipedia.org/wiki/Trevor_disease,No,https://en.wikipedia.org/wiki/Trevor_disease
Triatrial heart,https://en.wikipedia.org/wiki/Triatrial_heart,Yes,https://en.wikipedia.org/wiki/Cor_triatriatum
Trichinellosis,https://en.wikipedia.org/wiki/Trichinellosis,Yes,https://en.wikipedia.org/wiki/Trichinosis
Trichinosis,https://en.wikipedia.org/wiki/Trichinosis,No,https://en.wikipedia.org/wiki/Trichinosis
Tricho–dento–osseous syndrome,https://en.wikipedia.org/wiki/Tricho%E2%80%93dento%E2%80%93osseous_syndrome,No,https://en.wikipedia.org/wiki/Tricho%E2%80%93dento%E2%80%93osseous_syndrome
Trichofolliculloma,https://en.wikipedia.org/wiki/Trichofolliculloma,Yes,https://en.wikipedia.org/wiki/Trichofolliculoma
Tricho-hepato-enteric syndrome,https://en.wikipedia.org/wiki/Tricho-hepato-enteric_syndrome,No,https://en.wikipedia.org/wiki/Tricho-hepato-enteric_syndrome
Trichomalacia,https://en.wikipedia.org/wiki/Trichomalacia,Yes,https://en.wikipedia.org/wiki/Hair_disease
Trichomoniasis,https://en.wikipedia.org/wiki/Trichomoniasis,No,https://en.wikipedia.org/wiki/Trichomoniasis
Trichostasis spinulosa,https://en.wikipedia.org/wiki/Trichostasis_spinulosa,No,https://en.wikipedia.org/wiki/Trichostasis_spinulosa
Trichothiodystrophy,https://en.wikipedia.org/wiki/Trichothiodystrophy,No,https://en.wikipedia.org/wiki/Trichothiodystrophy
Trichotillomania,https://en.wikipedia.org/wiki/Trichotillomania,No,https://en.wikipedia.org/wiki/Trichotillomania
Tricuspid atresia,https://en.wikipedia.org/wiki/Tricuspid_atresia,No,https://en.wikipedia.org/wiki/Tricuspid_atresia
Tricyclic antidepressant overdose,https://en.wikipedia.org/wiki/Tricyclic_antidepressant_overdose,No,https://en.wikipedia.org/wiki/Tricyclic_antidepressant_overdose
Trigeminal neuralgia,https://en.wikipedia.org/wiki/Trigeminal_neuralgia,No,https://en.wikipedia.org/wiki/Trigeminal_neuralgia
Trigger finger,https://en.wikipedia.org/wiki/Trigger_finger,No,https://en.wikipedia.org/wiki/Trigger_finger
Trigonocephaly,https://en.wikipedia.org/wiki/Trigonocephaly,No,https://en.wikipedia.org/wiki/Trigonocephaly
Trimethylaminuria,https://en.wikipedia.org/wiki/Trimethylaminuria,No,https://en.wikipedia.org/wiki/Trimethylaminuria
Triosephosphate isomerase deficiency,https://en.wikipedia.org/wiki/Triosephosphate_isomerase_deficiency,No,https://en.wikipedia.org/wiki/Triosephosphate_isomerase_deficiency
Triple A syndrome,https://en.wikipedia.org/wiki/Triple_A_syndrome,Yes,https://en.wikipedia.org/wiki/Triple-A_syndrome
Triplo X Syndrome,https://en.wikipedia.org/wiki/Triplo_X_Syndrome,Yes,https://en.wikipedia.org/wiki/Trisomy_X
Triploid Syndrome,https://en.wikipedia.org/wiki/Triploid_Syndrome,Yes,https://en.wikipedia.org/wiki/Triploid_syndrome
Triploidy,https://en.wikipedia.org/wiki/Triploidy,Yes,https://en.wikipedia.org/wiki/Polyploidy#Types
Trismus pseudocamptodactyly syndrome,https://en.wikipedia.org/wiki/Trismus_pseudocamptodactyly_syndrome,No,https://en.wikipedia.org/wiki/Trismus_pseudocamptodactyly_syndrome
Trisomy,https://en.wikipedia.org/wiki/Trisomy,No,https://en.wikipedia.org/wiki/Trisomy
Trophoblastic Neoplasms (gestational trophoblastic disease),https://en.wikipedia.org/wiki/Trophoblastic_Neoplasms_(gestational_trophoblastic_disease),Yes,https://en.wikipedia.org/wiki/Gestational_trophoblastic_disease
Trophoblastic tumor,https://en.wikipedia.org/wiki/Trophoblastic_tumor,Yes,https://en.wikipedia.org/wiki/Gestational_trophoblastic_disease
Tropical spastic paraparesis,https://en.wikipedia.org/wiki/Tropical_spastic_paraparesis,No,https://en.wikipedia.org/wiki/Tropical_spastic_paraparesis
Tropical sprue,https://en.wikipedia.org/wiki/Tropical_sprue,No,https://en.wikipedia.org/wiki/Tropical_sprue
Troyer syndrome,https://en.wikipedia.org/wiki/Troyer_syndrome,Yes,https://en.wikipedia.org/wiki/Hereditary_spastic_paraplegia
Trueb–Burg–Bottani syndrome,https://en.wikipedia.org/wiki/Trueb%E2%80%93Burg%E2%80%93Bottani_syndrome,Yes,https://en.wikipedia.org/wiki/Ectodermal_dysplasia_with_corkscrew_hairs
Trypanophobia,https://en.wikipedia.org/wiki/Trypanophobia,Yes,https://en.wikipedia.org/wiki/Fear_of_needles
"Trypanosomiasis, East African",https://en.wikipedia.org/wiki/African_trypanosomiasis,No,https://en.wikipedia.org/wiki/African_trypanosomiasis
"Trypanosomiasis, West African",https://en.wikipedia.org/wiki/African_trypanosomiasis,No,https://en.wikipedia.org/wiki/African_trypanosomiasis
Tsukuhara syndrome,https://en.wikipedia.org/wiki/Tsukuhara_syndrome,No,https://en.wikipedia.org/wiki/Tsukuhara_syndrome
"Tuberculosis, pulmonary","https://en.wikipedia.org/wiki/Tuberculosis,_pulmonary",Yes,https://en.wikipedia.org/wiki/Tuberculosis
Tuberculosis,https://en.wikipedia.org/wiki/Tuberculosis,No,https://en.wikipedia.org/wiki/Tuberculosis
Tuberculous meningitis,https://en.wikipedia.org/wiki/Tuberculous_meningitis,No,https://en.wikipedia.org/wiki/Tuberculous_meningitis
Tuberculous uveitis,https://en.wikipedia.org/wiki/Tuberculous_uveitis,Yes,https://en.wikipedia.org/wiki/Uveitis
Tuberous Sclerosis,https://en.wikipedia.org/wiki/Tuberous_Sclerosis,Yes,https://en.wikipedia.org/wiki/Tuberous_sclerosis
"Tuberous Sclerosis, type 1","https://en.wikipedia.org/wiki/Tuberous_Sclerosis,_type_1",Yes,https://en.wikipedia.org/wiki/Tuberous_sclerosis
"Tuberous Sclerosis, type 2","https://en.wikipedia.org/wiki/Tuberous_Sclerosis,_type_2",Yes,https://en.wikipedia.org/wiki/Tuberous_sclerosis
Tucker syndrome,https://en.wikipedia.org/wiki/Tucker_syndrome,No,https://en.wikipedia.org/wiki/Tucker_syndrome
Tufted angioma,https://en.wikipedia.org/wiki/Tufted_angioma,No,https://en.wikipedia.org/wiki/Tufted_angioma
Tularemia,https://en.wikipedia.org/wiki/Tularemia,No,https://en.wikipedia.org/wiki/Tularemia
Tungiasis,https://en.wikipedia.org/wiki/Tungiasis,No,https://en.wikipedia.org/wiki/Tungiasis
Turcot syndrome,https://en.wikipedia.org/wiki/Turcot_syndrome,Yes,https://en.wikipedia.org/wiki/Mismatch_repair_cancer_syndrome
Turner–Kieser syndrome,https://en.wikipedia.org/wiki/Turner%E2%80%93Kieser_syndrome,Yes,https://en.wikipedia.org/wiki/Nail%E2%80%93patella_syndrome
Turner's syndrome,https://en.wikipedia.org/wiki/Turner%27s_syndrome,Yes,https://en.wikipedia.org/wiki/Turner_syndrome
Twin-to-twin transfusion syndrome,https://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome,No,https://en.wikipedia.org/wiki/Twin-to-twin_transfusion_syndrome
Typhoid,https://en.wikipedia.org/wiki/Typhoid,Yes,https://en.wikipedia.org/wiki/Typhoid_fever
Typhus,https://en.wikipedia.org/wiki/Typhus,No,https://en.wikipedia.org/wiki/Typhus
Tyrosinemia,https://en.wikipedia.org/wiki/Tyrosinemia,No,https://en.wikipedia.org/wiki/Tyrosinemia
