Name,Wikipedia link (en)
Teebi–Shaltout syndrome,https://en.wikipedia.org/w/index.php?title=Teebi%E2%80%93Shaltout_syndrome&action=edit&redlink=1
Teebi syndrome,https://en.wikipedia.org/w/index.php?title=Teebi_syndrome&action=edit&redlink=1
Teeth noneruption of with maxillary hypoplasia and genu valgum,https://en.wikipedia.org/w/index.php?title=Teeth_noneruption_of_with_maxillary_hypoplasia_and_genu_valgum&action=edit&redlink=1
Tel Hashomer camptodactyly syndrome,https://en.wikipedia.org/wiki/Tel_Hashomer_camptodactyly_syndrome
Telangiectasia ataxia variant V1,https://en.wikipedia.org/w/index.php?title=Telangiectasia_ataxia_variant_V1&action=edit&redlink=1
"Telangiectasia, hereditary hemorrhagic","https://en.wikipedia.org/wiki/Telangiectasia,_hereditary_hemorrhagic"
Telangiectasia,https://en.wikipedia.org/wiki/Telangiectasia
Telecanthus hypertelorism pes cavus,https://en.wikipedia.org/w/index.php?title=Telecanthus_hypertelorism_pes_cavus&action=edit&redlink=1
Telecanthus with associated abnormalities,https://en.wikipedia.org/w/index.php?title=Telecanthus_with_associated_abnormalities&action=edit&redlink=1
Telencephalic leukoencephalopathy,https://en.wikipedia.org/w/index.php?title=Telencephalic_leukoencephalopathy&action=edit&redlink=1
Telfer–Sugar–Jaeger syndrome,https://en.wikipedia.org/w/index.php?title=Telfer%E2%80%93Sugar%E2%80%93Jaeger_syndrome&action=edit&redlink=1
"Temporal epilepsy, familial","https://en.wikipedia.org/wiki/Temporal_epilepsy,_familial"
Temporomandibular ankylosis,https://en.wikipedia.org/w/index.php?title=Temporomandibular_ankylosis&action=edit&redlink=1
Temporomandibular joint dysfunction (TMJ),https://en.wikipedia.org/wiki/Temporomandibular_joint_dysfunction_(TMJ)
Temtamy–Shalash syndrome,https://en.wikipedia.org/w/index.php?title=Temtamy%E2%80%93Shalash_syndrome&action=edit&redlink=1
TEN,https://en.wikipedia.org/wiki/Toxic_epidermal_necrolysis
Ter Haar–Hamel–Hendricks syndrome,https://en.wikipedia.org/w/index.php?title=Ter_Haar%E2%80%93Hamel%E2%80%93Hendricks_syndrome&action=edit&redlink=1
Ter Haar syndrome,https://en.wikipedia.org/w/index.php?title=Ter_Haar_syndrome&action=edit&redlink=1
Teratocarcinosarcoma,https://en.wikipedia.org/w/index.php?title=Teratocarcinosarcoma&action=edit&redlink=1
Teratoma,https://en.wikipedia.org/wiki/Teratoma
Testes neoplasm,https://en.wikipedia.org/wiki/Testes_neoplasm
Testotoxicosis,https://en.wikipedia.org/wiki/Testotoxicosis
Tetanus,https://en.wikipedia.org/wiki/Tetanus
Tethered spinal cord disease,https://en.wikipedia.org/wiki/Tethered_spinal_cord_disease
Tetraamelia ectodermal dysplasia,https://en.wikipedia.org/w/index.php?title=Tetraamelia_ectodermal_dysplasia&action=edit&redlink=1
Tetraamelia multiple malformations,https://en.wikipedia.org/w/index.php?title=Tetraamelia_multiple_malformations&action=edit&redlink=1
Tetraamelia pulmonary hypoplasia,https://en.wikipedia.org/w/index.php?title=Tetraamelia_pulmonary_hypoplasia&action=edit&redlink=1
Tetraamelia-syrinx,https://en.wikipedia.org/w/index.php?title=Tetraamelia-syrinx&action=edit&redlink=1
Tetrahydrobiopterin deficiency,https://en.wikipedia.org/wiki/Tetrahydrobiopterin_deficiency
Tetraploidy,https://en.wikipedia.org/wiki/Tetraploidy
Tetrasomy 9p,https://en.wikipedia.org/wiki/Tetrasomy_9p
Tetrasomy 15qter syndrome,https://en.wikipedia.org/wiki/Small_supernumerary_marker_chromosome#Tetrasomy_15qter_syndrome
Tetrasomy X,https://en.wikipedia.org/wiki/Tetrasomy_X
Thakker–Donnai syndrome,https://en.wikipedia.org/w/index.php?title=Thakker%E2%80%93Donnai_syndrome&action=edit&redlink=1
Thalamic degeneration symmetrical infantile,https://en.wikipedia.org/w/index.php?title=Thalamic_degeneration_symmetrical_infantile&action=edit&redlink=1
Thalamic degenerescence infantile,https://en.wikipedia.org/w/index.php?title=Thalamic_degenerescence_infantile&action=edit&redlink=1
Thalamic syndrome,https://en.wikipedia.org/wiki/Thalamic_syndrome
Thalassemia major,https://en.wikipedia.org/wiki/Thalassemia_major
Thalassemia minor,https://en.wikipedia.org/wiki/Thalassemia_minor
Thalassemia,https://en.wikipedia.org/wiki/Thalassemia
Thanatophobia,https://en.wikipedia.org/wiki/Death_anxiety
Thanatophoric dysplasia cloverleaf skull,https://en.wikipedia.org/w/index.php?title=Thanatophoric_dysplasia_cloverleaf_skull&action=edit&redlink=1
Thanatophoric dysplasia Glasgow variant,https://en.wikipedia.org/w/index.php?title=Thanatophoric_dysplasia_Glasgow_variant&action=edit&redlink=1
Thanos–Stewart–Zonana syndrome,https://en.wikipedia.org/w/index.php?title=Thanos%E2%80%93Stewart%E2%80%93Zonana_syndrome&action=edit&redlink=1
Theodor–Hertz–Goodman syndrome,https://en.wikipedia.org/w/index.php?title=Theodor%E2%80%93Hertz%E2%80%93Goodman_syndrome&action=edit&redlink=1
Thiele syndrome,https://en.wikipedia.org/w/index.php?title=Thiele_syndrome&action=edit&redlink=1
Thiemann epiphyseal disease,https://en.wikipedia.org/w/index.php?title=Thiemann_epiphyseal_disease&action=edit&redlink=1
Thies–Reis syndrome,https://en.wikipedia.org/w/index.php?title=Thies%E2%80%93Reis_syndrome&action=edit&redlink=1
Thin ribs tubular bones dysmorphism,https://en.wikipedia.org/w/index.php?title=Thin_ribs_tubular_bones_dysmorphism&action=edit&redlink=1
Thiolase deficiency,https://en.wikipedia.org/wiki/Thiolase_deficiency
Thiopurine S methyltranferase deficiency,https://en.wikipedia.org/w/index.php?title=Thiopurine_S_methyltranferase_deficiency&action=edit&redlink=1
Thomas–Jewett–Raines syndrome,https://en.wikipedia.org/w/index.php?title=Thomas%E2%80%93Jewett%E2%80%93Raines_syndrome&action=edit&redlink=1
Thomas syndrome,https://en.wikipedia.org/w/index.php?title=Thomas_syndrome&action=edit&redlink=1
Thombocytopenia X linked,https://en.wikipedia.org/w/index.php?title=Thombocytopenia_X_linked&action=edit&redlink=1
Thompson–Baraitser syndrome,https://en.wikipedia.org/w/index.php?title=Thompson%E2%80%93Baraitser_syndrome&action=edit&redlink=1
Thong–Douglas–Ferrante syndrome,https://en.wikipedia.org/w/index.php?title=Thong%E2%80%93Douglas%E2%80%93Ferrante_syndrome&action=edit&redlink=1
Thoracic celosomia,https://en.wikipedia.org/w/index.php?title=Thoracic_celosomia&action=edit&redlink=1
Thoracic dysplasia hydrocephalus syndrome,https://en.wikipedia.org/w/index.php?title=Thoracic_dysplasia_hydrocephalus_syndrome&action=edit&redlink=1
Thoracic outlet syndrome,https://en.wikipedia.org/wiki/Thoracic_outlet_syndrome
Thoraco abdominal enteric duplication,https://en.wikipedia.org/w/index.php?title=Thoraco_abdominal_enteric_duplication&action=edit&redlink=1
Thoraco limb dysplasia Rivera type,https://en.wikipedia.org/w/index.php?title=Thoraco_limb_dysplasia_Rivera_type&action=edit&redlink=1
Thoracolaryngopelvic dysplasia,https://en.wikipedia.org/w/index.php?title=Thoracolaryngopelvic_dysplasia&action=edit&redlink=1
Thoracopelvic dysostosis,https://en.wikipedia.org/w/index.php?title=Thoracopelvic_dysostosis&action=edit&redlink=1
Thost–Unna palmoplantar keratoderma,https://en.wikipedia.org/w/index.php?title=Thost%E2%80%93Unna_palmoplantar_keratoderma&action=edit&redlink=1
Thrombasthenia,https://en.wikipedia.org/wiki/Thrombasthenia
Thrombocytopathy asplenia miosis,https://en.wikipedia.org/w/index.php?title=Thrombocytopathy_asplenia_miosis&action=edit&redlink=1
Thrombocytopathy,https://en.wikipedia.org/wiki/Thrombocytopathy
Thrombocytopenia cerebellar hypoplasia short stature,https://en.wikipedia.org/w/index.php?title=Thrombocytopenia_cerebellar_hypoplasia_short_stature&action=edit&redlink=1
Thrombocytopenia chromosome breakage,https://en.wikipedia.org/w/index.php?title=Thrombocytopenia_chromosome_breakage&action=edit&redlink=1
Thrombocytopenia multiple congenital anomaly,https://en.wikipedia.org/w/index.php?title=Thrombocytopenia_multiple_congenital_anomaly&action=edit&redlink=1
Thrombocytopenia purpura,https://en.wikipedia.org/wiki/Thrombocytopenia_purpura
Thrombocytopenia Robin sequence,https://en.wikipedia.org/w/index.php?title=Thrombocytopenia_Robin_sequence&action=edit&redlink=1
Thrombocytopenia,https://en.wikipedia.org/wiki/Thrombocytopenia
"Thrombocytopenic purpura, autoimmune","https://en.wikipedia.org/wiki/Thrombocytopenic_purpura,_autoimmune"
Thrombocytosis,https://en.wikipedia.org/wiki/Thrombocytosis
"Thrombomodulin anomalies, familial","https://en.wikipedia.org/w/index.php?title=Thrombomodulin_anomalies,_familial&action=edit&redlink=1"
"Thrombotic microangiopathy, familial","https://en.wikipedia.org/wiki/Thrombotic_microangiopathy,_familial"
Thrush,https://en.wikipedia.org/wiki/Candidiasis
Thumb absence hypoplastic halluces,https://en.wikipedia.org/w/index.php?title=Thumb_absence_hypoplastic_halluces&action=edit&redlink=1
Thumb absent short stature immune deficiency,https://en.wikipedia.org/w/index.php?title=Thumb_absent_short_stature_immune_deficiency&action=edit&redlink=1
"Thumb deformity, alopecia, pigmentation anomaly","https://en.wikipedia.org/w/index.php?title=Thumb_deformity,_alopecia,_pigmentation_anomaly&action=edit&redlink=1"
Thumb deformity,https://en.wikipedia.org/w/index.php?title=Thumb_deformity&action=edit&redlink=1
Thumb stiff brachydactyly mental retardation,https://en.wikipedia.org/w/index.php?title=Thumb_stiff_brachydactyly_mental_retardation&action=edit&redlink=1
Thymic carcinoma,https://en.wikipedia.org/wiki/Thymic_carcinoma
Thymic epithelial tumor,https://en.wikipedia.org/w/index.php?title=Thymic_epithelial_tumor&action=edit&redlink=1
Thymic renal anal lung dysplasia,https://en.wikipedia.org/w/index.php?title=Thymic_renal_anal_lung_dysplasia&action=edit&redlink=1
Thymoma,https://en.wikipedia.org/wiki/Thymoma
Thymus neoplasm,https://en.wikipedia.org/wiki/Thymus_neoplasm
Thyrocerebrorenal syndrome,https://en.wikipedia.org/w/index.php?title=Thyrocerebrorenal_syndrome&action=edit&redlink=1
Thyroglossal tract cyst,https://en.wikipedia.org/wiki/Thyroglossal_tract_cyst
Thyroid agenesis,https://en.wikipedia.org/wiki/Thyroid_agenesis
Thyroid cancer,https://en.wikipedia.org/wiki/Thyroid_cancer
"Thyroid carcinoma, follicular","https://en.wikipedia.org/wiki/Thyroid_carcinoma,_follicular"
"Thyroid carcinoma, papillary (TPC)","https://en.wikipedia.org/wiki/Thyroid_carcinoma,_papillary_(TPC)"
Thyroid hormone plasma membrane transport defect,https://en.wikipedia.org/w/index.php?title=Thyroid_hormone_plasma_membrane_transport_defect&action=edit&redlink=1
"Thyroid, renal and digital anomalies","https://en.wikipedia.org/w/index.php?title=Thyroid,_renal_and_digital_anomalies&action=edit&redlink=1"
Tibia absent polydactyly arachnoid cyst,https://en.wikipedia.org/w/index.php?title=Tibia_absent_polydactyly_arachnoid_cyst&action=edit&redlink=1
Tibiae bowed radial anomalies osteopenia fracture,https://en.wikipedia.org/w/index.php?title=Tibiae_bowed_radial_anomalies_osteopenia_fracture&action=edit&redlink=1
Tibial aplasia ectrodactyly hydrocephalus,https://en.wikipedia.org/w/index.php?title=Tibial_aplasia_ectrodactyly_hydrocephalus&action=edit&redlink=1
Tibial aplasia ectrodactyly,https://en.wikipedia.org/w/index.php?title=Tibial_aplasia_ectrodactyly&action=edit&redlink=1
Tibial hemimelia cleft lip palate,https://en.wikipedia.org/w/index.php?title=Tibial_hemimelia_cleft_lip_palate&action=edit&redlink=1
Tick paralysis,https://en.wikipedia.org/wiki/Tick_paralysis
Tick-borne encephalitis,https://en.wikipedia.org/wiki/Tick-borne_encephalitis
Tièche–Jadassohn nevus,https://en.wikipedia.org/w/index.php?title=Ti%C3%A8che%E2%80%93Jadassohn_nevus&action=edit&redlink=1
Tietz syndrome,https://en.wikipedia.org/wiki/Tietz_syndrome
Tinnitus,https://en.wikipedia.org/wiki/Tinnitus
T-Lymphocytopenia,https://en.wikipedia.org/wiki/T-Lymphocytopenia
TNF receptor associated periodic syndrome,https://en.wikipedia.org/wiki/TNF_receptor_associated_periodic_syndrome
Todd's paralysis,https://en.wikipedia.org/wiki/Todd%27s_paralysis
Todd's syndrome,https://en.wikipedia.org/wiki/Todd%27s_syndrome
Togaviridae disease,https://en.wikipedia.org/wiki/Togaviridae_disease
Tollner–Horst–Manzke syndrome,https://en.wikipedia.org/w/index.php?title=Tollner%E2%80%93Horst%E2%80%93Manzke_syndrome&action=edit&redlink=1
Tolosa–Hunt syndrome,https://en.wikipedia.org/wiki/Tolosa%E2%80%93Hunt_syndrome
Toluene antenatal infection,https://en.wikipedia.org/wiki/Toluene_antenatal_infection
Tomaculous neuropathy,https://en.wikipedia.org/w/index.php?title=Tomaculous_neuropathy&action=edit&redlink=1
Tome–Brune–Fardeau syndrome,https://en.wikipedia.org/w/index.php?title=Tome%E2%80%93Brune%E2%80%93Fardeau_syndrome&action=edit&redlink=1
Tongue neoplasm,https://en.wikipedia.org/wiki/Tongue_neoplasm
Toni–Debre–Fanconi maladie,https://en.wikipedia.org/w/index.php?title=Toni%E2%80%93Debre%E2%80%93Fanconi_maladie&action=edit&redlink=1
Toni–Fanconi syndrome,https://en.wikipedia.org/wiki/Toni%E2%80%93Fanconi_syndrome
TORCH syndrome,https://en.wikipedia.org/wiki/TORCH_syndrome
Toriello–Carey syndrome,https://en.wikipedia.org/wiki/Toriello%E2%80%93Carey_syndrome
Toriello–Lacassie–Droste syndrome,https://en.wikipedia.org/w/index.php?title=Toriello%E2%80%93Lacassie%E2%80%93Droste_syndrome&action=edit&redlink=1
Toriello syndrome,https://en.wikipedia.org/w/index.php?title=Toriello_syndrome&action=edit&redlink=1
Toriello–Higgins–Miller syndrome,https://en.wikipedia.org/w/index.php?title=Toriello%E2%80%93Higgins%E2%80%93Miller_syndrome&action=edit&redlink=1
Torres–Ayber syndrome,https://en.wikipedia.org/w/index.php?title=Torres%E2%80%93Ayber_syndrome&action=edit&redlink=1
Torsades de pointes,https://en.wikipedia.org/wiki/Torsades_de_pointes
Torsion dystonia 7,https://en.wikipedia.org/w/index.php?title=Torsion_dystonia_7&action=edit&redlink=1
Torticollis,https://en.wikipedia.org/wiki/Torticollis
Torticollis keloids cryptorchidism renal dysplasia,https://en.wikipedia.org/w/index.php?title=Torticollis_keloids_cryptorchidism_renal_dysplasia&action=edit&redlink=1
Torulopsis,https://en.wikipedia.org/wiki/Torulopsis
Tosti–Misciali–Barbareschi syndrome,https://en.wikipedia.org/w/index.php?title=Tosti%E2%80%93Misciali%E2%80%93Barbareschi_syndrome&action=edit&redlink=1
"Total hypotrichosis, Mari type","https://en.wikipedia.org/w/index.php?title=Total_hypotrichosis,_Mari_type&action=edit&redlink=1"
Touraine–Solente–Golé syndrome,https://en.wikipedia.org/wiki/Touraine%E2%80%93Solente%E2%80%93Gol%C3%A9_syndrome
Tourette syndrome,https://en.wikipedia.org/wiki/Tourette_syndrome
Townes–Brocks syndrome,https://en.wikipedia.org/wiki/Townes%E2%80%93Brocks_syndrome
Toxic conjunctivitis,https://en.wikipedia.org/wiki/Toxic_conjunctivitis
Toxic shock syndrome,https://en.wikipedia.org/wiki/Toxic_shock_syndrome
Toxocariasis,https://en.wikipedia.org/wiki/Toxocariasis
Toxopachyoteose diaphysaire tibio peroniere,https://en.wikipedia.org/w/index.php?title=Toxopachyoteose_diaphysaire_tibio_peroniere&action=edit&redlink=1
Toxoplasmosis,https://en.wikipedia.org/wiki/Toxoplasmosis
"Toxoplasmosis, congenital","https://en.wikipedia.org/wiki/Toxoplasmosis,_congenital"
Tracheal agenesis,https://en.wikipedia.org/wiki/Tracheal_agenesis
Tracheobronchomalacia,https://en.wikipedia.org/wiki/Tracheobronchomalacia
Tracheobronchomegaly,https://en.wikipedia.org/wiki/Tracheobronchomegaly
Tracheobronchopathia osteoplastica,https://en.wikipedia.org/w/index.php?title=Tracheobronchopathia_osteoplastica&action=edit&redlink=1
Tracheoesophageal fistula symphalangism,https://en.wikipedia.org/w/index.php?title=Tracheoesophageal_fistula_symphalangism&action=edit&redlink=1
Tracheoesophageal fistula,https://en.wikipedia.org/wiki/Tracheoesophageal_fistula
Tracheophageal fistula hypospadias,https://en.wikipedia.org/w/index.php?title=Tracheophageal_fistula_hypospadias&action=edit&redlink=1
Trachoma,https://en.wikipedia.org/wiki/Trachoma
Tranebjaerg–Svejgaard syndrome,https://en.wikipedia.org/w/index.php?title=Tranebjaerg%E2%80%93Svejgaard_syndrome&action=edit&redlink=1
Transcobalamin II deficiency,https://en.wikipedia.org/w/index.php?title=Transcobalamin_II_deficiency&action=edit&redlink=1
Transient erythroblastopenia of childhood,https://en.wikipedia.org/wiki/Transient_erythroblastopenia_of_childhood
Transient global amnesia,https://en.wikipedia.org/wiki/Transient_global_amnesia
Transient neonatal arthrogryposis,https://en.wikipedia.org/w/index.php?title=Transient_neonatal_arthrogryposis&action=edit&redlink=1
Transitional cell carcinoma,https://en.wikipedia.org/wiki/Transitional_cell_carcinoma
Transplacental infections,https://en.wikipedia.org/wiki/Transplacental_infections
Transposition of great vessels,https://en.wikipedia.org/wiki/Transposition_of_great_vessels
Transverse limb deficiency hemangioma,https://en.wikipedia.org/w/index.php?title=Transverse_limb_deficiency_hemangioma&action=edit&redlink=1
Transverse myelitis,https://en.wikipedia.org/wiki/Transverse_myelitis
TRAPS,https://en.wikipedia.org/wiki/TNF_receptor_associated_periodic_syndrome
Treacher Collins syndrome,https://en.wikipedia.org/wiki/Treacher_Collins_syndrome
Treft–Sanborn–Carey syndrome,https://en.wikipedia.org/w/index.php?title=Treft%E2%80%93Sanborn%E2%80%93Carey_syndrome&action=edit&redlink=1
Tremor hereditary essential,https://en.wikipedia.org/wiki/Tremor_hereditary_essential
Treponema infection,https://en.wikipedia.org/wiki/Treponema_infection
Trevor disease,https://en.wikipedia.org/wiki/Trevor_disease
Triatrial heart,https://en.wikipedia.org/wiki/Triatrial_heart
Trichinellosis,https://en.wikipedia.org/wiki/Trichinellosis
Trichinosis,https://en.wikipedia.org/wiki/Trichinosis
Tricho–dento–osseous syndrome type 1,https://en.wikipedia.org/w/index.php?title=Tricho%E2%80%93dento%E2%80%93osseous_syndrome_type_1&action=edit&redlink=1
Tricho odonto onycho dermal syndrome,https://en.wikipedia.org/w/index.php?title=Tricho_odonto_onycho_dermal_syndrome&action=edit&redlink=1
Tricho odonto onychodysplasia syndactyly dominant type,https://en.wikipedia.org/w/index.php?title=Tricho_odonto_onychodysplasia_syndactyly_dominant_type&action=edit&redlink=1
Tricho onychic dysplasia,https://en.wikipedia.org/w/index.php?title=Tricho_onychic_dysplasia&action=edit&redlink=1
Tricho onycho hypohidrotic dysplasia,https://en.wikipedia.org/w/index.php?title=Tricho_onycho_hypohidrotic_dysplasia&action=edit&redlink=1
Tricho retino dento digital syndrome,https://en.wikipedia.org/w/index.php?title=Tricho_retino_dento_digital_syndrome&action=edit&redlink=1
Trichodental syndrome,https://en.wikipedia.org/w/index.php?title=Trichodental_syndrome&action=edit&redlink=1
Tricho–dento–osseous syndrome,https://en.wikipedia.org/wiki/Tricho%E2%80%93dento%E2%80%93osseous_syndrome
Trichodermodysplasia dental alterations,https://en.wikipedia.org/w/index.php?title=Trichodermodysplasia_dental_alterations&action=edit&redlink=1
Trichodysplasia xeroderma,https://en.wikipedia.org/w/index.php?title=Trichodysplasia_xeroderma&action=edit&redlink=1
Trichoepithelioma multiple familial,https://en.wikipedia.org/w/index.php?title=Trichoepithelioma_multiple_familial&action=edit&redlink=1
Trichofolliculloma,https://en.wikipedia.org/wiki/Trichofolliculloma
Tricho-hepato-enteric syndrome,https://en.wikipedia.org/wiki/Tricho-hepato-enteric_syndrome
Trichomalacia,https://en.wikipedia.org/wiki/Trichomalacia
Trichomegaly cataract hereditary spherocytosis,https://en.wikipedia.org/w/index.php?title=Trichomegaly_cataract_hereditary_spherocytosis&action=edit&redlink=1
Trichomegaly retina pigmentary degeneration dwarfi,https://en.wikipedia.org/w/index.php?title=Trichomegaly_retina_pigmentary_degeneration_dwarfi&action=edit&redlink=1
Trichomoniasis,https://en.wikipedia.org/wiki/Trichomoniasis
Trichoodontoonychial dysplasia,https://en.wikipedia.org/w/index.php?title=Trichoodontoonychial_dysplasia&action=edit&redlink=1
Trichorhinophalangeal syndrome type I,https://en.wikipedia.org/w/index.php?title=Trichorhinophalangeal_syndrome_type_I&action=edit&redlink=1
Trichorhinophalangeal syndrome type II,https://en.wikipedia.org/w/index.php?title=Trichorhinophalangeal_syndrome_type_II&action=edit&redlink=1
Trichorhinophalangeal syndrome type III,https://en.wikipedia.org/w/index.php?title=Trichorhinophalangeal_syndrome_type_III&action=edit&redlink=1
Trichostasis spinulosa,https://en.wikipedia.org/wiki/Trichostasis_spinulosa
Trichothiodystrophy sun sensitivity,https://en.wikipedia.org/w/index.php?title=Trichothiodystrophy_sun_sensitivity&action=edit&redlink=1
Trichothiodystrophy,https://en.wikipedia.org/wiki/Trichothiodystrophy
Trichotillomania,https://en.wikipedia.org/wiki/Trichotillomania
Tricuspid atresia,https://en.wikipedia.org/wiki/Tricuspid_atresia
Tricuspid dysplasia,https://en.wikipedia.org/w/index.php?title=Tricuspid_dysplasia&action=edit&redlink=1
Tricyclic antidepressant overdose,https://en.wikipedia.org/wiki/Tricyclic_antidepressant_overdose
Trigeminal neuralgia,https://en.wikipedia.org/wiki/Trigeminal_neuralgia
Trigger finger,https://en.wikipedia.org/wiki/Trigger_finger
Trigonocephaly,https://en.wikipedia.org/wiki/Trigonocephaly
Trigonocephaly bifid nose acral anomalies,https://en.wikipedia.org/w/index.php?title=Trigonocephaly_bifid_nose_acral_anomalies&action=edit&redlink=1
Trigonocephaly broad thumbs,https://en.wikipedia.org/w/index.php?title=Trigonocephaly_broad_thumbs&action=edit&redlink=1
Trigonocephaly ptosis coloboma,https://en.wikipedia.org/w/index.php?title=Trigonocephaly_ptosis_coloboma&action=edit&redlink=1
Trigonocephaly ptosis mental retardation,https://en.wikipedia.org/w/index.php?title=Trigonocephaly_ptosis_mental_retardation&action=edit&redlink=1
Trigonomacrocephaly tibial defect polydactyly,https://en.wikipedia.org/w/index.php?title=Trigonomacrocephaly_tibial_defect_polydactyly&action=edit&redlink=1
Trihydroxycholestanoylcoa oxidase isolated deficiency,https://en.wikipedia.org/w/index.php?title=Trihydroxycholestanoylcoa_oxidase_isolated_deficiency&action=edit&redlink=1
Trimethadione antenatal infection,https://en.wikipedia.org/w/index.php?title=Trimethadione_antenatal_infection&action=edit&redlink=1
Trimethylaminuria,https://en.wikipedia.org/wiki/Trimethylaminuria
Triopia,https://en.wikipedia.org/w/index.php?title=Triopia&action=edit&redlink=1
Triosephosphate isomerase deficiency,https://en.wikipedia.org/wiki/Triosephosphate_isomerase_deficiency
Triphalangeal thumb non opposable,https://en.wikipedia.org/w/index.php?title=Triphalangeal_thumb_non_opposable&action=edit&redlink=1
Triphalangeal thumb polysyndactyly syndrome,https://en.wikipedia.org/w/index.php?title=Triphalangeal_thumb_polysyndactyly_syndrome&action=edit&redlink=1
Triphalangeal thumbs brachyectrodactyly,https://en.wikipedia.org/w/index.php?title=Triphalangeal_thumbs_brachyectrodactyly&action=edit&redlink=1
Triple A syndrome,https://en.wikipedia.org/wiki/Triple_A_syndrome
Triplo X Syndrome,https://en.wikipedia.org/wiki/Triplo_X_Syndrome
Triploid Syndrome,https://en.wikipedia.org/wiki/Triploid_Syndrome
Triploidy,https://en.wikipedia.org/wiki/Triploidy
Trismus pseudocamptodactyly syndrome,https://en.wikipedia.org/wiki/Trismus_pseudocamptodactyly_syndrome
Trisomy 1 mosaicism,https://en.wikipedia.org/w/index.php?title=Trisomy_1_mosaicism&action=edit&redlink=1
Trisomy 11 mosaicism,https://en.wikipedia.org/w/index.php?title=Trisomy_11_mosaicism&action=edit&redlink=1
Trisomy 12 mosaicism,https://en.wikipedia.org/w/index.php?title=Trisomy_12_mosaicism&action=edit&redlink=1
Trisomy 14 mosaicism,https://en.wikipedia.org/w/index.php?title=Trisomy_14_mosaicism&action=edit&redlink=1
Trisomy 2 mosaicism,https://en.wikipedia.org/w/index.php?title=Trisomy_2_mosaicism&action=edit&redlink=1
Trisomy 3 mosaicism,https://en.wikipedia.org/w/index.php?title=Trisomy_3_mosaicism&action=edit&redlink=1
Trisomy 6,https://en.wikipedia.org/w/index.php?title=Trisomy_6&action=edit&redlink=1
Trisomy,https://en.wikipedia.org/wiki/Trisomy
Trochlear dysplasia,https://en.wikipedia.org/w/index.php?title=Trochlear_dysplasia&action=edit&redlink=1
Trophoblastic Neoplasms (gestational trophoblastic disease),https://en.wikipedia.org/wiki/Trophoblastic_Neoplasms_(gestational_trophoblastic_disease)
Trophoblastic tumor,https://en.wikipedia.org/wiki/Trophoblastic_tumor
Tropical spastic paraparesis,https://en.wikipedia.org/wiki/Tropical_spastic_paraparesis
Tropical sprue,https://en.wikipedia.org/wiki/Tropical_sprue
Troyer syndrome,https://en.wikipedia.org/wiki/Troyer_syndrome
Trueb–Burg–Bottani syndrome,https://en.wikipedia.org/wiki/Trueb%E2%80%93Burg%E2%80%93Bottani_syndrome
Trypanophobia,https://en.wikipedia.org/wiki/Trypanophobia
"Trypanosomiasis, East African",https://en.wikipedia.org/wiki/African_trypanosomiasis
"Trypanosomiasis, West African",https://en.wikipedia.org/wiki/African_trypanosomiasis
Tsao–Ellingson syndrome,https://en.wikipedia.org/w/index.php?title=Tsao%E2%80%93Ellingson_syndrome&action=edit&redlink=1
Tsukahara–Azuno–Kajii syndrome,https://en.wikipedia.org/w/index.php?title=Tsukahara%E2%80%93Azuno%E2%80%93Kajii_syndrome&action=edit&redlink=1
