Name,Wikipedia link (en),Redirected,Redirect link
Pancreatic islet cell tumors,https://en.wikipedia.org/wiki/Pancreatic_islet_cell_tumors,Yes,https://en.wikipedia.org/wiki/Pancreatic_cancer
"Pancreatitis, hereditary","https://en.wikipedia.org/wiki/Pancreatitis,_hereditary",Yes,https://en.wikipedia.org/wiki/Hereditary_pancreatitis
Pancreatoblastoma,https://en.wikipedia.org/wiki/Pancreatoblastoma,No,https://en.wikipedia.org/wiki/Pancreatoblastoma
Panhypopituitarism,https://en.wikipedia.org/wiki/Panhypopituitarism,Yes,https://en.wikipedia.org/wiki/Hypopituitarism
Panic disorder,https://en.wikipedia.org/wiki/Panic_disorder,No,https://en.wikipedia.org/wiki/Panic_disorder
Panniculitis,https://en.wikipedia.org/wiki/Panniculitis,No,https://en.wikipedia.org/wiki/Panniculitis
Panophobia,https://en.wikipedia.org/wiki/Panophobia,Yes,https://en.wikipedia.org/wiki/Panphobia
Panthophobia,https://en.wikipedia.org/wiki/Panthophobia,Yes,https://en.wikipedia.org/wiki/Panphobia
Papilledema,https://en.wikipedia.org/wiki/Papilledema,No,https://en.wikipedia.org/wiki/Papilledema
Papillon–Lefèvre syndrome,https://en.wikipedia.org/wiki/Papillon%E2%80%93Lef%C3%A8vre_syndrome,No,https://en.wikipedia.org/wiki/Papillon%E2%80%93Lef%C3%A8vre_syndrome
Papillitis,https://en.wikipedia.org/wiki/Lingual_papillae#Foliate_papillae,No,https://en.wikipedia.org/wiki/Lingual_papillae#Foliate_papillae
Papillitis,https://en.wikipedia.org/wiki/Optic_papillitis,No,https://en.wikipedia.org/wiki/Optic_papillitis
Papilloma of choroid plexus,https://en.wikipedia.org/wiki/Papilloma_of_choroid_plexus,Yes,https://en.wikipedia.org/wiki/Choroid_plexus_papilloma
Papular mucinosis,https://en.wikipedia.org/wiki/Papular_mucinosis,No,https://en.wikipedia.org/wiki/Papular_mucinosis
Papular urticaria,https://en.wikipedia.org/wiki/Papular_urticaria,Yes,https://en.wikipedia.org/wiki/Hives
Paracoccidioidomycosis,https://en.wikipedia.org/wiki/Paracoccidioidomycosis,No,https://en.wikipedia.org/wiki/Paracoccidioidomycosis
Paraganglioma,https://en.wikipedia.org/wiki/Paraganglioma,No,https://en.wikipedia.org/wiki/Paraganglioma
Paramyotonia congenita of von Eulenburg,https://en.wikipedia.org/wiki/Paramyotonia_congenita_of_von_Eulenburg,Yes,https://en.wikipedia.org/wiki/Paramyotonia_congenita
Paramyotonia congenita,https://en.wikipedia.org/wiki/Paramyotonia_congenita,No,https://en.wikipedia.org/wiki/Paramyotonia_congenita
Paraneoplastic cerebellar degeneration,https://en.wikipedia.org/wiki/Paraneoplastic_cerebellar_degeneration,No,https://en.wikipedia.org/wiki/Paraneoplastic_cerebellar_degeneration
Paranoid personality disorder,https://en.wikipedia.org/wiki/Paranoid_personality_disorder,No,https://en.wikipedia.org/wiki/Paranoid_personality_disorder
Paraomphalocele,https://en.wikipedia.org/wiki/Paraomphalocele,Yes,https://en.wikipedia.org/wiki/Gastroschisis
Paraphilia,https://en.wikipedia.org/wiki/Paraphilia,No,https://en.wikipedia.org/wiki/Paraphilia
Paraplegia,https://en.wikipedia.org/wiki/Paraplegia,No,https://en.wikipedia.org/wiki/Paraplegia
Parapsoriasis,https://en.wikipedia.org/wiki/Parapsoriasis,No,https://en.wikipedia.org/wiki/Parapsoriasis
Parasitophobia,https://en.wikipedia.org/wiki/Parasitophobia,Yes,https://en.wikipedia.org/wiki/List_of_phobias
Parastremmatic dwarfism,https://en.wikipedia.org/wiki/Parastremmatic_dwarfism,No,https://en.wikipedia.org/wiki/Parastremmatic_dwarfism
Parathyroid cancer,https://en.wikipedia.org/wiki/Parathyroid_cancer,Yes,https://en.wikipedia.org/wiki/Parathyroid_carcinoma
Parathyroid neoplasm,https://en.wikipedia.org/wiki/Parathyroid_neoplasm,No,https://en.wikipedia.org/wiki/Parathyroid_neoplasm
Paratyphoid fever,https://en.wikipedia.org/wiki/Paratyphoid_fever,No,https://en.wikipedia.org/wiki/Paratyphoid_fever
Parkes Weber syndrome,https://en.wikipedia.org/wiki/Parkes_Weber_syndrome,No,https://en.wikipedia.org/wiki/Parkes_Weber_syndrome
Parkinson's disease,https://en.wikipedia.org/wiki/Parkinson%27s_disease,No,https://en.wikipedia.org/wiki/Parkinson%27s_disease
Parkinsonism,https://en.wikipedia.org/wiki/Parkinsonism,No,https://en.wikipedia.org/wiki/Parkinsonism
Paronychia,https://en.wikipedia.org/wiki/Paronychia,No,https://en.wikipedia.org/wiki/Paronychia
Paroxysmal cold hemoglobinuria,https://en.wikipedia.org/wiki/Paroxysmal_cold_hemoglobinuria,No,https://en.wikipedia.org/wiki/Paroxysmal_cold_hemoglobinuria
Paroxysmal dystonic choreoathetosis,https://en.wikipedia.org/wiki/Paroxysmal_dystonic_choreoathetosis,Yes,https://en.wikipedia.org/wiki/Paroxysmal_nonkinesigenic_dyskinesia
Paroxysmal nocturnal hemoglobinuria,https://en.wikipedia.org/wiki/Paroxysmal_nocturnal_hemoglobinuria,No,https://en.wikipedia.org/wiki/Paroxysmal_nocturnal_hemoglobinuria
Paroxysmal ventricular fibrillation,https://en.wikipedia.org/wiki/Paroxysmal_ventricular_fibrillation,Yes,https://en.wikipedia.org/wiki/Ventricular_fibrillation
Parry–Romberg syndrome,https://en.wikipedia.org/wiki/Parry%E2%80%93Romberg_syndrome,No,https://en.wikipedia.org/wiki/Parry%E2%80%93Romberg_syndrome
Pars planitis,https://en.wikipedia.org/wiki/Pars_planitis,Yes,https://en.wikipedia.org/wiki/Intermediate_uveitis
Parsonage–Turner syndrome,https://en.wikipedia.org/wiki/Parsonage%E2%80%93Turner_syndrome,No,https://en.wikipedia.org/wiki/Parsonage%E2%80%93Turner_syndrome
Partial agenesis of corpus callosum,https://en.wikipedia.org/wiki/Partial_agenesis_of_corpus_callosum,Yes,https://en.wikipedia.org/wiki/Agenesis_of_the_corpus_callosum
Partial atrioventricular canal,https://en.wikipedia.org/wiki/Partial_atrioventricular_canal,Yes,https://en.wikipedia.org/wiki/Atrioventricular_septal_defect
Partial deletion of Y,https://en.wikipedia.org/wiki/Partial_deletion_of_Y,Yes,https://en.wikipedia.org/wiki/Y_chromosome
Partial lissencephaly,https://en.wikipedia.org/wiki/Partial_lissencephaly,Yes,https://en.wikipedia.org/wiki/Lissencephaly
Parturiphobia,https://en.wikipedia.org/wiki/Parturiphobia,Yes,https://en.wikipedia.org/wiki/Tokophobia
Paruresis,https://en.wikipedia.org/wiki/Paruresis,No,https://en.wikipedia.org/wiki/Paruresis
Parvovirus antenatal infection,https://en.wikipedia.org/wiki/Parvovirus_antenatal_infection,Yes,https://en.wikipedia.org/wiki/Parvovirus_B19
Pashayan syndrome,https://en.wikipedia.org/wiki/Pashayan_syndrome,No,https://en.wikipedia.org/wiki/Pashayan_syndrome
Passive-aggressive personality disorder,https://en.wikipedia.org/wiki/Passive-aggressive_personality_disorder,Yes,https://en.wikipedia.org/wiki/Passive%E2%80%93aggressive_personality_disorder
Patau syndrome,https://en.wikipedia.org/wiki/Patau_syndrome,No,https://en.wikipedia.org/wiki/Patau_syndrome
Patent ductus arteriosus,https://en.wikipedia.org/wiki/Patent_ductus_arteriosus,No,https://en.wikipedia.org/wiki/Patent_ductus_arteriosus
Patterson pseudoleprechaunism syndrome,https://en.wikipedia.org/wiki/Patterson_pseudoleprechaunism_syndrome,Yes,https://en.wikipedia.org/wiki/Patterson_syndrome
Peanut hypersensitivity,https://en.wikipedia.org/wiki/Peanut_allergy,No,https://en.wikipedia.org/wiki/Peanut_allergy
Pediatric T-cell leukemia,https://en.wikipedia.org/wiki/T-lymphoblastic_leukemia/lymphoma,No,https://en.wikipedia.org/wiki/T-lymphoblastic_leukemia/lymphoma
Pediculosis,https://en.wikipedia.org/wiki/Pediculosis,No,https://en.wikipedia.org/wiki/Pediculosis
PEHO syndrome,https://en.wikipedia.org/wiki/PEHO_syndrome,No,https://en.wikipedia.org/wiki/PEHO_syndrome
Pelizaeus–Merzbacher disease,https://en.wikipedia.org/wiki/Pelizaeus%E2%80%93Merzbacher_disease,No,https://en.wikipedia.org/wiki/Pelizaeus%E2%80%93Merzbacher_disease
Pellagra,https://en.wikipedia.org/wiki/Pellagra,No,https://en.wikipedia.org/wiki/Pellagra
Pelvic inflammatory disease,https://en.wikipedia.org/wiki/Pelvic_inflammatory_disease,No,https://en.wikipedia.org/wiki/Pelvic_inflammatory_disease
Pelvic lipomatosis,https://en.wikipedia.org/wiki/Pelvic_lipomatosis,No,https://en.wikipedia.org/wiki/Pelvic_lipomatosis
Pemphigus and fogo selvagem,https://en.wikipedia.org/wiki/Pemphigus_and_fogo_selvagem,Yes,https://en.wikipedia.org/wiki/Pemphigus_foliaceus
Pemphigus foliaceus,https://en.wikipedia.org/wiki/Pemphigus,No,https://en.wikipedia.org/wiki/Pemphigus
"Pemphigus vulgaris, familial","https://en.wikipedia.org/wiki/Pemphigus_vulgaris,_familial",Yes,https://en.wikipedia.org/wiki/Pemphigus_vulgaris
Pemphigus vulgaris,https://en.wikipedia.org/wiki/Pemphigus,No,https://en.wikipedia.org/wiki/Pemphigus
Pemphigus,https://en.wikipedia.org/wiki/Pemphigus,No,https://en.wikipedia.org/wiki/Pemphigus
Pendred syndrome,https://en.wikipedia.org/wiki/Pendred_syndrome,No,https://en.wikipedia.org/wiki/Pendred_syndrome
Penile agenesis,https://en.wikipedia.org/wiki/Penile_agenesis,Yes,https://en.wikipedia.org/wiki/Aphallia
Penoscrotal transposition,https://en.wikipedia.org/wiki/Penoscrotal_transposition,No,https://en.wikipedia.org/wiki/Penoscrotal_transposition
Penta X syndrome,https://en.wikipedia.org/wiki/Penta_X_syndrome,Yes,https://en.wikipedia.org/wiki/Pentasomy_X
Pentalogy of Cantrell,https://en.wikipedia.org/wiki/Pentalogy_of_Cantrell,No,https://en.wikipedia.org/wiki/Pentalogy_of_Cantrell
Pentosuria,https://en.wikipedia.org/wiki/Pentosuria,No,https://en.wikipedia.org/wiki/Pentosuria
Perceptual disorder,https://en.wikipedia.org/wiki/Perceptual_disorder,Yes,https://en.wikipedia.org/wiki/Sensory_processing_disorder
Periarteritis nodosa,https://en.wikipedia.org/wiki/Periarteritis_nodosa,Yes,https://en.wikipedia.org/wiki/Polyarteritis_nodosa
Pericardial constriction with growth failure,https://en.wikipedia.org/wiki/Pericardial_constriction_with_growth_failure,Yes,https://en.wikipedia.org/wiki/Mulibrey_nanism
Perilymphatic fistula,https://en.wikipedia.org/wiki/Perilymphatic_fistula,Yes,https://en.wikipedia.org/wiki/Labyrinthine_fistula
Perimyositis,https://en.wikipedia.org/wiki/Perimyositis,No,https://en.wikipedia.org/wiki/Perimyositis
Perinatal infections,https://en.wikipedia.org/wiki/Perinatal_infections,Yes,https://en.wikipedia.org/wiki/Vertically_transmitted_infection
Periodic disease,https://en.wikipedia.org/wiki/Periodic_disease,Yes,https://en.wikipedia.org/wiki/Familial_Mediterranean_fever
"Periodic fever, aphthous stomatitis, pharyngitis and adenitis","https://en.wikipedia.org/wiki/Periodic_fever,_aphthous_stomatitis,_pharyngitis_and_adenitis",No,"https://en.wikipedia.org/wiki/Periodic_fever,_aphthous_stomatitis,_pharyngitis_and_adenitis"
Periodic limb movement disorder,https://en.wikipedia.org/wiki/Periodic_limb_movement_disorder,No,https://en.wikipedia.org/wiki/Periodic_limb_movement_disorder
Periodontal disease,https://en.wikipedia.org/wiki/Periodontal_disease,No,https://en.wikipedia.org/wiki/Periodontal_disease
Perioral dermatitis,https://en.wikipedia.org/wiki/Perioral_dermatitis,No,https://en.wikipedia.org/wiki/Perioral_dermatitis
Peripartum cardiomyopathy,https://en.wikipedia.org/wiki/Peripartum_cardiomyopathy,No,https://en.wikipedia.org/wiki/Peripartum_cardiomyopathy
Peripheral nervous disorder,https://en.wikipedia.org/wiki/Peripheral_nervous_disorder,Yes,https://en.wikipedia.org/wiki/Peripheral_neuropathy
Peripheral neuropathy,https://en.wikipedia.org/wiki/Peripheral_neuropathy,No,https://en.wikipedia.org/wiki/Peripheral_neuropathy
Peripheral T-cell lymphoma,https://en.wikipedia.org/wiki/Peripheral_T-cell_lymphoma,No,https://en.wikipedia.org/wiki/Peripheral_T-cell_lymphoma
Perisylvian syndrome,https://en.wikipedia.org/wiki/Perisylvian_syndrome,No,https://en.wikipedia.org/wiki/Perisylvian_syndrome
Peritonitis,https://en.wikipedia.org/wiki/Peritonitis,No,https://en.wikipedia.org/wiki/Peritonitis
Periventricular leukomalacia,https://en.wikipedia.org/wiki/Periventricular_leukomalacia,No,https://en.wikipedia.org/wiki/Periventricular_leukomalacia
Pernicious anemia,https://en.wikipedia.org/wiki/Pernicious_anemia,No,https://en.wikipedia.org/wiki/Pernicious_anemia
Perniosis,https://en.wikipedia.org/wiki/Perniosis,Yes,https://en.wikipedia.org/wiki/Chilblains
Peroxisomal defects,https://en.wikipedia.org/wiki/Peroxisomal_defects,Yes,https://en.wikipedia.org/wiki/Peroxisomal_disorder
Persistent Müllerian duct syndrome,https://en.wikipedia.org/wiki/Persistent_M%C3%BCllerian_duct_syndrome,No,https://en.wikipedia.org/wiki/Persistent_M%C3%BCllerian_duct_syndrome
Persistent parvovirus infection,https://en.wikipedia.org/wiki/Persistent_parvovirus_infection,Yes,https://en.wikipedia.org/wiki/Parvoviridae
Persistent sexual arousal syndrome,https://en.wikipedia.org/wiki/Persistent_sexual_arousal_syndrome,Yes,https://en.wikipedia.org/wiki/Persistent_genital_arousal_disorder
Persistent truncus arteriosus,https://en.wikipedia.org/wiki/Persistent_truncus_arteriosus,No,https://en.wikipedia.org/wiki/Persistent_truncus_arteriosus
Pertussis,https://en.wikipedia.org/wiki/Pertussis,Yes,https://en.wikipedia.org/wiki/Whooping_cough
Pes planus,https://en.wikipedia.org/wiki/Pes_planus,Yes,https://en.wikipedia.org/wiki/Flat_feet
Peters anomaly,https://en.wikipedia.org/wiki/Peters_anomaly,Yes,https://en.wikipedia.org/wiki/Anterior_segment_mesenchymal_dysgenesis
Peutz–Jeghers syndrome,https://en.wikipedia.org/wiki/Peutz%E2%80%93Jeghers_syndrome,No,https://en.wikipedia.org/wiki/Peutz%E2%80%93Jeghers_syndrome
Peyronie disease,https://en.wikipedia.org/wiki/Peyronie_disease,Yes,https://en.wikipedia.org/wiki/Peyronie%27s_disease
Pfeiffer syndrome,https://en.wikipedia.org/wiki/Pfeiffer_syndrome,No,https://en.wikipedia.org/wiki/Pfeiffer_syndrome
PHACE association,https://en.wikipedia.org/wiki/PHACE_association,Yes,https://en.wikipedia.org/wiki/PHACE_syndrome
Phacomatosis pigmentokeratotica,https://en.wikipedia.org/wiki/Phacomatosis_pigmentokeratotica,Yes,https://en.wikipedia.org/wiki/Phakomatosis_pigmentokeratotica
Phacomatosis pigmentovascularis,https://en.wikipedia.org/wiki/Phacomatosis_pigmentovascularis,Yes,https://en.wikipedia.org/wiki/Phakomatosis_pigmentovascularis
Pharmacophobia,https://en.wikipedia.org/wiki/Pharmacophobia,Yes,https://en.wikipedia.org/wiki/Medication_phobia
Pharyngitis,https://en.wikipedia.org/wiki/Pharyngitis,No,https://en.wikipedia.org/wiki/Pharyngitis
Phenylalanine hydroxylase deficiency,https://en.wikipedia.org/wiki/Phenylalanine_hydroxylase_deficiency,Yes,https://en.wikipedia.org/wiki/Phenylketonuria
Phenylalaninemia,https://en.wikipedia.org/wiki/Phenylalaninemia,Yes,https://en.wikipedia.org/wiki/Phenylketonuria
Phenylketonuria type II,https://en.wikipedia.org/wiki/Phenylketonuria_type_II,Yes,https://en.wikipedia.org/wiki/Phenylketonuria
Phenylketonuria,https://en.wikipedia.org/wiki/Phenylketonuria,No,https://en.wikipedia.org/wiki/Phenylketonuria
Phenylketonuric embryopathy,https://en.wikipedia.org/wiki/Phenylketonuric_embryopathy,Yes,https://en.wikipedia.org/wiki/Phenylketonuria
Pheochromocytoma,https://en.wikipedia.org/wiki/Pheochromocytoma,No,https://en.wikipedia.org/wiki/Pheochromocytoma
Phocomelia syndrome,https://en.wikipedia.org/wiki/Phocomelia_syndrome,Yes,https://en.wikipedia.org/wiki/Phocomelia
Phosphoglucomutase deficiency,https://en.wikipedia.org/wiki/Phosphoglucomutase_deficiency,Yes,https://en.wikipedia.org/wiki/Phosphoglucomutase
Phosphoglycerate kinase deficiency,https://en.wikipedia.org/wiki/Phosphoglycerate_kinase_deficiency,Yes,https://en.wikipedia.org/wiki/Phosphoglycerate_kinase
Phosphomannoisomerase deficiency,https://en.wikipedia.org/wiki/Phosphomannoisomerase_deficiency,Yes,https://en.wikipedia.org/wiki/Congenital_disorder_of_glycosylation
Photosensitive epilepsy,https://en.wikipedia.org/wiki/Photosensitive_epilepsy,No,https://en.wikipedia.org/wiki/Photosensitive_epilepsy
Physical urticaria,https://en.wikipedia.org/wiki/Physical_urticaria,No,https://en.wikipedia.org/wiki/Physical_urticaria
Phytanic acid oxidase deficiency,https://en.wikipedia.org/wiki/Phytanic_acid_oxidase_deficiency,Yes,https://en.wikipedia.org/wiki/Refsum_disease
Phytophotodermatitis,https://en.wikipedia.org/wiki/Phytophotodermatitis,No,https://en.wikipedia.org/wiki/Phytophotodermatitis
PIBI(D)S syndrome,https://en.wikipedia.org/wiki/PIBI(D)S_syndrome,Yes,https://en.wikipedia.org/wiki/Trichothiodystrophy
Pica,https://en.wikipedia.org/wiki/Pica_(disorder),No,https://en.wikipedia.org/wiki/Pica_(disorder)
Pick disease,https://en.wikipedia.org/wiki/Pick_disease,Yes,https://en.wikipedia.org/wiki/Frontotemporal_dementia
Pickardt syndrome,https://en.wikipedia.org/wiki/Pickardt_syndrome,No,https://en.wikipedia.org/wiki/Pickardt_syndrome
Pie Torcido,https://en.wikipedia.org/wiki/Pie_Torcido,Yes,https://en.wikipedia.org/wiki/Clubfoot
Piebaldism,https://en.wikipedia.org/wiki/Piebaldism,No,https://en.wikipedia.org/wiki/Piebaldism
Pierre Marie cerebellar ataxia,https://en.wikipedia.org/wiki/Pierre_Marie_cerebellar_ataxia,Yes,https://en.wikipedia.org/wiki/Pierre_Marie
Pierre Robin sequence,https://en.wikipedia.org/wiki/Pierre_Robin_sequence,No,https://en.wikipedia.org/wiki/Pierre_Robin_sequence
Pigmentary retinopathy,https://en.wikipedia.org/wiki/Pigmentary_retinopathy,Yes,https://en.wikipedia.org/wiki/Retinitis_pigmentosa
Pigment dispersion syndrome,https://en.wikipedia.org/wiki/Pigment_dispersion_syndrome,No,https://en.wikipedia.org/wiki/Pigment_dispersion_syndrome
Pigmented villonodular synovitis,https://en.wikipedia.org/wiki/Pigmented_villonodular_synovitis,Yes,https://en.wikipedia.org/wiki/Tenosynovial_giant_cell_tumor
Pili canulati,https://en.wikipedia.org/wiki/Pili_canulati,Yes,https://en.wikipedia.org/wiki/Uncombable_hair_syndrome
Pili multigemini,https://en.wikipedia.org/wiki/Pili_multigemini,No,https://en.wikipedia.org/wiki/Pili_multigemini
Pili torti,https://en.wikipedia.org/wiki/Pili_torti,No,https://en.wikipedia.org/wiki/Pili_torti
Pilonidal cyst,https://en.wikipedia.org/wiki/Pilonidal_cyst,Yes,https://en.wikipedia.org/wiki/Pilonidal_disease
Pilotto syndrome,https://en.wikipedia.org/wiki/Pilotto_syndrome,No,https://en.wikipedia.org/wiki/Pilotto_syndrome
Pinealoma,https://en.wikipedia.org/wiki/Pinealoma,No,https://en.wikipedia.org/wiki/Pinealoma
Pinta,https://en.wikipedia.org/wiki/Pinta_(disease),No,https://en.wikipedia.org/wiki/Pinta_(disease)
Pipecolic acidemia,https://en.wikipedia.org/wiki/Pipecolic_acidemia,No,https://en.wikipedia.org/wiki/Pipecolic_acidemia
PIRA,https://en.wikipedia.org/wiki/PIRA,Yes,https://en.wikipedia.org/wiki/Provisional_Irish_Republican_Army
Pitt–Hopkins syndrome,https://en.wikipedia.org/wiki/Pitt%E2%80%93Hopkins_syndrome,No,https://en.wikipedia.org/wiki/Pitt%E2%80%93Hopkins_syndrome
Pitt–Rogers–Danks syndrome,https://en.wikipedia.org/wiki/Pitt%E2%80%93Rogers%E2%80%93Danks_syndrome,Yes,https://en.wikipedia.org/wiki/Wolf%E2%80%93Hirschhorn_syndrome
Pituitary dwarfism 1,https://en.wikipedia.org/wiki/Pituitary_dwarfism_1,Yes,https://en.wikipedia.org/wiki/Growth_hormone_deficiency
Pityriasis lichenoides chronica,https://en.wikipedia.org/wiki/Pityriasis_lichenoides_chronica,No,https://en.wikipedia.org/wiki/Pityriasis_lichenoides_chronica
Pityriasis lichenoides et varioliformis acuta,https://en.wikipedia.org/wiki/Pityriasis_lichenoides_et_varioliformis_acuta,No,https://en.wikipedia.org/wiki/Pityriasis_lichenoides_et_varioliformis_acuta
Pityriasis rubra pilaris,https://en.wikipedia.org/wiki/Pityriasis_rubra_pilaris,No,https://en.wikipedia.org/wiki/Pityriasis_rubra_pilaris
Placenta disorder,https://en.wikipedia.org/wiki/Placenta_disorder,Yes,https://en.wikipedia.org/wiki/Placental_disease
Placental abruption,https://en.wikipedia.org/wiki/Placental_abruption,No,https://en.wikipedia.org/wiki/Placental_abruption
Plague,https://en.wikipedia.org/wiki/Plague_(disease),No,https://en.wikipedia.org/wiki/Plague_(disease)
"Plague, bubonic",https://en.wikipedia.org/wiki/Bubonic_plague,No,https://en.wikipedia.org/wiki/Bubonic_plague
"Plague, meningeal",https://en.wikipedia.org/wiki/Plague_(disease)#Meningeal_plague,No,https://en.wikipedia.org/wiki/Plague_(disease)#Meningeal_plague
"Plague, pharyngeal",https://en.wikipedia.org/wiki/Plague_(disease)#Pharyngeal_plague,No,https://en.wikipedia.org/wiki/Plague_(disease)#Pharyngeal_plague
"Plague, pneumonic",https://en.wikipedia.org/wiki/Pneumonic_plague,No,https://en.wikipedia.org/wiki/Pneumonic_plague
"Plague, septicemic",https://en.wikipedia.org/wiki/Septicemic_plague,No,https://en.wikipedia.org/wiki/Septicemic_plague
Platelet disorder,https://en.wikipedia.org/wiki/Platelet_disorder,Yes,https://en.wikipedia.org/wiki/Platelet
Pleural effusion,https://en.wikipedia.org/wiki/Pleural_effusion,No,https://en.wikipedia.org/wiki/Pleural_effusion
Pleuritis,https://en.wikipedia.org/wiki/Pleuritis,Yes,https://en.wikipedia.org/wiki/Pleurisy
Pleuritis,https://en.wikipedia.org/wiki/Pleurisy,No,https://en.wikipedia.org/wiki/Pleurisy
Plexosarcoma,https://en.wikipedia.org/wiki/Plexosarcoma,Yes,https://en.wikipedia.org/wiki/Gastrointestinal_stromal_tumor
Plummer–Vinson syndrome,https://en.wikipedia.org/wiki/Plummer%E2%80%93Vinson_syndrome,No,https://en.wikipedia.org/wiki/Plummer%E2%80%93Vinson_syndrome
Pneumoconiosis,https://en.wikipedia.org/wiki/Pneumoconiosis,No,https://en.wikipedia.org/wiki/Pneumoconiosis
Pneumocystis jiroveci pneumonia,https://en.wikipedia.org/wiki/Pneumocystis_jiroveci_pneumonia,Yes,https://en.wikipedia.org/wiki/Pneumocystis_pneumonia
Pneumocystosis,https://en.wikipedia.org/wiki/Pneumocystosis,No,https://en.wikipedia.org/wiki/Pneumocystosis
Pneumonia,https://en.wikipedia.org/wiki/Pneumonia,No,https://en.wikipedia.org/wiki/Pneumonia
"Pneumonia, eosinophilic","https://en.wikipedia.org/wiki/Pneumonia,_eosinophilic",Yes,https://en.wikipedia.org/wiki/Eosinophilic_pneumonia
Pneumonoultramicroscopicsilicovolcanoconiosis,https://en.wikipedia.org/wiki/Pneumonoultramicroscopicsilicovolcanoconiosis,No,https://en.wikipedia.org/wiki/Pneumonoultramicroscopicsilicovolcanoconiosis
Pneumothorax,https://en.wikipedia.org/wiki/Pneumothorax,No,https://en.wikipedia.org/wiki/Pneumothorax
POEMS syndrome,https://en.wikipedia.org/wiki/POEMS_syndrome,No,https://en.wikipedia.org/wiki/POEMS_syndrome
Poikiloderma congenital with bullae Weary type,https://en.wikipedia.org/wiki/Poikiloderma_congenital_with_bullae_Weary_type,Yes,https://en.wikipedia.org/wiki/Kindler_syndrome
Poikiloderma hereditary acrokeratotic Weary type,https://en.wikipedia.org/wiki/Poikiloderma_hereditary_acrokeratotic_Weary_type,Yes,https://en.wikipedia.org/wiki/Kindler_syndrome
Poikiloderma of Kindler,https://en.wikipedia.org/wiki/Poikiloderma_of_Kindler,Yes,https://en.wikipedia.org/wiki/Kindler_syndrome
