Name,Wikipedia link (en),Redirected,Redirect link
Ventricular septal defect,https://en.wikipedia.org/wiki/Ventricular_septal_defect,No,https://en.wikipedia.org/wiki/Ventricular_septal_defect
Vernal keratoconjunctivitis,https://en.wikipedia.org/wiki/Vernal_keratoconjunctivitis,No,https://en.wikipedia.org/wiki/Vernal_keratoconjunctivitis
Vertical talus,https://en.wikipedia.org/wiki/Vertical_talus,Yes,https://en.wikipedia.org/wiki/Rocker_bottom_foot
Vestibulocochlear dysfunction progressive familial,https://en.wikipedia.org/wiki/Vestibulocochlear_dysfunction_progressive_familial,No,https://en.wikipedia.org/wiki/Vestibulocochlear_dysfunction_progressive_familial
Vipoma,https://en.wikipedia.org/wiki/Vipoma,Yes,https://en.wikipedia.org/wiki/VIPoma
Viral hemorrhagic fever,https://en.wikipedia.org/wiki/Viral_hemorrhagic_fever,No,https://en.wikipedia.org/wiki/Viral_hemorrhagic_fever
Virilism,https://en.wikipedia.org/wiki/Virilism,Yes,https://en.wikipedia.org/wiki/Virilization
Vitamin B6 deficiency,https://en.wikipedia.org/wiki/Vitamin_B6_deficiency,Yes,https://en.wikipedia.org/wiki/Vitamin_B6#Deficiency
Vitamin B12 deficiency,https://en.wikipedia.org/wiki/Vitamin_B12_deficiency,No,https://en.wikipedia.org/wiki/Vitamin_B12_deficiency
Vitamin D resistant rickets,https://en.wikipedia.org/wiki/Vitamin_D_resistant_rickets,Yes,https://en.wikipedia.org/wiki/X-linked_hypophosphatemia
Vitamin E deficiency,https://en.wikipedia.org/wiki/Vitamin_E_deficiency,No,https://en.wikipedia.org/wiki/Vitamin_E_deficiency
"Vitamin E familial isolated, deficiency of","https://en.wikipedia.org/wiki/Vitamin_E_familial_isolated,_deficiency_of",Yes,https://en.wikipedia.org/wiki/Familial_isolated_vitamin_E_deficiency
Vitiligo,https://en.wikipedia.org/wiki/Vitiligo,No,https://en.wikipedia.org/wiki/Vitiligo
VKH,https://en.wikipedia.org/wiki/VKH,Yes,https://en.wikipedia.org/wiki/Vogt%E2%80%93Koyanagi%E2%80%93Harada_disease
VLCAD deficiency,https://en.wikipedia.org/wiki/VLCAD_deficiency,Yes,https://en.wikipedia.org/wiki/Very_long-chain_acyl-coenzyme_A_dehydrogenase_deficiency
Von Gierke disease,https://en.wikipedia.org/wiki/Von_Gierke_disease,Yes,https://en.wikipedia.org/wiki/Glycogen_storage_disease_type_I
Von Hippel–Lindau disease,https://en.wikipedia.org/wiki/Von_Hippel%E2%80%93Lindau_disease,No,https://en.wikipedia.org/wiki/Von_Hippel%E2%80%93Lindau_disease
Von Recklinghausen disease,https://en.wikipedia.org/wiki/Von_Recklinghausen_disease,Yes,https://en.wikipedia.org/wiki/Neurofibromatosis_type_I
Von Willebrand disease,https://en.wikipedia.org/wiki/Von_Willebrand_disease,No,https://en.wikipedia.org/wiki/Von_Willebrand_disease
Vulvodynia,https://en.wikipedia.org/wiki/Vulvodynia,No,https://en.wikipedia.org/wiki/Vulvodynia
Vulvovaginitis,https://en.wikipedia.org/wiki/Vulvovaginitis,Yes,https://en.wikipedia.org/wiki/Vaginitis
