Name,Wikipedia link (en),Redirected,Redirect link
Acanthocheilonemiasis,https://en.wikipedia.org/wiki/Acanthocheilonemiasis,No,https://en.wikipedia.org/wiki/Acanthocheilonemiasis
Acanthocytosis,https://en.wikipedia.org/wiki/Acanthocyte,No,https://en.wikipedia.org/wiki/Acanthocyte
Acanthocytosis chorea,https://en.wikipedia.org/wiki/Acanthocytosis_chorea,Yes,https://en.wikipedia.org/wiki/Chorea-acanthocytosis
Acanthosis nigricans,https://en.wikipedia.org/wiki/Acanthosis_nigricans,No,https://en.wikipedia.org/wiki/Acanthosis_nigricans
Acatalasemia,https://en.wikipedia.org/wiki/Acatalasemia,Yes,https://en.wikipedia.org/wiki/Acatalasia
Accessory navicular bone,https://en.wikipedia.org/wiki/Accessory_navicular_bone,No,https://en.wikipedia.org/wiki/Accessory_navicular_bone
Accessory pancreas,https://en.wikipedia.org/wiki/Accessory_pancreas,No,https://en.wikipedia.org/wiki/Accessory_pancreas
Achalasia,https://en.wikipedia.org/wiki/Achalasia,Yes,https://en.wikipedia.org/wiki/Esophageal_achalasia
Achalasia-Addisonianism-Alacrimia syndrome,https://en.wikipedia.org/wiki/Achalasia-Addisonianism-Alacrimia_syndrome,Yes,https://en.wikipedia.org/wiki/Triple-A_syndrome
Achalasia alacrimia syndrome,https://en.wikipedia.org/wiki/Achalasia_alacrimia_syndrome,Yes,https://en.wikipedia.org/wiki/Triple-A_syndrome
"Achalasia, familial esophageal","https://en.wikipedia.org/wiki/Achalasia,_familial_esophageal",Yes,https://en.wikipedia.org/wiki/Esophageal_achalasia
Achalasia microcephaly,https://en.wikipedia.org/wiki/Achalasia_microcephaly,No,https://en.wikipedia.org/wiki/Achalasia_microcephaly
Achard syndrome,https://en.wikipedia.org/wiki/Achard_syndrome,No,https://en.wikipedia.org/wiki/Achard_syndrome
Achard–Thiers syndrome,https://en.wikipedia.org/wiki/Achard%E2%80%93Thiers_syndrome,No,https://en.wikipedia.org/wiki/Achard%E2%80%93Thiers_syndrome
Acheiropodia,https://en.wikipedia.org/wiki/Acheiropodia,No,https://en.wikipedia.org/wiki/Acheiropodia
Achondrogenesis,https://en.wikipedia.org/wiki/Achondrogenesis,Yes,https://en.wikipedia.org/wiki/Achondrogenesis
Achondrogenesis type 1A,https://en.wikipedia.org/wiki/Achondrogenesis_type_1A,Yes,https://en.wikipedia.org/wiki/Achondrogenesis
Achondrogenesis type 1B,https://en.wikipedia.org/wiki/Achondrogenesis_type_1B,No,https://en.wikipedia.org/wiki/Achondrogenesis_type_1B
Achondrogenesis type 2,https://en.wikipedia.org/wiki/Achondrogenesis_type_2,No,https://en.wikipedia.org/wiki/Achondrogenesis_type_2
Achondroplasia,https://en.wikipedia.org/wiki/Achondroplasia,No,https://en.wikipedia.org/wiki/Achondroplasia
Achondroplastic dwarfism,https://en.wikipedia.org/wiki/Achondroplastic_dwarfism,Yes,https://en.wikipedia.org/wiki/Achondroplasia
Achromatopsia,https://en.wikipedia.org/wiki/Achromatopsia,No,https://en.wikipedia.org/wiki/Achromatopsia
Acid maltase deficiency,https://en.wikipedia.org/wiki/Acid_maltase_deficiency,Yes,https://en.wikipedia.org/wiki/Glycogen_storage_disease_type_II
"Acidemia, isovaleric","https://en.wikipedia.org/wiki/Acidemia,_isovaleric",Yes,https://en.wikipedia.org/wiki/Isovaleric_acidemia
"Acidemia, propionic","https://en.wikipedia.org/wiki/Acidemia,_propionic",Yes,https://en.wikipedia.org/wiki/Propionic_acidemia
Acitretine antenatal infection,https://en.wikipedia.org/wiki/Acitretine_antenatal_infection,Yes,https://en.wikipedia.org/wiki/Acitretin
Ackerman syndrome,https://en.wikipedia.org/wiki/Ackerman_syndrome,No,https://en.wikipedia.org/wiki/Ackerman_syndrome
Acne rosacea,https://en.wikipedia.org/wiki/Acne_rosacea,Yes,https://en.wikipedia.org/wiki/Rosacea
Acne vulgaris,https://en.wikipedia.org/wiki/Acne_vulgaris,Yes,https://en.wikipedia.org/wiki/Acne
Acoustic neuroma,https://en.wikipedia.org/wiki/Acoustic_neuroma,Yes,https://en.wikipedia.org/wiki/Vestibular_schwannoma
Acoustic schwannomas,https://en.wikipedia.org/wiki/Acoustic_schwannomas,Yes,https://en.wikipedia.org/wiki/Vestibular_schwannoma
Acquired agranulocytosis,https://en.wikipedia.org/wiki/Acquired_agranulocytosis,Yes,https://en.wikipedia.org/wiki/Agranulocytosis
Acquired central hypoventilation syndrome,https://en.wikipedia.org/wiki/Acquired_central_hypoventilation_syndrome,Yes,https://en.wikipedia.org/wiki/Central_hypoventilation_syndrome
Acquired ichthyosis,https://en.wikipedia.org/wiki/Acquired_ichthyosis,Yes,https://en.wikipedia.org/wiki/Ichthyosis_acquisita
Acquired syphilis,https://en.wikipedia.org/wiki/Acquired_syphilis,Yes,https://en.wikipedia.org/wiki/Syphilis
"Acrocallosal syndrome, Schinzel type","https://en.wikipedia.org/wiki/Acrocallosal_syndrome,_Schinzel_type",Yes,https://en.wikipedia.org/wiki/Acrocallosal_syndrome
Acrocephaly,https://en.wikipedia.org/wiki/Acrocephaly,Yes,https://en.wikipedia.org/wiki/Oxycephaly
Acrocyanosis,https://en.wikipedia.org/wiki/Acrocyanosis,No,https://en.wikipedia.org/wiki/Acrocyanosis
Acrodermatitis,https://en.wikipedia.org/wiki/Acrodermatitis,No,https://en.wikipedia.org/wiki/Acrodermatitis
Acrodermatitis enteropathica,https://en.wikipedia.org/wiki/Acrodermatitis_enteropathica,No,https://en.wikipedia.org/wiki/Acrodermatitis_enteropathica
Acrodysostosis,https://en.wikipedia.org/wiki/Acrodysostosis,No,https://en.wikipedia.org/wiki/Acrodysostosis
Acrodysplasia,https://en.wikipedia.org/wiki/Acrodysplasia,Yes,https://en.wikipedia.org/wiki/Apert_syndrome
"Acrofacial dysostosis, Nager type","https://en.wikipedia.org/wiki/Acrofacial_dysostosis,_Nager_type",Yes,https://en.wikipedia.org/wiki/Nager_acrofacial_dysostosis
Acrofrontofacionasal dysostosis,https://en.wikipedia.org/wiki/Acrofrontofacionasal_dysostosis,No,https://en.wikipedia.org/wiki/Acrofrontofacionasal_dysostosis
Acrokeratoelastoidosis of Costa,https://en.wikipedia.org/wiki/Acrokeratoelastoidosis_of_Costa,No,https://en.wikipedia.org/wiki/Acrokeratoelastoidosis_of_Costa
Acromegaly,https://en.wikipedia.org/wiki/Acromegaly,No,https://en.wikipedia.org/wiki/Acromegaly
Acromesomelic dysplasia,https://en.wikipedia.org/wiki/Acromesomelic_dysplasia,No,https://en.wikipedia.org/wiki/Acromesomelic_dysplasia
Acromicric dysplasia,https://en.wikipedia.org/wiki/Acromicric_dysplasia,No,https://en.wikipedia.org/wiki/Acromicric_dysplasia
Acropectoral syndrome,https://en.wikipedia.org/wiki/Acropectoral_syndrome,No,https://en.wikipedia.org/wiki/Acropectoral_syndrome
Acrophobia,https://en.wikipedia.org/wiki/Acrophobia,No,https://en.wikipedia.org/wiki/Acrophobia
Acrospiroma,https://en.wikipedia.org/wiki/Acrospiroma,No,https://en.wikipedia.org/wiki/Acrospiroma
ACTH deficiency,https://en.wikipedia.org/wiki/ACTH_deficiency,Yes,https://en.wikipedia.org/wiki/Adrenocorticotropic_hormone_deficiency
ACTH resistance,https://en.wikipedia.org/wiki/ACTH_resistance,Yes,https://en.wikipedia.org/wiki/Glucocorticoid_deficiency_1
Actinic keratosis,https://en.wikipedia.org/wiki/Actinic_keratosis,No,https://en.wikipedia.org/wiki/Actinic_keratosis
Actinomycosis,https://en.wikipedia.org/wiki/Actinomycosis,No,https://en.wikipedia.org/wiki/Actinomycosis
Activated protein C resistance,https://en.wikipedia.org/wiki/Activated_protein_C_resistance,No,https://en.wikipedia.org/wiki/Activated_protein_C_resistance
Acutane embryopathy,https://en.wikipedia.org/wiki/Acutane_embryopathy,Yes,https://en.wikipedia.org/wiki/Isotretinoin
Acute anxiety,https://en.wikipedia.org/wiki/Acute_anxiety,Yes,https://en.wikipedia.org/wiki/Panic_attack
Acute articular rheumatism,https://en.wikipedia.org/wiki/Acute_articular_rheumatism,Yes,https://en.wikipedia.org/wiki/Rheumatism
Acute erythroblastic leukemia,https://en.wikipedia.org/wiki/Acute_erythroblastic_leukemia,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute febrile neutrophilic dermatosis,https://en.wikipedia.org/wiki/Acute_febrile_neutrophilic_dermatosis,Yes,https://en.wikipedia.org/wiki/Febrile_neutrophilic_dermatosis
Acute gouty arthritis,https://en.wikipedia.org/wiki/Acute_gouty_arthritis,Yes,https://en.wikipedia.org/wiki/Gout
Acute idiopathic polyneuritis,https://en.wikipedia.org/wiki/Acute_idiopathic_polyneuritis,Yes,https://en.wikipedia.org/wiki/Guillain%E2%80%93Barr%C3%A9_syndrome
Acute intermittent porphyria,https://en.wikipedia.org/wiki/Acute_intermittent_porphyria,No,https://en.wikipedia.org/wiki/Acute_intermittent_porphyria
Acute lymphoblastic leukemia,https://en.wikipedia.org/wiki/Acute_lymphoblastic_leukemia,No,https://en.wikipedia.org/wiki/Acute_lymphoblastic_leukemia
Acute lymphocytic leukemia,https://en.wikipedia.org/wiki/Acute_lymphocytic_leukemia,Yes,https://en.wikipedia.org/wiki/Acute_lymphoblastic_leukemia
Acute megakaryoblastic leukemia,https://en.wikipedia.org/wiki/Acute_megakaryoblastic_leukemia,No,https://en.wikipedia.org/wiki/Acute_megakaryoblastic_leukemia
Acute monoblastic leukemia,https://en.wikipedia.org/wiki/Acute_monoblastic_leukemia,Yes,https://en.wikipedia.org/wiki/Acute_monocytic_leukemia
Acute monocytic leukemia,https://en.wikipedia.org/wiki/Acute_monocytic_leukemia,No,https://en.wikipedia.org/wiki/Acute_monocytic_leukemia
Acute mountain sickness,https://en.wikipedia.org/wiki/Acute_mountain_sickness,Yes,https://en.wikipedia.org/wiki/Altitude_sickness
Acute myeloblastic leukemia,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia#French-American-British
"Acute myeloblastic leukemia, minimally differentiated",https://en.wikipedia.org/wiki/Minimally_differentiated_acute_myeloblastic_leukemia,No,https://en.wikipedia.org/wiki/Minimally_differentiated_acute_myeloblastic_leukemia
Acute myeloblastic leukemia type 1,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_type_1,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myeloblastic leukemia type 2,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_type_2,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myeloblastic leukemia type 3,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_type_3,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myeloblastic leukemia type 4,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_type_4,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myeloblastic leukemia type 5,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_type_5,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myeloblastic leukemia type 6,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_type_6,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myeloblastic leukemia type 7,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_type_7,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myeloblastic leukemia with maturation,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_with_maturation,No,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_with_maturation
Acute myeloblastic leukemia without maturation,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_without_maturation,No,https://en.wikipedia.org/wiki/Acute_myeloblastic_leukemia_without_maturation
Acute myelocytic leukemia,https://en.wikipedia.org/wiki/Acute_myelocytic_leukemia,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myelogenous leukemia,https://en.wikipedia.org/wiki/Acute_myelogenous_leukemia,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myeloid leukemia,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia,Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
"Acute myeloid leukemia, secondary","https://en.wikipedia.org/wiki/Acute_myeloid_leukemia,_secondary",Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute myelomonocytic leukemia,https://en.wikipedia.org/wiki/Acute_myelomonocytic_leukemia,No,https://en.wikipedia.org/wiki/Acute_myelomonocytic_leukemia
Acute necrotizing ulcerative gingivitis,https://en.wikipedia.org/wiki/Acute_necrotizing_ulcerative_gingivitis,No,https://en.wikipedia.org/wiki/Acute_necrotizing_ulcerative_gingivitis
Acute non lymphoblastic leukemia (generic term),https://en.wikipedia.org/wiki/Acute_non_lymphoblastic_leukemia_(generic_term),Yes,https://en.wikipedia.org/wiki/Acute_myeloid_leukemia
Acute pancreatitis,https://en.wikipedia.org/wiki/Acute_pancreatitis,No,https://en.wikipedia.org/wiki/Acute_pancreatitis
Acute posterior multifocal placoid pigment epitheliopathy,https://en.wikipedia.org/wiki/Acute_posterior_multifocal_placoid_pigment_epitheliopathy,No,https://en.wikipedia.org/wiki/Acute_posterior_multifocal_placoid_pigment_epitheliopathy
Acute promyelocytic leukemia,https://en.wikipedia.org/wiki/Acute_promyelocytic_leukemia,No,https://en.wikipedia.org/wiki/Acute_promyelocytic_leukemia
Acute renal failure,https://en.wikipedia.org/wiki/Acute_renal_failure,Yes,https://en.wikipedia.org/wiki/Acute_kidney_injury
Acute respiratory distress syndrome,https://en.wikipedia.org/wiki/Acute_respiratory_distress_syndrome,No,https://en.wikipedia.org/wiki/Acute_respiratory_distress_syndrome
Acute tubular necrosis,https://en.wikipedia.org/wiki/Acute_tubular_necrosis,No,https://en.wikipedia.org/wiki/Acute_tubular_necrosis
"Acyl-CoA dehydrogenase, medium chain, deficiency of","https://en.wikipedia.org/wiki/Acyl-CoA_dehydrogenase,_medium_chain,_deficiency_of",Yes,https://en.wikipedia.org/wiki/Medium-chain_acyl-coenzyme_A_dehydrogenase_deficiency
"Acyl-CoA dehydrogenase, short chain, deficiency of","https://en.wikipedia.org/wiki/Acyl-CoA_dehydrogenase,_short_chain,_deficiency_of",Yes,https://en.wikipedia.org/wiki/Short-chain_acyl-coenzyme_A_dehydrogenase_deficiency
"Acyl-CoA dehydrogenase, very long chain, deficiency of","https://en.wikipedia.org/wiki/Acyl-CoA_dehydrogenase,_very_long_chain,_deficiency_of",Yes,https://en.wikipedia.org/wiki/Very_long-chain_acyl-coenzyme_A_dehydrogenase_deficiency
Acyl-CoA oxidase deficiency,https://en.wikipedia.org/wiki/Acyl-CoA_oxidase_deficiency,No,https://en.wikipedia.org/wiki/Acyl-CoA_oxidase_deficiency
ADAM complex,https://en.wikipedia.org/wiki/ADAM_complex,Yes,https://en.wikipedia.org/wiki/Constriction_ring_syndrome
Adams–Nance syndrome,https://en.wikipedia.org/wiki/Adams%E2%80%93Nance_syndrome,No,https://en.wikipedia.org/wiki/Adams%E2%80%93Nance_syndrome
Adams–Oliver syndrome,https://en.wikipedia.org/wiki/Adams%E2%80%93Oliver_syndrome,No,https://en.wikipedia.org/wiki/Adams%E2%80%93Oliver_syndrome
Addison's disease,https://en.wikipedia.org/wiki/Addison%27s_disease,No,https://en.wikipedia.org/wiki/Addison%27s_disease
Adducted thumb syndrome recessive form,https://en.wikipedia.org/wiki/Adducted_thumb_syndrome_recessive_form,Yes,https://en.wikipedia.org/wiki/Adducted_thumb_syndrome
Adenine phosphoribosyltransferase deficiency,https://en.wikipedia.org/wiki/Adenine_phosphoribosyltransferase_deficiency,No,https://en.wikipedia.org/wiki/Adenine_phosphoribosyltransferase_deficiency
Adenocarcinoma of lung,https://en.wikipedia.org/wiki/Adenocarcinoma_of_lung,Yes,https://en.wikipedia.org/wiki/Adenocarcinoma_of_the_lung
Adenoid cystic carcinoma,https://en.wikipedia.org/wiki/Adenoid_cystic_carcinoma,No,https://en.wikipedia.org/wiki/Adenoid_cystic_carcinoma
Adenoma,https://en.wikipedia.org/wiki/Adenoma,No,https://en.wikipedia.org/wiki/Adenoma
Adenoma of the adrenal gland,https://en.wikipedia.org/wiki/Adenoma_of_the_adrenal_gland,Yes,https://en.wikipedia.org/wiki/Adenoma
Adenomyosis,https://en.wikipedia.org/wiki/Adenomyosis,No,https://en.wikipedia.org/wiki/Adenomyosis
Adenosine deaminase deficiency,https://en.wikipedia.org/wiki/Adenosine_deaminase_deficiency,No,https://en.wikipedia.org/wiki/Adenosine_deaminase_deficiency
Adenosine monophosphate deaminase deficiency,https://en.wikipedia.org/wiki/Adenosine_monophosphate_deaminase_deficiency,Yes,https://en.wikipedia.org/wiki/Adenosine_monophosphate_deaminase_deficiency_type_1
Adenylosuccinate lyase deficiency,https://en.wikipedia.org/wiki/Adenylosuccinate_lyase_deficiency,No,https://en.wikipedia.org/wiki/Adenylosuccinate_lyase_deficiency
Adie syndrome,https://en.wikipedia.org/wiki/Adie_syndrome,No,https://en.wikipedia.org/wiki/Adie_syndrome
Adiposis dolorosa,https://en.wikipedia.org/wiki/Adiposis_dolorosa,No,https://en.wikipedia.org/wiki/Adiposis_dolorosa
Adrenal cancer,https://en.wikipedia.org/wiki/Adrenal_cancer,No,https://en.wikipedia.org/wiki/Adrenal_cancer
Adrenal cancer,https://en.wikipedia.org/wiki/Adrenal_cancer,No,https://en.wikipedia.org/wiki/Adrenal_cancer
Adrenal cancer,https://en.wikipedia.org/wiki/Adrenal_cancer,Yes,https://en.wikipedia.org/wiki/Adrenal_tumor
Adrenal disorder,https://en.wikipedia.org/wiki/Adrenal_disorder,Yes,https://en.wikipedia.org/wiki/Adrenal_gland_disorder
Adrenal gland hyperfunction,https://en.wikipedia.org/wiki/Adrenal_gland_hyperfunction,Yes,https://en.wikipedia.org/wiki/Adrenocortical_hyperfunction
Adrenal gland hypofunction,https://en.wikipedia.org/wiki/Adrenal_gland_hypofunction,Yes,https://en.wikipedia.org/wiki/Adrenal_insufficiency
Adrenal hyperplasia,https://en.wikipedia.org/wiki/Adrenal_hyperplasia,Yes,https://en.wikipedia.org/wiki/Congenital_adrenal_hyperplasia
"Adrenal hyperplasia, congenital","https://en.wikipedia.org/wiki/Adrenal_hyperplasia,_congenital",Yes,https://en.wikipedia.org/wiki/Congenital_adrenal_hyperplasia
Adrenal hypertension,https://en.wikipedia.org/wiki/Adrenal_hypertension,Yes,https://en.wikipedia.org/wiki/Hypertension#Adrenal
Adrenal hypoplasia,https://en.wikipedia.org/wiki/Adrenal_hypoplasia,Yes,https://en.wikipedia.org/wiki/X-linked_adrenal_hypoplasia_congenita
"Adrenal hypoplasia congenital, X-linked","https://en.wikipedia.org/wiki/Adrenal_hypoplasia_congenital,_X-linked",Yes,https://en.wikipedia.org/wiki/X-linked_adrenal_hypoplasia_congenita
Adrenal incidentaloma,https://en.wikipedia.org/wiki/Adrenal_incidentaloma,Yes,https://en.wikipedia.org/wiki/Incidental_imaging_finding
Adrenal insufficiency,https://en.wikipedia.org/wiki/Adrenal_insufficiency,No,https://en.wikipedia.org/wiki/Adrenal_insufficiency
Adrenocortical carcinoma,https://en.wikipedia.org/wiki/Adrenocortical_carcinoma,No,https://en.wikipedia.org/wiki/Adrenocortical_carcinoma
Adrenocortical carcinoma,https://en.wikipedia.org/wiki/Adrenocortical_carcinoma,No,https://en.wikipedia.org/wiki/Adrenocortical_carcinoma
Adrenocortical carcinoma,https://en.wikipedia.org/wiki/Adrenocortical_carcinoma,No,https://en.wikipedia.org/wiki/Adrenocortical_carcinoma
Adrenogenital syndrome,https://en.wikipedia.org/wiki/Adrenogenital_syndrome,Yes,https://en.wikipedia.org/wiki/Congenital_adrenal_hyperplasia
"Adrenoleukodystrophy, autosomal, neonatal form","https://en.wikipedia.org/wiki/Adrenoleukodystrophy,_autosomal,_neonatal_form",Yes,https://en.wikipedia.org/wiki/Adrenoleukodystrophy
"Adrenoleukodystrophy, X-linked",https://en.wikipedia.org/wiki/Adrenoleukodystrophy,No,https://en.wikipedia.org/wiki/Adrenoleukodystrophy
Adrenomyodystrophy,https://en.wikipedia.org/wiki/Muscular_dystrophy,No,https://en.wikipedia.org/wiki/Muscular_dystrophy
Adult attention deficit hyperactivity disorder,https://en.wikipedia.org/wiki/Adult_attention_deficit_hyperactivity_disorder,No,https://en.wikipedia.org/wiki/Adult_attention_deficit_hyperactivity_disorder
Adult-onset Still's disease,https://en.wikipedia.org/wiki/Adult-onset_Still%27s_disease,No,https://en.wikipedia.org/wiki/Adult-onset_Still%27s_disease
Adult syndrome,https://en.wikipedia.org/wiki/Adult_syndrome,Yes,https://en.wikipedia.org/wiki/Acro%E2%80%93dermato%E2%80%93ungual%E2%80%93lacrimal%E2%80%93tooth_syndrome
Advanced sleep phase syndrome,https://en.wikipedia.org/wiki/Advanced_sleep_phase_syndrome,Yes,https://en.wikipedia.org/wiki/Advanced_sleep_phase_disorder
Aerosinusitis,https://en.wikipedia.org/wiki/Aerosinusitis,No,https://en.wikipedia.org/wiki/Aerosinusitis
Afibrinogenemia,https://en.wikipedia.org/wiki/Afibrinogenemia,Yes,https://en.wikipedia.org/wiki/Congenital_afibrinogenemia
African trypanosomiasis,https://en.wikipedia.org/wiki/African_trypanosomiasis,No,https://en.wikipedia.org/wiki/African_trypanosomiasis
Agammaglobulinemia,https://en.wikipedia.org/wiki/Agammaglobulinemia,Yes,https://en.wikipedia.org/wiki/Hypogammaglobulinemia
Aganglionosis,https://en.wikipedia.org/wiki/Aganglionosis,Yes,https://en.wikipedia.org/wiki/Hirschsprung%27s_disease
Aggressive fibromatosis,https://en.wikipedia.org/wiki/Aggressive_fibromatosis,No,https://en.wikipedia.org/wiki/Aggressive_fibromatosis
Aging,https://en.wikipedia.org/wiki/Senescence,No,https://en.wikipedia.org/wiki/Senescence
Agnathia,https://en.wikipedia.org/wiki/Agnathia,No,https://en.wikipedia.org/wiki/Agnathia
holoprosencephaly,https://en.wikipedia.org/wiki/Holoprosencephaly,No,https://en.wikipedia.org/wiki/Holoprosencephaly
"Agnosia, primary visual","https://en.wikipedia.org/wiki/Agnosia,_primary_visual",Yes,https://en.wikipedia.org/wiki/Visual_agnosia#Types
Agoraphobia,https://en.wikipedia.org/wiki/Agoraphobia,No,https://en.wikipedia.org/wiki/Agoraphobia
Agraphia,https://en.wikipedia.org/wiki/Agraphia,No,https://en.wikipedia.org/wiki/Agraphia
Agyria,https://en.wikipedia.org/wiki/Agyria,Yes,https://en.wikipedia.org/wiki/Lissencephaly
Agyria pachygyria polymicrogyria,https://en.wikipedia.org/wiki/Agyria_pachygyria_polymicrogyria,Yes,https://en.wikipedia.org/wiki/Polymicrogyria
Ahumada-Del Castillo syndrome,https://en.wikipedia.org/wiki/Ahumada-Del_Castillo_syndrome,Yes,https://en.wikipedia.org/wiki/Hyperprolactinaemia#Historical_names
Aicardi syndrome,https://en.wikipedia.org/wiki/Aicardi_syndrome,No,https://en.wikipedia.org/wiki/Aicardi_syndrome
Aichmophobia,https://en.wikipedia.org/wiki/Aichmophobia,No,https://en.wikipedia.org/wiki/Aichmophobia
AIDS,https://en.wikipedia.org/wiki/AIDS,Yes,https://en.wikipedia.org/wiki/HIV/AIDS
AIDS dementia complex,https://en.wikipedia.org/wiki/AIDS_dementia_complex,Yes,https://en.wikipedia.org/wiki/HIV-associated_neurocognitive_disorder
AIDS dysmorphic syndrome,https://en.wikipedia.org/wiki/AIDS_dysmorphic_syndrome,No,https://en.wikipedia.org/wiki/AIDS_dysmorphic_syndrome
Ainhum,https://en.wikipedia.org/wiki/Ainhum,No,https://en.wikipedia.org/wiki/Ainhum
Al Gazali Sabrinathan Nair syndrome,https://en.wikipedia.org/wiki/Al_Gazali_Sabrinathan_Nair_syndrome,No,https://en.wikipedia.org/wiki/Al_Gazali_Sabrinathan_Nair_syndrome
Alagille–Watson syndrome (AWS),https://en.wikipedia.org/wiki/Alagille%E2%80%93Watson_syndrome_(AWS),Yes,https://en.wikipedia.org/wiki/Alagille_syndrome
Albers–Schonberg disease,https://en.wikipedia.org/wiki/Albers%E2%80%93Schonberg_disease,Yes,https://en.wikipedia.org/wiki/Osteopetrosis
Albinism,https://en.wikipedia.org/wiki/Albinism,No,https://en.wikipedia.org/wiki/Albinism
Albinism deafness syndrome,https://en.wikipedia.org/wiki/Albinism_deafness_syndrome,Yes,https://en.wikipedia.org/wiki/Albinism%E2%80%93deafness_syndrome
Albinism immunodeficiency,https://en.wikipedia.org/wiki/Albinism_immunodeficiency,Yes,https://en.wikipedia.org/wiki/Ch%C3%A9diak%E2%80%93Higashi_syndrome
"Albinism, ocular","https://en.wikipedia.org/wiki/Albinism,_ocular",Yes,https://en.wikipedia.org/wiki/Albinism
Albinoidism,https://en.wikipedia.org/wiki/Albinoidism,Yes,https://en.wikipedia.org/wiki/Albinism
