Name,Wikipedia link (en),Redirected,Redirect link
Occupational asthma - wood,https://en.wikipedia.org/wiki/Occupational_asthma#Occupations_at_risk,No,https://en.wikipedia.org/wiki/Occupational_asthma#Occupations_at_risk
OCD,https://en.wikipedia.org/wiki/OCD,Yes,https://en.wikipedia.org/wiki/Obsessive%E2%80%93compulsive_disorder
Ochoa syndrome,https://en.wikipedia.org/wiki/Ochoa_syndrome,Yes,https://en.wikipedia.org/wiki/Urofacial_syndrome
Ochronosis,https://en.wikipedia.org/wiki/Ochronosis,No,https://en.wikipedia.org/wiki/Ochronosis
Ockelbo disease,https://en.wikipedia.org/wiki/Ockelbo_disease,Yes,https://en.wikipedia.org/wiki/Pogosta_disease
Ocular albinism,https://en.wikipedia.org/wiki/Ocular_albinism,No,https://en.wikipedia.org/wiki/Ocular_albinism
Ocular histoplasmosis,https://en.wikipedia.org/wiki/Ocular_histoplasmosis,Yes,https://en.wikipedia.org/wiki/Presumed_ocular_histoplasmosis_syndrome
Ocular melanoma,https://en.wikipedia.org/wiki/Ocular_Melanoma,Yes,https://en.wikipedia.org/wiki/Uveal_melanoma
Ocular motility disorders,https://en.wikipedia.org/wiki/Eye_movement_(sensory)#Disorders,Yes,https://en.wikipedia.org/wiki/Eye_movement
Ocular toxoplasmosis,https://en.wikipedia.org/wiki/Ocular_toxoplasmosis,Yes,https://en.wikipedia.org/wiki/Toxoplasmic_chorioretinitis
Oculo-auriculo-vertebral spectrum,https://en.wikipedia.org/wiki/Oculo-auriculo-vertebral_spectrum,Yes,https://en.wikipedia.org/wiki/Goldenhar_syndrome
Oculo dento digital dysplasia,https://en.wikipedia.org/wiki/Oculo_dento_digital_dysplasia,Yes,https://en.wikipedia.org/wiki/Oculodentodigital_dysplasia
Oculo facio cardio dental syndrome,https://en.wikipedia.org/wiki/Oculo_facio_cardio_dental_syndrome,Yes,https://en.wikipedia.org/wiki/Oculofaciocardiodental_syndrome
Oculoauriculofrontonasal syndrome,https://en.wikipedia.org/wiki/Oculoauriculofrontonasal_syndrome,Yes,https://en.wikipedia.org/wiki/Frontonasal_dysplasia#Oculoauriculofrontonasal_syndrome
Oculo-auriculo-vertebral dysplasia,https://en.wikipedia.org/wiki/Oculo-auriculo-vertebral_dysplasia,Yes,https://en.wikipedia.org/wiki/Goldenhar_syndrome
Oculocerebrocutaneous syndrome,https://en.wikipedia.org/wiki/Oculocerebrocutaneous_syndrome,No,https://en.wikipedia.org/wiki/Oculocerebrocutaneous_syndrome
Oculocerebrorenal syndrome,https://en.wikipedia.org/wiki/Oculocerebrorenal_syndrome,No,https://en.wikipedia.org/wiki/Oculocerebrorenal_syndrome
Oculocutaneous albinism type 1,https://en.wikipedia.org/wiki/Oculocutaneous_albinism_type_1,Yes,https://en.wikipedia.org/wiki/Oculocutaneous_albinism_type_I
Oculocutaneous albinism type 2,https://en.wikipedia.org/wiki/Oculocutaneous_albinism_type_2,Yes,https://en.wikipedia.org/wiki/Albinism
Oculocutaneous albinism type 3,https://en.wikipedia.org/wiki/Oculocutaneous_albinism_type_3,Yes,https://en.wikipedia.org/wiki/Albinism
"Oculocutaneous albinism, tyrosinase positive","https://en.wikipedia.org/wiki/Oculocutaneous_albinism,_tyrosinase_positive",Yes,https://en.wikipedia.org/wiki/Albinism
Oculocutaneous tyrosinemia,https://en.wikipedia.org/wiki/Oculocutaneous_tyrosinemia,Yes,https://en.wikipedia.org/wiki/Tyrosinemia_type_II
Oculodentodigital dysplasia dominant,https://en.wikipedia.org/wiki/Oculodentodigital_dysplasia_dominant,Yes,https://en.wikipedia.org/wiki/Oculodentodigital_dysplasia
Oculodentodigital syndrome,https://en.wikipedia.org/wiki/Oculodentodigital_syndrome,Yes,https://en.wikipedia.org/wiki/Oculodentodigital_dysplasia
Oculo-dento-digital syndrome,https://en.wikipedia.org/wiki/Oculo-dento-digital_syndrome,Yes,https://en.wikipedia.org/wiki/Oculodentodigital_dysplasia
Oculomelic amyoplasia,https://en.wikipedia.org/wiki/Oculomelic_amyoplasia,Yes,https://en.wikipedia.org/wiki/Arthrogryposis
Oculomotor nerve palsy,https://en.wikipedia.org/wiki/Oculomotor_nerve_palsy,No,https://en.wikipedia.org/wiki/Oculomotor_nerve_palsy
Oculopharyngeal muscular dystrophy,https://en.wikipedia.org/wiki/Oculopharyngeal_muscular_dystrophy,No,https://en.wikipedia.org/wiki/Oculopharyngeal_muscular_dystrophy
Odontoma,https://en.wikipedia.org/wiki/Odontoma,No,https://en.wikipedia.org/wiki/Odontoma
Odontophobia,https://en.wikipedia.org/wiki/Odontophobia,Yes,https://en.wikipedia.org/wiki/Dental_fear
Ogilvie's syndrome,https://en.wikipedia.org/wiki/Ogilvie%27s_syndrome,Yes,https://en.wikipedia.org/wiki/Ogilvie_syndrome
Oikophobia,https://en.wikipedia.org/wiki/Oikophobia,No,https://en.wikipedia.org/wiki/Oikophobia
Olfactophobia,https://en.wikipedia.org/wiki/Olfactophobia,Yes,https://en.wikipedia.org/wiki/Osmophobia
Oligodactyly,https://en.wikipedia.org/wiki/Oligodactyly,No,https://en.wikipedia.org/wiki/Oligodactyly
Oligophernia,https://en.wikipedia.org/wiki/Oligophernia,Yes,https://en.wikipedia.org/wiki/Joubert_syndrome
Oliver–McFarlane syndrome,https://en.wikipedia.org/wiki/Oliver%E2%80%93McFarlane_syndrome,No,https://en.wikipedia.org/wiki/Oliver%E2%80%93McFarlane_syndrome
Olivopontocerebellar atrophy,https://en.wikipedia.org/wiki/Olivopontocerebellar_atrophy,No,https://en.wikipedia.org/wiki/Olivopontocerebellar_atrophy
Ollier disease,https://en.wikipedia.org/wiki/Ollier_disease,No,https://en.wikipedia.org/wiki/Ollier_disease
Olmsted syndrome,https://en.wikipedia.org/wiki/Olmsted_syndrome,Yes,https://en.wikipedia.org/wiki/Palmoplantar_keratoderma
Olney's lesions,https://en.wikipedia.org/wiki/Olney%27s_lesions,No,https://en.wikipedia.org/wiki/Olney%27s_lesions
Omenn syndrome,https://en.wikipedia.org/wiki/Omenn_syndrome,No,https://en.wikipedia.org/wiki/Omenn_syndrome
Omodysplasia type 2,https://en.wikipedia.org/wiki/Omodysplasia_type_2,Yes,https://en.wikipedia.org/wiki/Omodysplasia_2
Omsk hemorrhagic fever,https://en.wikipedia.org/wiki/Omsk_hemorrhagic_fever,No,https://en.wikipedia.org/wiki/Omsk_hemorrhagic_fever
Onchocerciasis,https://en.wikipedia.org/wiki/Onchocerciasis,No,https://en.wikipedia.org/wiki/Onchocerciasis
Oncocytoma,https://en.wikipedia.org/wiki/Oncocytoma,No,https://en.wikipedia.org/wiki/Oncocytoma
Ondine's curse,https://en.wikipedia.org/wiki/Ondine%27s_curse,Yes,https://en.wikipedia.org/wiki/Central_hypoventilation_syndrome
Oneirophobia,https://en.wikipedia.org/wiki/Oneirophobia,No,https://en.wikipedia.org/wiki/Oneirophobia
Onychocryptosis,https://en.wikipedia.org/wiki/Onychocryptosis,Yes,https://en.wikipedia.org/wiki/Ingrown_nail
Onychogryphosis,https://en.wikipedia.org/wiki/Onychogryphosis,No,https://en.wikipedia.org/wiki/Onychogryphosis
Onycholysis,https://en.wikipedia.org/wiki/Onycholysis,No,https://en.wikipedia.org/wiki/Onycholysis
Onychomadesis,https://en.wikipedia.org/wiki/Onychomadesis,No,https://en.wikipedia.org/wiki/Onychomadesis
Onychomatricoma,https://en.wikipedia.org/wiki/Onychomatricoma,No,https://en.wikipedia.org/wiki/Onychomatricoma
Onychomycosis,https://en.wikipedia.org/wiki/Onychomycosis,No,https://en.wikipedia.org/wiki/Onychomycosis
Onychophosis,https://en.wikipedia.org/wiki/Onychophosis,No,https://en.wikipedia.org/wiki/Onychophosis
Opioid dependence,https://en.wikipedia.org/wiki/Opioid_dependence,Yes,https://en.wikipedia.org/wiki/Opioid_use_disorder
Opioid-induced hyperalgesia,https://en.wikipedia.org/wiki/Opioid-induced_hyperalgesia,No,https://en.wikipedia.org/wiki/Opioid-induced_hyperalgesia
Ophthalmophobia,https://en.wikipedia.org/wiki/Ophthalmophobia,Yes,https://en.wikipedia.org/wiki/Scopophobia
Opitz syndrome,https://en.wikipedia.org/wiki/Opitz_syndrome,Yes,https://en.wikipedia.org/wiki/Trigonocephaly
Opportunistic infections,https://en.wikipedia.org/wiki/Opportunistic_infection,No,https://en.wikipedia.org/wiki/Opportunistic_infection
Oppositional defiant disorder,https://en.wikipedia.org/wiki/Oppositional_defiant_disorder,No,https://en.wikipedia.org/wiki/Oppositional_defiant_disorder
Opsismodysplasia,https://en.wikipedia.org/wiki/Opsismodysplasia,No,https://en.wikipedia.org/wiki/Opsismodysplasia
"Optic atrophy, autosomal dominant","https://en.wikipedia.org/wiki/Optic_atrophy,_autosomal_dominant",Yes,https://en.wikipedia.org/wiki/Optic_neuropathy
Optic atrophy,https://en.wikipedia.org/wiki/Optic_atrophy,Yes,https://en.wikipedia.org/wiki/Optic_neuropathy
Optic disc drusen,https://en.wikipedia.org/wiki/Optic_disc_drusen,No,https://en.wikipedia.org/wiki/Optic_disc_drusen
"Optic nerve hypoplasia, familial bilateral","https://en.wikipedia.org/wiki/Optic_nerve_hypoplasia,_familial_bilateral",Yes,https://en.wikipedia.org/wiki/Optic_nerve_hypoplasia
Optic neuritis,https://en.wikipedia.org/wiki/Optic_neuritis,No,https://en.wikipedia.org/wiki/Optic_neuritis
Oral facial digital syndrome type 3,https://en.wikipedia.org/wiki/Oral_facial_digital_syndrome_type_3,Yes,https://en.wikipedia.org/wiki/Sugarman_syndrome
Oral facial digital syndrome,https://en.wikipedia.org/wiki/Oral_facial_digital_syndrome,Yes,https://en.wikipedia.org/wiki/Orofaciodigital_syndrome_1
Oral leukoplakia,https://en.wikipedia.org/wiki/Oral_leukoplakia,Yes,https://en.wikipedia.org/wiki/Leukoplakia
Oral lichen planus,https://en.wikipedia.org/wiki/Oral_lichen_planus,Yes,https://en.wikipedia.org/wiki/Lichen_planus
Oral lichenoid lesions,https://en.wikipedia.org/wiki/Oral_lichenoid_lesions,Yes,https://en.wikipedia.org/wiki/Lichen_planus
Oral squamous cell carcinoma,https://en.wikipedia.org/wiki/Oral_squamous_cell_carcinoma,Yes,https://en.wikipedia.org/wiki/Squamous_cell_carcinoma
Oral submucous fibrosis,https://en.wikipedia.org/wiki/Oral_submucous_fibrosis,No,https://en.wikipedia.org/wiki/Oral_submucous_fibrosis
Oral-facial-digital syndrome,https://en.wikipedia.org/wiki/Oral-facial-digital_syndrome,Yes,https://en.wikipedia.org/wiki/Orofaciodigital_syndrome
Organic brain syndrome,https://en.wikipedia.org/wiki/Organic_brain_syndrome,No,https://en.wikipedia.org/wiki/Organic_brain_syndrome
Organophosphate poisoning,https://en.wikipedia.org/wiki/Organophosphate_poisoning,No,https://en.wikipedia.org/wiki/Organophosphate_poisoning
Ornithine aminotransferase deficiency,https://en.wikipedia.org/wiki/Ornithine_aminotransferase_deficiency,No,https://en.wikipedia.org/wiki/Ornithine_aminotransferase_deficiency
Ornithosis,https://en.wikipedia.org/wiki/Ornithosis,Yes,https://en.wikipedia.org/wiki/Psittacosis
Orofaciodigital syndrome type1,https://en.wikipedia.org/wiki/Orofaciodigital_syndrome_type1,Yes,https://en.wikipedia.org/wiki/Orofaciodigital_syndrome_1
Orotic aciduria hereditary,https://en.wikipedia.org/wiki/Orotic_aciduria_hereditary,Yes,https://en.wikipedia.org/wiki/Orotic_aciduria
Orotic aciduria purines-pyrimidines,https://en.wikipedia.org/wiki/Orotic_aciduria_purines-pyrimidines,Yes,https://en.wikipedia.org/wiki/Orotic_aciduria
Orthostatic intolerance,https://en.wikipedia.org/wiki/Orthostatic_intolerance,No,https://en.wikipedia.org/wiki/Orthostatic_intolerance
Osebold–Remondini syndrome,https://en.wikipedia.org/wiki/Osebold%E2%80%93Remondini_syndrome,Yes,https://en.wikipedia.org/wiki/Brachydactyly
Osgood–Schlatter disease,https://en.wikipedia.org/wiki/Osgood%E2%80%93Schlatter_disease,No,https://en.wikipedia.org/wiki/Osgood%E2%80%93Schlatter_disease
OSLAM syndrome,https://en.wikipedia.org/wiki/OSLAM_syndrome,No,https://en.wikipedia.org/wiki/OSLAM_syndrome
Osmed syndrome,https://en.wikipedia.org/wiki/Osmed_syndrome,Yes,https://en.wikipedia.org/wiki/Otospondylomegaepiphyseal_dysplasia
Osteitis deformans,https://en.wikipedia.org/wiki/Osteitis_deformans,Yes,https://en.wikipedia.org/wiki/Paget%27s_disease_of_bone
Osteoarthritis,https://en.wikipedia.org/wiki/Osteoarthritis,No,https://en.wikipedia.org/wiki/Osteoarthritis
Osteochondritis dissecans,https://en.wikipedia.org/wiki/Osteochondritis_dissecans,No,https://en.wikipedia.org/wiki/Osteochondritis_dissecans
Osteochondritis,https://en.wikipedia.org/wiki/Osteochondritis,No,https://en.wikipedia.org/wiki/Osteochondritis
Osteochondroma,https://en.wikipedia.org/wiki/Osteochondroma,No,https://en.wikipedia.org/wiki/Osteochondroma
Osteogenesis Imperfecta,https://en.wikipedia.org/wiki/Osteogenesis_Imperfecta,Yes,https://en.wikipedia.org/wiki/Osteogenesis_imperfecta
Osteogenic sarcoma,https://en.wikipedia.org/wiki/Osteogenic_sarcoma,Yes,https://en.wikipedia.org/wiki/Osteosarcoma
Osteoglophonic dwarfism,https://en.wikipedia.org/wiki/Osteoglophonic_dwarfism,Yes,https://en.wikipedia.org/wiki/Dwarfism
Osteomalacia,https://en.wikipedia.org/wiki/Osteomalacia,No,https://en.wikipedia.org/wiki/Osteomalacia
Osteomyelitis,https://en.wikipedia.org/wiki/Osteomyelitis,No,https://en.wikipedia.org/wiki/Osteomyelitis
Osteonecrosis,https://en.wikipedia.org/wiki/Osteonecrosis,Yes,https://en.wikipedia.org/wiki/Avascular_necrosis
"Osteopetrosis, (generic term)","https://en.wikipedia.org/wiki/Osteopetrosis,_(generic_term)",Yes,https://en.wikipedia.org/wiki/Osteopetrosis
Osteopoikilosis,https://en.wikipedia.org/wiki/Osteopoikilosis,No,https://en.wikipedia.org/wiki/Osteopoikilosis
Osteoporosis,https://en.wikipedia.org/wiki/Osteoporosis,No,https://en.wikipedia.org/wiki/Osteoporosis
Osteosclerosis,https://en.wikipedia.org/wiki/Osteosclerosis,No,https://en.wikipedia.org/wiki/Osteosclerosis
Osteocytes,https://en.wikipedia.org/wiki/Osteocytes,Yes,https://en.wikipedia.org/wiki/Osteocyte
Oto-palato-digital syndrome,https://en.wikipedia.org/wiki/Oto-palato-digital_syndrome,No,https://en.wikipedia.org/wiki/Oto-palato-digital_syndrome
Otodental syndrome,https://en.wikipedia.org/wiki/Otodental_syndrome,No,https://en.wikipedia.org/wiki/Otodental_syndrome
Otofaciocervical syndrome,https://en.wikipedia.org/wiki/Otofaciocervical_syndrome,No,https://en.wikipedia.org/wiki/Otofaciocervical_syndrome
"Otosclerosis, familial","https://en.wikipedia.org/wiki/Otosclerosis,_familial",Yes,https://en.wikipedia.org/wiki/Otosclerosis
Otosclerosis,https://en.wikipedia.org/wiki/Otosclerosis,No,https://en.wikipedia.org/wiki/Otosclerosis
Otospondylomegaepiphyseal dysplasia,https://en.wikipedia.org/wiki/Otospondylomegaepiphyseal_dysplasia,No,https://en.wikipedia.org/wiki/Otospondylomegaepiphyseal_dysplasia
Ovarian cancer,https://en.wikipedia.org/wiki/Ovarian_cancer,No,https://en.wikipedia.org/wiki/Ovarian_cancer
ovarian remnant syndrome,https://en.wikipedia.org/wiki/Ovarian_remnant_syndrome,No,https://en.wikipedia.org/wiki/Ovarian_remnant_syndrome
Overwhelming post-splenectomy infection,https://en.wikipedia.org/wiki/Overwhelming_post-splenectomy_infection,No,https://en.wikipedia.org/wiki/Overwhelming_post-splenectomy_infection
Oxalosis,https://en.wikipedia.org/wiki/Oxalosis,Yes,https://en.wikipedia.org/wiki/Primary_hyperoxaluria
