Name,Wikipedia link (en)
Beta-sarcoglycanopathy,https://en.wikipedia.org/w/index.php?title=Beta-sarcoglycanopathy&action=edit&redlink=1
Beta-thalassemia,https://en.wikipedia.org/wiki/Beta-thalassemia
Bethlem myopathy,https://en.wikipedia.org/wiki/Bethlem_myopathy
Bhaskar Jagannathan syndrome,https://en.wikipedia.org/wiki/Bhaskar_Jagannathan_syndrome
Bickel Fanconi glycogenosis,https://en.wikipedia.org/wiki/Bickel_Fanconi_glycogenosis
Bicuspid aortic valve,https://en.wikipedia.org/wiki/Bicuspid_aortic_valve
Bidirectional tachycardia,https://en.wikipedia.org/w/index.php?title=Bidirectional_tachycardia&action=edit&redlink=1
Biemond syndrome,https://en.wikipedia.org/wiki/Biemond_syndrome
Bindewald–Ulmer–Muller syndrome,https://en.wikipedia.org/w/index.php?title=Bindewald%E2%80%93Ulmer%E2%80%93Muller_syndrome&action=edit&redlink=1
Binswanger's disease,https://en.wikipedia.org/wiki/Binswanger%27s_disease
Bipolar disorder,https://en.wikipedia.org/wiki/Bipolar_disorder
Björnstad syndrome,https://en.wikipedia.org/wiki/Bj%C3%B6rnstad_syndrome
BK virus nephritis,https://en.wikipedia.org/wiki/BK_virus
Black piedra,https://en.wikipedia.org/wiki/Black_piedra
Bladder neoplasm,https://en.wikipedia.org/wiki/Bladder_neoplasm
Blamronesis,https://en.wikipedia.org/w/index.php?title=Blamronesis&action=edit&redlink=1
Blaichman syndrome,https://en.wikipedia.org/w/index.php?title=Blaichman_syndrome&action=edit&redlink=1
Blastoma,https://en.wikipedia.org/wiki/Blastoma
Blastomycosis,https://en.wikipedia.org/wiki/Blastomycosis
Blepharitis,https://en.wikipedia.org/wiki/Blepharitis
Blepharo cheilo dontic syndrome,https://en.wikipedia.org/w/index.php?title=Blepharo_cheilo_dontic_syndrome&action=edit&redlink=1
Blepharo facio skeletal syndrome,https://en.wikipedia.org/w/index.php?title=Blepharo_facio_skeletal_syndrome&action=edit&redlink=1
Blepharo naso facial syndrome Van maldergem type,https://en.wikipedia.org/wiki/Blepharo_naso_facial_syndrome_Van_maldergem_type
Blepharonasofacial malformation syndrome,https://en.wikipedia.org/wiki/Blepharonasofacial_malformation_syndrome
Blepharophimosis nasal groove growth retardation,https://en.wikipedia.org/w/index.php?title=Blepharophimosis_nasal_groove_growth_retardation&action=edit&redlink=1
Blepharophimosis ptosis esotropia syndactyly short,https://en.wikipedia.org/w/index.php?title=Blepharophimosis_ptosis_esotropia_syndactyly_short&action=edit&redlink=1
Blepharophimosis ptosis syndactyly mental retardation,https://en.wikipedia.org/w/index.php?title=Blepharophimosis_ptosis_syndactyly_mental_retardation&action=edit&redlink=1
Blepharophimosis syndrome Ohdo type,https://en.wikipedia.org/w/index.php?title=Blepharophimosis_syndrome_Ohdo_type&action=edit&redlink=1
"Blepharophimosis, ptosis, epicanthus inversus","https://en.wikipedia.org/wiki/Blepharophimosis,_ptosis,_epicanthus_inversus"
Blepharophimosis,https://en.wikipedia.org/wiki/Blepharophimosis
Blepharoptosis aortic anomaly,https://en.wikipedia.org/w/index.php?title=Blepharoptosis_aortic_anomaly&action=edit&redlink=1
Blepharoptosis cleft palate ectrodactyly dental anomalies,https://en.wikipedia.org/w/index.php?title=Blepharoptosis_cleft_palate_ectrodactyly_dental_anomalies&action=edit&redlink=1
Blepharoptosis myopia ectopia lentis,https://en.wikipedia.org/w/index.php?title=Blepharoptosis_myopia_ectopia_lentis&action=edit&redlink=1
Blepharospasm,https://en.wikipedia.org/wiki/Blepharospasm
Blethen–Wenick–Hawkins syndrome,https://en.wikipedia.org/w/index.php?title=Blethen%E2%80%93Wenick%E2%80%93Hawkins_syndrome&action=edit&redlink=1
Blomstrand syndrome,https://en.wikipedia.org/w/index.php?title=Blomstrand_syndrome&action=edit&redlink=1
Blood coagulation disorders,https://en.wikipedia.org/wiki/Blood_coagulation_disorders
Blood platelet disorders,https://en.wikipedia.org/wiki/Blood_platelet_disorders
Blood vessel disorder,https://en.wikipedia.org/wiki/Blood_vessel_disorder
Bloom syndrome,https://en.wikipedia.org/wiki/Bloom_syndrome
Blount's disease,https://en.wikipedia.org/wiki/Blount%27s_disease
Blue cone monochromatism,https://en.wikipedia.org/wiki/Blue_cone_monochromatism
Blue diaper syndrome,https://en.wikipedia.org/wiki/Blue_diaper_syndrome
Blue rubber bleb nevus,https://en.wikipedia.org/wiki/Blue_rubber_bleb_nevus
BOD syndrome,https://en.wikipedia.org/w/index.php?title=BOD_syndrome&action=edit&redlink=1
Boder syndrome,https://en.wikipedia.org/w/index.php?title=Boder_syndrome&action=edit&redlink=1
Body dysmorphic disorder,https://en.wikipedia.org/wiki/Body_dysmorphic_disorder
Boil,https://en.wikipedia.org/wiki/Boil
Bolivian hemorrhagic fever,https://en.wikipedia.org/wiki/Bolivian_hemorrhagic_fever
Bone development disorder,https://en.wikipedia.org/w/index.php?title=Bone_development_disorder&action=edit&redlink=1
Bone dysplasia Azouz type,https://en.wikipedia.org/w/index.php?title=Bone_dysplasia_Azouz_type&action=edit&redlink=1
Bone dysplasia corpus callosum agenesis,https://en.wikipedia.org/w/index.php?title=Bone_dysplasia_corpus_callosum_agenesis&action=edit&redlink=1
Bone dysplasia lethal Holmgren type,https://en.wikipedia.org/w/index.php?title=Bone_dysplasia_lethal_Holmgren_type&action=edit&redlink=1
Bone dysplasia Moore type,https://en.wikipedia.org/w/index.php?title=Bone_dysplasia_Moore_type&action=edit&redlink=1
Bone fragility craniosynostosis proptosis hydrocephalus,https://en.wikipedia.org/wiki/Bone_fragility_craniosynostosis_proptosis_hydrocephalus
Bone marrow failure neurologic abnormalities,https://en.wikipedia.org/w/index.php?title=Bone_marrow_failure_neurologic_abnormalities&action=edit&redlink=1
Bone marrow failure,https://en.wikipedia.org/wiki/Bone_marrow_failure
Bone neoplasms,https://en.wikipedia.org/wiki/Bone_neoplasms
Bone tumor (generic term),https://en.wikipedia.org/wiki/Bone_tumor_(generic_term)
Bonneau–Beaumont syndrome,https://en.wikipedia.org/w/index.php?title=Bonneau%E2%80%93Beaumont_syndrome&action=edit&redlink=1
Bonneman–Meinecke–Reich syndrome,https://en.wikipedia.org/w/index.php?title=Bonneman%E2%80%93Meinecke%E2%80%93Reich_syndrome&action=edit&redlink=1
Bonnemann–Meinecke syndrome,https://en.wikipedia.org/w/index.php?title=Bonnemann%E2%80%93Meinecke_syndrome&action=edit&redlink=1
Bonnevie–Ullrich–Turner syndrome,https://en.wikipedia.org/wiki/Bonnevie%E2%80%93Ullrich%E2%80%93Turner_syndrome
Book syndrome,https://en.wikipedia.org/w/index.php?title=Book_syndrome&action=edit&redlink=1
Boomerang dysplasia,https://en.wikipedia.org/wiki/Boomerang_dysplasia
Booth– Haworth–Dilling syndrome,https://en.wikipedia.org/w/index.php?title=Booth%E2%80%93_Haworth%E2%80%93Dilling_syndrome&action=edit&redlink=1
Borderline personality disorder,https://en.wikipedia.org/wiki/Borderline_personality_disorder
Borjeson syndrome,https://en.wikipedia.org/w/index.php?title=Borjeson_syndrome&action=edit&redlink=1
Bork–Stender–Schmidt syndrome,https://en.wikipedia.org/w/index.php?title=Bork%E2%80%93Stender%E2%80%93Schmidt_syndrome&action=edit&redlink=1
Borreliosis,https://en.wikipedia.org/wiki/Borreliosis
Borrone–Di Rocco–Crovato syndrome,https://en.wikipedia.org/w/index.php?title=Borrone%E2%80%93Di_Rocco%E2%80%93Crovato_syndrome&action=edit&redlink=1
Boscherini–Galasso–Manca–Bitti syndrome,https://en.wikipedia.org/w/index.php?title=Boscherini%E2%80%93Galasso%E2%80%93Manca%E2%80%93Bitti_syndrome&action=edit&redlink=1
Bosma–Henkin–Christiansen syndrome,https://en.wikipedia.org/w/index.php?title=Bosma%E2%80%93Henkin%E2%80%93Christiansen_syndrome&action=edit&redlink=1
Bothriocephalosis,https://en.wikipedia.org/wiki/Bothriocephalosis
Botulism,https://en.wikipedia.org/wiki/Botulism
Boucher–Neuhauser syndrome,https://en.wikipedia.org/w/index.php?title=Boucher%E2%80%93Neuhauser_syndrome&action=edit&redlink=1
Boudhina–Yedes–Khiari syndrome,https://en.wikipedia.org/w/index.php?title=Boudhina%E2%80%93Yedes%E2%80%93Khiari_syndrome&action=edit&redlink=1
Bourneville's disease,https://en.wikipedia.org/wiki/Bourneville%27s_disease
Bowen syndrome,https://en.wikipedia.org/w/index.php?title=Bowen_syndrome&action=edit&redlink=1
Bowen–Conradi syndrome,https://en.wikipedia.org/wiki/Bowen%E2%80%93Conradi_syndrome
Bowenoid papulosis,https://en.wikipedia.org/wiki/Bowenoid_papulosis
Bowen's disease,https://en.wikipedia.org/wiki/Bowen%27s_disease
Bowing congenital short bones,https://en.wikipedia.org/w/index.php?title=Bowing_congenital_short_bones&action=edit&redlink=1
Bowing of long bones congenital,https://en.wikipedia.org/w/index.php?title=Bowing_of_long_bones_congenital&action=edit&redlink=1
Boylan–Dew–Greco syndrome,https://en.wikipedia.org/w/index.php?title=Boylan%E2%80%93Dew%E2%80%93Greco_syndrome&action=edit&redlink=1
Brachioskeletogenital syndrome,https://en.wikipedia.org/w/index.php?title=Brachioskeletogenital_syndrome&action=edit&redlink=1
Brachman-de Lange syndrome,https://en.wikipedia.org/wiki/Brachman-de_Lange_syndrome
Brachioskeletogenital syndrome,https://en.wikipedia.org/w/index.php?title=Brachioskeletogenital_syndrome&action=edit&redlink=1
Brachman-de Lange syndrome,https://en.wikipedia.org/wiki/Brachman-de_Lange_syndrome
Brachioskeletogenital syndrome,https://en.wikipedia.org/w/index.php?title=Brachioskeletogenital_syndrome&action=edit&redlink=1
Brachman-de Lange syndrome,https://en.wikipedia.org/wiki/Brachman-de_Lange_syndrome
Brachioskeletogenital syndrome,https://en.wikipedia.org/w/index.php?title=Brachioskeletogenital_syndrome&action=edit&redlink=1
Brachman-de Lange syndrome,https://en.wikipedia.org/wiki/Brachman-de_Lange_syndrome
Brachycephalofrontonasal dysplasia,https://en.wikipedia.org/w/index.php?title=Brachycephalofrontonasal_dysplasia&action=edit&redlink=1
Brachycephaly deafness cataract mental retardation,https://en.wikipedia.org/w/index.php?title=Brachycephaly_deafness_cataract_mental_retardation&action=edit&redlink=1
Braddock–Carey syndrome,https://en.wikipedia.org/w/index.php?title=Braddock%E2%80%93Carey_syndrome&action=edit&redlink=1
Braddock–Jones–Superneau syndrome,https://en.wikipedia.org/w/index.php?title=Braddock%E2%80%93Jones%E2%80%93Superneau_syndrome&action=edit&redlink=1
Bradykinesia,https://en.wikipedia.org/wiki/Bradykinesia
Brain cavernous angioma,https://en.wikipedia.org/wiki/Cavernous_angioma
Brain neoplasms,https://en.wikipedia.org/wiki/Brain_neoplasms
Brain stem neoplasms,https://en.wikipedia.org/w/index.php?title=Brain_stem_neoplasms&action=edit&redlink=1
Branchial arch defects,https://en.wikipedia.org/w/index.php?title=Branchial_arch_defects&action=edit&redlink=1
Branchial arch syndrome X linked,https://en.wikipedia.org/w/index.php?title=Branchial_arch_syndrome_X_linked&action=edit&redlink=1
Branchio-oculo-facial syndrome Hing type,https://en.wikipedia.org/w/index.php?title=Branchio-oculo-facial_syndrome_Hing_type&action=edit&redlink=1
Branchio-oculo-facial syndrome,https://en.wikipedia.org/wiki/Branchio-oculo-facial_syndrome
Branchio-oto-renal syndrome,https://en.wikipedia.org/wiki/Branchio-oto-renal_syndrome
Brazilian hemorrhagic fever,https://en.wikipedia.org/wiki/Brazilian_hemorrhagic_fever
Breast cancer,https://en.wikipedia.org/wiki/Breast_cancer
Brucellosis,https://en.wikipedia.org/wiki/Brucellosis
Bruck syndrome,https://en.wikipedia.org/wiki/Bruck_syndrome
Brugada syndrome,https://en.wikipedia.org/wiki/Brugada_syndrome
Brunoni syndrome,https://en.wikipedia.org/w/index.php?title=Brunoni_syndrome&action=edit&redlink=1
Bruton type agammaglobulinemia,https://en.wikipedia.org/wiki/Bruton_type_agammaglobulinemia
Bruyn Scheltens syndrome,https://en.wikipedia.org/w/index.php?title=Bruyn_Scheltens_syndrome&action=edit&redlink=1
Bubonic plague,https://en.wikipedia.org/wiki/Bubonic_plague
Budd–Chiari syndrome,https://en.wikipedia.org/wiki/Budd%E2%80%93Chiari_syndrome
Buerger's disease,https://en.wikipedia.org/wiki/Buerger%27s_disease
"Bulbospinal amyotrophy, X-linked","https://en.wikipedia.org/w/index.php?title=Bulbospinal_amyotrophy,_X-linked&action=edit&redlink=1"
Bulimia nervosa,https://en.wikipedia.org/wiki/Bulimia_nervosa
Bull Nixon syndrome,https://en.wikipedia.org/w/index.php?title=Bull_Nixon_syndrome&action=edit&redlink=1
Bullous dystrophy macular type,https://en.wikipedia.org/w/index.php?title=Bullous_dystrophy_macular_type&action=edit&redlink=1
Bullous ichthyosiform erythroderma congenita,https://en.wikipedia.org/w/index.php?title=Bullous_ichthyosiform_erythroderma_congenita&action=edit&redlink=1
Bullous pemphigoid,https://en.wikipedia.org/wiki/Bullous_pemphigoid
Buntinx–Lormans–Martin syndrome,https://en.wikipedia.org/w/index.php?title=Buntinx%E2%80%93Lormans%E2%80%93Martin_syndrome&action=edit&redlink=1
Burkitt's lymphoma,https://en.wikipedia.org/wiki/Burkitt%27s_lymphoma
Burn–Goodship syndrome,https://en.wikipedia.org/w/index.php?title=Burn%E2%80%93Goodship_syndrome&action=edit&redlink=1
Burnett–Schwartz–Berberian syndrome,https://en.wikipedia.org/w/index.php?title=Burnett%E2%80%93Schwartz%E2%80%93Berberian_syndrome&action=edit&redlink=1
Burning mouth syndrome- Type 3,https://en.wikipedia.org/w/index.php?title=Burning_mouth_syndrome-_Type_3&action=edit&redlink=1
Burning mouth syndrome,https://en.wikipedia.org/wiki/Burning_mouth_syndrome
Buruli ulcer,https://en.wikipedia.org/wiki/Buruli_ulcer
Buschke–Ollendorff syndrome,https://en.wikipedia.org/wiki/Buschke%E2%80%93Ollendorff_syndrome
Bustos–Simosa–Pinto–Cisternas syndrome,https://en.wikipedia.org/w/index.php?title=Bustos%E2%80%93Simosa%E2%80%93Pinto%E2%80%93Cisternas_syndrome&action=edit&redlink=1
Buttiens–Fryns syndrome,https://en.wikipedia.org/w/index.php?title=Buttiens%E2%80%93Fryns_syndrome&action=edit&redlink=1
Butyrylcholinesterase deficiency,https://en.wikipedia.org/w/index.php?title=Butyrylcholinesterase_deficiency&action=edit&redlink=1
Byssinosis,https://en.wikipedia.org/wiki/Byssinosis
Lists of diseases,https://en.wikipedia.org/wiki/Category:Lists_of_diseases
