Name,Wikipedia link (en)
Familial hyperlipoproteinemia,https://en.wikipedia.org/wiki/Familial_hyperlipoproteinemia
Familial hypersensitivity pneumonitis,https://en.wikipedia.org/wiki/Familial_hypersensitivity_pneumonitis
Familial hypertension,https://en.wikipedia.org/wiki/Familial_hypertension
Familial hypopituitarism,https://en.wikipedia.org/wiki/Familial_hypopituitarism
Familial intestinal polyatresia syndrome,https://en.wikipedia.org/wiki/Familial_intestinal_polyatresia_syndrome
Familial Mediterranean fever,https://en.wikipedia.org/wiki/Familial_Mediterranean_fever
Familial multiple lipomatosis,https://en.wikipedia.org/wiki/Familial_multiple_lipomatosis
Familial opposable triphalangeal thumbs duplication,https://en.wikipedia.org/wiki/Familial_opposable_triphalangeal_thumbs_duplication
Familial periodic paralysis,https://en.wikipedia.org/wiki/Familial_periodic_paralysis
Familial polyposis,https://en.wikipedia.org/wiki/Familial_polyposis
Familial Treacher–Collins syndrome,https://en.wikipedia.org/wiki/Familial_Treacher%E2%80%93Collins_syndrome
Familial ventricular tachycardia,https://en.wikipedia.org/wiki/Familial_ventricular_tachycardia
Fan death,https://en.wikipedia.org/wiki/Fan_death
Fanconi anemia type 1,https://en.wikipedia.org/wiki/Fanconi_anemia_type_1
Fanconi anemia type 2,https://en.wikipedia.org/wiki/Fanconi_anemia_type_2
Fanconi anemia type 3,https://en.wikipedia.org/wiki/Fanconi_anemia_type_3
Fanconi–Bickel syndrome,https://en.wikipedia.org/wiki/Fanconi%E2%80%93Bickel_syndrome
Fanconi pancytopenia,https://en.wikipedia.org/wiki/Fanconi_pancytopenia
Fanconi syndrome,https://en.wikipedia.org/wiki/Fanconi_syndrome
"Fanconi syndrome, renal, with nephrocalcinosis and renal stones","https://en.wikipedia.org/wiki/Fanconi_syndrome,_renal,_with_nephrocalcinosis_and_renal_stones"
Fanconi anemia,https://en.wikipedia.org/wiki/Fanconi_anemia
Farber's disease,https://en.wikipedia.org/wiki/Farber%27s_disease
Farmer's lung,https://en.wikipedia.org/wiki/Farmer%27s_lung
Fascioliasis,https://en.wikipedia.org/wiki/Fascioliasis
Fatal familial insomnia,https://en.wikipedia.org/wiki/Fatal_familial_insomnia
Fatty liver,https://en.wikipedia.org/wiki/Fatty_liver
Fazio–Londe syndrome,https://en.wikipedia.org/wiki/Fazio%E2%80%93Londe_syndrome
Febrile seizure,https://en.wikipedia.org/wiki/Febrile_seizure
Fechtner syndrome,https://en.wikipedia.org/wiki/Fechtner_syndrome
Feingold syndrome,https://en.wikipedia.org/wiki/Feingold_syndrome
Felty's syndrome,https://en.wikipedia.org/wiki/Felty%27s_syndrome
Female pseudohermaphroditism,https://en.wikipedia.org/wiki/Female_pseudohermaphroditism
Female sexual arousal disorder,https://en.wikipedia.org/wiki/Female_sexual_arousal_disorder
Femur fibula ulna syndrome,https://en.wikipedia.org/wiki/Femur_fibula_ulna_syndrome
Ferrocalcinosis cerebro vascular,https://en.wikipedia.org/wiki/Ferrocalcinosis_cerebro_vascular
Fetal alcohol syndrome,https://en.wikipedia.org/wiki/Fetal_alcohol_syndrome
Fetal cytomegalovirus syndrome,https://en.wikipedia.org/wiki/Fetal_cytomegalovirus_syndrome
Fetal diethylstilbestrol syndrome,https://en.wikipedia.org/wiki/Fetal_diethylstilbestrol_syndrome
Fetal hydantoin syndrome,https://en.wikipedia.org/wiki/Fetal_hydantoin_syndrome
Fetal methyl mercury syndrome,https://en.wikipedia.org/wiki/Fetal_methyl_mercury_syndrome
Fetal parvovirus syndrome,https://en.wikipedia.org/wiki/Fetal_parvovirus_syndrome
Fetal thalidomide syndrome,https://en.wikipedia.org/wiki/Fetal_thalidomide_syndrome
Fetal warfarin syndrome,https://en.wikipedia.org/wiki/Fetal_warfarin_syndrome
FG syndrome,https://en.wikipedia.org/wiki/FG_syndrome
Fibrochondrogenesis,https://en.wikipedia.org/wiki/Fibrochondrogenesis
Fibrolipomatosis,https://en.wikipedia.org/wiki/Fibrolipomatosis
Fibroma,https://en.wikipedia.org/wiki/Fibroma
Fibromatosis,https://en.wikipedia.org/wiki/Fibromatosis
Fibromuscular dysplasia of arteries,https://en.wikipedia.org/wiki/Fibromuscular_dysplasia_of_arteries
Fibromuscular dysplasia,https://en.wikipedia.org/wiki/Fibromuscular_dysplasia
Fibromyalgia,https://en.wikipedia.org/wiki/Fibromyalgia
Fibrosarcoma,https://en.wikipedia.org/wiki/Fibrosarcoma
Idiopathic pulmonary fibrosis,https://en.wikipedia.org/wiki/Idiopathic_pulmonary_fibrosis
Fibrosing mediastinitis,https://en.wikipedia.org/wiki/Fibrosing_mediastinitis
Fibrosis,https://en.wikipedia.org/wiki/Fibrosis
Fibrous dysplasia of bone,https://en.wikipedia.org/wiki/Fibrous_dysplasia_of_bone
Fibrous dysplasia,https://en.wikipedia.org/wiki/Fibrous_dysplasia
Fibrodysplasia ossificans progressiva,https://en.wikipedia.org/wiki/Fibrodysplasia_ossificans_progressiva
Fifth disease,https://en.wikipedia.org/wiki/Fifth_disease
Filariasis,https://en.wikipedia.org/wiki/Filariasis
Filippi syndrome,https://en.wikipedia.org/wiki/Filippi_syndrome
Finnish type amyloidosis,https://en.wikipedia.org/wiki/Finnish_type_amyloidosis
Fish-eye disease,https://en.wikipedia.org/wiki/Fish-eye_disease
Fissured tongue,https://en.wikipedia.org/wiki/Fissured_tongue
Fitz-Hugh–Curtis syndrome,https://en.wikipedia.org/wiki/Fitz-Hugh%E2%80%93Curtis_syndrome
Fitzsimmons–Guilbert syndrome,https://en.wikipedia.org/wiki/Fitzsimmons%E2%80%93Guilbert_syndrome
Flavimonas oryzihabitans,https://en.wikipedia.org/wiki/Flavimonas_oryzihabitans
Flesh eating bacteria,https://en.wikipedia.org/wiki/Flesh_eating_bacteria
Floaters,https://en.wikipedia.org/wiki/Floaters
Floating-Harbor syndrome,https://en.wikipedia.org/wiki/Floating-Harbor_syndrome
Florid cystic endosalpingiosis of the uterus,https://en.wikipedia.org/wiki/Florid_cystic_endosalpingiosis_of_the_uterus
Fluorosis,https://en.wikipedia.org/wiki/Fluorosis_(disambiguation)
Flynn–Aird syndrome,https://en.wikipedia.org/wiki/Flynn%E2%80%93Aird_syndrome
Focal dermal hypoplasia,https://en.wikipedia.org/wiki/Focal_dermal_hypoplasia
Focal dystonia,https://en.wikipedia.org/wiki/Focal_dystonia
Focal facial dermal dysplasia,https://en.wikipedia.org/wiki/Focal_facial_dermal_dysplasia
Foix–Chavany–Marie syndrome,https://en.wikipedia.org/wiki/Foix%E2%80%93Chavany%E2%80%93Marie_syndrome
Foix–Alajouanine syndrome,https://en.wikipedia.org/wiki/Foix%E2%80%93Alajouanine_syndrome
Follicular ichthyosis,https://en.wikipedia.org/wiki/Follicular_ichthyosis
Follicular lymphoma,https://en.wikipedia.org/wiki/Follicular_lymphoma
Forbes–Albright syndrome,https://en.wikipedia.org/wiki/Forbes%E2%80%93Albright_syndrome
Forbes disease,https://en.wikipedia.org/wiki/Forbes_disease
Foreign accent syndrome,https://en.wikipedia.org/wiki/Foreign_accent_syndrome
Forestier's disease,https://en.wikipedia.org/wiki/Forestier%27s_disease
Formaldehyde poisoning,https://en.wikipedia.org/wiki/Formaldehyde_poisoning
Fountain syndrome,https://en.wikipedia.org/wiki/Fountain_syndrome
Fournier gangrene,https://en.wikipedia.org/wiki/Fournier_gangrene
Fowler's syndrome,https://en.wikipedia.org/wiki/Fowler%27s_syndrome
Fox–Fordyce disease,https://en.wikipedia.org/wiki/Fox%E2%80%93Fordyce_disease
Fragile X syndrome,https://en.wikipedia.org/wiki/Fragile_X_syndrome
Fragile X syndrome type 1,https://en.wikipedia.org/wiki/Fragile_X_syndrome_type_1
Fragile X syndrome type 2,https://en.wikipedia.org/wiki/Fragile_X_syndrome_type_2
Fragile X syndrome type 3,https://en.wikipedia.org/wiki/Fragile_X_syndrome_type_3
Franceschetti–Klein syndrome,https://en.wikipedia.org/wiki/Franceschetti%E2%80%93Klein_syndrome
Francois dyscephalic syndrome,https://en.wikipedia.org/wiki/Francois_dyscephalic_syndrome
Fraser syndrome,https://en.wikipedia.org/wiki/Fraser_syndrome
Frasier syndrome,https://en.wikipedia.org/wiki/Frasier_syndrome
FRAXA syndrome,https://en.wikipedia.org/wiki/FRAXA_syndrome
FRAXD,https://en.wikipedia.org/wiki/FRAXD
Free sialic acid storage disease,https://en.wikipedia.org/wiki/Free_sialic_acid_storage_disease
Freeman–Sheldon syndrome,https://en.wikipedia.org/wiki/Freeman%E2%80%93Sheldon_syndrome
Freiberg's disease,https://en.wikipedia.org/wiki/Freiberg%27s_disease
Frey's syndrome,https://en.wikipedia.org/wiki/Frey%27s_syndrome
Friedreich's ataxia,https://en.wikipedia.org/wiki/Friedreich%27s_ataxia
Froelich's syndrome,https://en.wikipedia.org/wiki/Froelich%27s_syndrome
Frölich's syndrome,https://en.wikipedia.org/wiki/Fr%C3%B6lich%27s_syndrome
Frontonasal dysplasia Klippel–Feil syndrome,https://en.wikipedia.org/wiki/Frontonasal_dysplasia_Klippel%E2%80%93Feil_syndrome
Frontonasal dysplasia,https://en.wikipedia.org/wiki/Frontonasal_dysplasia
Frontotemporal dementia,https://en.wikipedia.org/wiki/Frontotemporal_dementia
Fructose intolerance,https://en.wikipedia.org/wiki/Hereditary_fructose_intolerance
"Fructose-1,6-bisphosphatase deficiency","https://en.wikipedia.org/wiki/Fructose-1,6-bisphosphatase_deficiency"
"Fructose-1-phosphate aldolase deficiency, heredita","https://en.wikipedia.org/wiki/Fructose-1-phosphate_aldolase_deficiency,_heredita"
"Fructosemia, hereditary","https://en.wikipedia.org/wiki/Fructosemia,_hereditary"
Fructosuria,https://en.wikipedia.org/wiki/Fructosuria
Fucosidosis type 1,https://en.wikipedia.org/wiki/Fucosidosis_type_1
Fucosidosis,https://en.wikipedia.org/wiki/Fucosidosis
Fugue state,https://en.wikipedia.org/wiki/Fugue_state
Fukuyama-type muscular dystrophy,https://en.wikipedia.org/wiki/Fukuyama-type_muscular_dystrophy
Fumarase deficiency,https://en.wikipedia.org/wiki/Fumarase_deficiency
Fumaric aciduria,https://en.wikipedia.org/wiki/Fumaric_aciduria
Functioning pancreatic endocrine tumor,https://en.wikipedia.org/wiki/Functioning_pancreatic_endocrine_tumor
Furunculous myiasis,https://en.wikipedia.org/wiki/Furunculous_myiasis
Fused mandibular incisors,https://en.wikipedia.org/wiki/Fused_mandibular_incisors
