Name,Wikipedia link (en)
Geen Sandford Davison syndrome,https://en.wikipedia.org/w/index.php?title=Geen_Sandford_Davison_syndrome&action=edit&redlink=1
Gelatinous ascites,https://en.wikipedia.org/w/index.php?title=Gelatinous_ascites&action=edit&redlink=1
Geleophysic dwarfism,https://en.wikipedia.org/wiki/Geleophysic_dwarfism
Gelineau disease,https://en.wikipedia.org/wiki/Gelineau_disease
Geliphobia,https://en.wikipedia.org/w/index.php?title=Geliphobia&action=edit&redlink=1
Gemignani syndrome,https://en.wikipedia.org/w/index.php?title=Gemignani_syndrome&action=edit&redlink=1
Gemss syndrome,https://en.wikipedia.org/wiki/Gemss_syndrome
Gender dysphoria,https://en.wikipedia.org/wiki/Gender_dysphoria
Genée-Wiedemann syndrome,https://en.wikipedia.org/wiki/Gen%C3%A9e-Wiedemann_syndrome
Generalized anxiety disorder,https://en.wikipedia.org/wiki/Generalized_anxiety_disorder
Generalized malformations in neuronal migration,https://en.wikipedia.org/w/index.php?title=Generalized_malformations_in_neuronal_migration&action=edit&redlink=1
Generalized resistance to thyroid hormone,https://en.wikipedia.org/wiki/Generalized_resistance_to_thyroid_hormone
Generalized seizure,https://en.wikipedia.org/wiki/Generalized_seizure
Generalized torsion dystonia,https://en.wikipedia.org/w/index.php?title=Generalized_torsion_dystonia&action=edit&redlink=1
Genes syndrome,https://en.wikipedia.org/w/index.php?title=Genes_syndrome&action=edit&redlink=1
"Genetic diseases, inborn","https://en.wikipedia.org/wiki/Genetic_diseases,_inborn"
Genetic reflex epilepsy,https://en.wikipedia.org/w/index.php?title=Genetic_reflex_epilepsy&action=edit&redlink=1
Genetic susceptibility to infections caused by BCG,https://en.wikipedia.org/w/index.php?title=Genetic_susceptibility_to_infections_caused_by_BCG&action=edit&redlink=1
Genital anomaly cardiomyopathy,https://en.wikipedia.org/w/index.php?title=Genital_anomaly_cardiomyopathy&action=edit&redlink=1
"Genital dwarfism, Turner type","https://en.wikipedia.org/w/index.php?title=Genital_dwarfism,_Turner_type&action=edit&redlink=1"
Genital dwarfism,https://en.wikipedia.org/w/index.php?title=Genital_dwarfism&action=edit&redlink=1
Genital retraction syndrome,https://en.wikipedia.org/wiki/Genital_retraction_syndrome
Genito palatocardiac syndrome,https://en.wikipedia.org/w/index.php?title=Genito_palatocardiac_syndrome&action=edit&redlink=1
"Genu valgum, st. Helena familial","https://en.wikipedia.org/w/index.php?title=Genu_valgum,_st._Helena_familial&action=edit&redlink=1"
Genu varum,https://en.wikipedia.org/wiki/Genu_varum
Genuphobia,https://en.wikipedia.org/wiki/Genuphobia
Geographic tongue,https://en.wikipedia.org/wiki/Geographic_tongue
German syndrome,https://en.wikipedia.org/wiki/German_syndrome
Germinal cell aplasia,https://en.wikipedia.org/w/index.php?title=Germinal_cell_aplasia&action=edit&redlink=1
Gerodermia osteodysplastica,https://en.wikipedia.org/wiki/Gerodermia_osteodysplastica
Gershinibaruch–Leibo syndrome,https://en.wikipedia.org/w/index.php?title=Gershinibaruch%E2%80%93Leibo_syndrome&action=edit&redlink=1
Gerstmann syndrome,https://en.wikipedia.org/wiki/Gerstmann_syndrome
Gestational diabetes mellitus,https://en.wikipedia.org/wiki/Gestational_diabetes_mellitus
Gestational pemphigoid,https://en.wikipedia.org/wiki/Gestational_pemphigoid
Gestational trophoblastic disease,https://en.wikipedia.org/wiki/Gestational_trophoblastic_disease
Ghosal syndrome,https://en.wikipedia.org/w/index.php?title=Ghosal_syndrome&action=edit&redlink=1
Ghose–Sachdev–Kumar syndrome,https://en.wikipedia.org/w/index.php?title=Ghose%E2%80%93Sachdev%E2%80%93Kumar_syndrome&action=edit&redlink=1
Gianotti-Crosti syndrome,https://en.wikipedia.org/wiki/Gianotti-Crosti_syndrome
Giant axonal neuropathy,https://en.wikipedia.org/wiki/Giant_axonal_neuropathy
Giant cell arteritis,https://en.wikipedia.org/wiki/Giant_cell_arteritis
Giant cell myocarditis,https://en.wikipedia.org/wiki/Giant_cell_myocarditis
Giant congenital nevi,https://en.wikipedia.org/wiki/Giant_congenital_nevi
Giant ganglionic hyperplasia,https://en.wikipedia.org/w/index.php?title=Giant_ganglionic_hyperplasia&action=edit&redlink=1
Giant hypertrophic gastritis,https://en.wikipedia.org/w/index.php?title=Giant_hypertrophic_gastritis&action=edit&redlink=1
Giant mammary hamartoma,https://en.wikipedia.org/w/index.php?title=Giant_mammary_hamartoma&action=edit&redlink=1
Giant papillary conjunctivitis,https://en.wikipedia.org/wiki/Giant_papillary_conjunctivitis
Giant pigmented hairy nevus,https://en.wikipedia.org/wiki/Giant_pigmented_hairy_nevus
Giant platelet syndrome,https://en.wikipedia.org/wiki/Giant_platelet_syndrome
Giardiasis,https://en.wikipedia.org/wiki/Giardiasis
Gibson's Syndrome,https://en.wikipedia.org/w/index.php?title=Gibson%27s_Syndrome&action=edit&redlink=1
Giedion syndrome,https://en.wikipedia.org/w/index.php?title=Giedion_syndrome&action=edit&redlink=1
Gigantism advanced bone age hoarse cry,https://en.wikipedia.org/w/index.php?title=Gigantism_advanced_bone_age_hoarse_cry&action=edit&redlink=1
"Gigantism partial, nevi, hemihypertrophy, macrocephaly","https://en.wikipedia.org/w/index.php?title=Gigantism_partial,_nevi,_hemihypertrophy,_macrocephaly&action=edit&redlink=1"
Gigantism,https://en.wikipedia.org/wiki/Gigantism
Gilbert's syndrome,https://en.wikipedia.org/wiki/Gilbert%27s_syndrome
Gilles de la Tourette's syndrome,https://en.wikipedia.org/wiki/Tourette_syndrome
Gingival fibromatosis dominant,https://en.wikipedia.org/w/index.php?title=Gingival_fibromatosis_dominant&action=edit&redlink=1
Gingival fibromatosis facial dysmorphism,https://en.wikipedia.org/w/index.php?title=Gingival_fibromatosis_facial_dysmorphism&action=edit&redlink=1
Gingival fibrosis,https://en.wikipedia.org/w/index.php?title=Gingival_fibrosis&action=edit&redlink=1
Gingivitis,https://en.wikipedia.org/wiki/Gingivitis
Gyrate atrophy of the choroid and retina,https://en.wikipedia.org/wiki/Gyrate_atrophy_of_the_choroid_and_retina
Gitelman syndrome,https://en.wikipedia.org/wiki/Gitelman_syndrome
Gittings syndrome,https://en.wikipedia.org/wiki/Gittings_syndrome
Gla–Gle,https://en.wikipedia.org#Gla–Gli
Glo,https://en.wikipedia.org#Glo
Glu,https://en.wikipedia.org#Glu
Gly,https://en.wikipedia.org#Gly
Glanzmann thrombasthenia,https://en.wikipedia.org/wiki/Glanzmann_thrombasthenia
Glass–Chapman–Hockley syndrome,https://en.wikipedia.org/w/index.php?title=Glass%E2%80%93Chapman%E2%80%93Hockley_syndrome&action=edit&redlink=1
Glaucoma,https://en.wikipedia.org/wiki/Glaucoma
Glaucoma ecopia microspherophakia stiff joints short stature,https://en.wikipedia.org/w/index.php?title=Glaucoma_ecopia_microspherophakia_stiff_joints_short_stature&action=edit&redlink=1
Glaucoma iridogoniodysgenesia,https://en.wikipedia.org/w/index.php?title=Glaucoma_iridogoniodysgenesia&action=edit&redlink=1
Glaucoma sleep apnea,https://en.wikipedia.org/w/index.php?title=Glaucoma_sleep_apnea&action=edit&redlink=1
Glaucoma type 1C,https://en.wikipedia.org/w/index.php?title=Glaucoma_type_1C&action=edit&redlink=1
"Glaucoma, congenital","https://en.wikipedia.org/wiki/Glaucoma,_congenital"
"Glaucoma, hereditary adult type 1A","https://en.wikipedia.org/wiki/Glaucoma,_hereditary_adult_type_1A"
"Glaucoma, hereditary juvenile type 1B","https://en.wikipedia.org/wiki/Glaucoma,_hereditary_juvenile_type_1B"
"Glaucoma, hereditary","https://en.wikipedia.org/wiki/Glaucoma,_hereditary"
"Glaucoma, primary infantile type 3A","https://en.wikipedia.org/wiki/Glaucoma,_primary_infantile_type_3A"
"Glaucoma, primary infantile type 3B","https://en.wikipedia.org/wiki/Glaucoma,_primary_infantile_type_3B"
Glioblastoma multiforme,https://en.wikipedia.org/wiki/Glioblastoma_multiforme
Glioblastoma,https://en.wikipedia.org/wiki/Glioblastoma
Glioma,https://en.wikipedia.org/wiki/Glioma
Gliomatosis cerebri,https://en.wikipedia.org/wiki/Gliomatosis_cerebri
Gliosarcoma,https://en.wikipedia.org/wiki/Gliosarcoma
Globel disaccharide intolerance,https://en.wikipedia.org/w/index.php?title=Globel_disaccharide_intolerance&action=edit&redlink=1
Glomerulonephritis sparse hair telangiectases,https://en.wikipedia.org/w/index.php?title=Glomerulonephritis_sparse_hair_telangiectases&action=edit&redlink=1
Glomerulonephritis,https://en.wikipedia.org/wiki/Glomerulonephritis
Glomerulosclerosis,https://en.wikipedia.org/wiki/Glomerulosclerosis
Gloomy face syndrome,https://en.wikipedia.org/wiki/Gloomy_face_syndrome
Glossodynia,https://en.wikipedia.org/wiki/Glossodynia
Glossopalatine ankylosis micrognathia ear anomalies,https://en.wikipedia.org/w/index.php?title=Glossopalatine_ankylosis_micrognathia_ear_anomalies&action=edit&redlink=1
Glossopharyngeal neuralgia,https://en.wikipedia.org/wiki/Glossopharyngeal_neuralgia
Glossophobia,https://en.wikipedia.org/wiki/Glossophobia
Glucagonoma,https://en.wikipedia.org/wiki/Glucagonoma
"Glucocorticoid deficiency, familial","https://en.wikipedia.org/wiki/Glucocorticoid_deficiency,_familial"
Glucocorticoid resistance,https://en.wikipedia.org/wiki/Glucocorticoid_resistance
Glucocorticoid sensitive hypertension,https://en.wikipedia.org/w/index.php?title=Glucocorticoid_sensitive_hypertension&action=edit&redlink=1
Glucose 6 phosphate dehydrogenase deficiency,https://en.wikipedia.org/wiki/Glucose_6_phosphate_dehydrogenase_deficiency
Glucose-6-phosphate translocase deficiency,https://en.wikipedia.org/w/index.php?title=Glucose-6-phosphate_translocase_deficiency&action=edit&redlink=1
Glucose-galactose malabsorption,https://en.wikipedia.org/wiki/Glucose-galactose_malabsorption
Glucosephosphate isomerase deficiency,https://en.wikipedia.org/w/index.php?title=Glucosephosphate_isomerase_deficiency&action=edit&redlink=1
"Glucosidase acid-1,4-alpha deficiency","https://en.wikipedia.org/w/index.php?title=Glucosidase_acid-1,4-alpha_deficiency&action=edit&redlink=1"
Glut2 deficiency,https://en.wikipedia.org/w/index.php?title=Glut2_deficiency&action=edit&redlink=1
Glutamate decarboxylase deficiency,https://en.wikipedia.org/w/index.php?title=Glutamate_decarboxylase_deficiency&action=edit&redlink=1
Glutamate-aspartate transport defect,https://en.wikipedia.org/w/index.php?title=Glutamate-aspartate_transport_defect&action=edit&redlink=1
Glutaricaciduria I,https://en.wikipedia.org/wiki/Glutaricaciduria_I
Glutaricaciduria II,https://en.wikipedia.org/wiki/Glutaricaciduria_II
Glutaryl-CoA dehydrogenase deficiency,https://en.wikipedia.org/wiki/Glutaryl-CoA_dehydrogenase_deficiency
Glutathione synthetase deficiency,https://en.wikipedia.org/wiki/Glutathione_synthetase_deficiency
Glyceraldehyde-3-phosphate dehydrogenase deficiency,https://en.wikipedia.org/w/index.php?title=Glyceraldehyde-3-phosphate_dehydrogenase_deficiency&action=edit&redlink=1
Glycine synthase deficiency,https://en.wikipedia.org/w/index.php?title=Glycine_synthase_deficiency&action=edit&redlink=1
Glycogen storage disease,https://en.wikipedia.org/wiki/Glycogen_storage_disease
"GM2 gangliosidosis, 0 variant","https://en.wikipedia.org/w/index.php?title=GM2_gangliosidosis,_0_variant&action=edit&redlink=1"
"GM2-gangliosidosis, B, B1, AB variant","https://en.wikipedia.org/w/index.php?title=GM2-gangliosidosis,_B,_B1,_AB_variant&action=edit&redlink=1"
GMS syndrome,https://en.wikipedia.org/wiki/GMS_syndrome
Goi–Gon,https://en.wikipedia.org#Goi–Gon
Goo–Gou,https://en.wikipedia.org#Goo–Gou
Goitre,https://en.wikipedia.org/wiki/Goitre
Goldberg–Bull syndrome,https://en.wikipedia.org/w/index.php?title=Goldberg%E2%80%93Bull_syndrome&action=edit&redlink=1
Goldberg syndrome,https://en.wikipedia.org/w/index.php?title=Goldberg_syndrome&action=edit&redlink=1
Goldblatt–Wallis syndrome,https://en.wikipedia.org/w/index.php?title=Goldblatt%E2%80%93Wallis_syndrome&action=edit&redlink=1
Goldblatt–Wallis–Zieff syndrome,https://en.wikipedia.org/w/index.php?title=Goldblatt%E2%80%93Wallis%E2%80%93Zieff_syndrome&action=edit&redlink=1
Goldblatt–Viljoen syndrome,https://en.wikipedia.org/w/index.php?title=Goldblatt%E2%80%93Viljoen_syndrome&action=edit&redlink=1
Goldenhar syndrome,https://en.wikipedia.org/wiki/Goldenhar_syndrome
Goldskag–Cooks–Hertz syndrome,https://en.wikipedia.org/w/index.php?title=Goldskag%E2%80%93Cooks%E2%80%93Hertz_syndrome&action=edit&redlink=1
Goldstein–Hutt syndrome,https://en.wikipedia.org/w/index.php?title=Goldstein%E2%80%93Hutt_syndrome&action=edit&redlink=1
Gollop–Coates syndrome,https://en.wikipedia.org/w/index.php?title=Gollop%E2%80%93Coates_syndrome&action=edit&redlink=1
Gollop syndrome,https://en.wikipedia.org/w/index.php?title=Gollop_syndrome&action=edit&redlink=1
Goltz syndrome,https://en.wikipedia.org/wiki/Goltz_syndrome
Gombo syndrome,https://en.wikipedia.org/w/index.php?title=Gombo_syndrome&action=edit&redlink=1
Gomez and López-Hernández syndrome,https://en.wikipedia.org/wiki/Gomez_and_L%C3%B3pez-Hern%C3%A1ndez_syndrome
Gonadal dysgenesis,https://en.wikipedia.org/wiki/Gonadal_dysgenesis
Goodman camptodactyly,https://en.wikipedia.org/w/index.php?title=Goodman_camptodactyly&action=edit&redlink=1
Goodpasture pneumorenal syndrome,https://en.wikipedia.org/wiki/Goodpasture_pneumorenal_syndrome
Goodpasture's syndrome,https://en.wikipedia.org/wiki/Goodpasture%27s_syndrome
Gordon hyperkaliemia-hypertension syndrome,https://en.wikipedia.org/w/index.php?title=Gordon_hyperkaliemia-hypertension_syndrome&action=edit&redlink=1
Gordon syndrome,https://en.wikipedia.org/wiki/Gordon_Syndrome
Gorham syndrome,https://en.wikipedia.org/w/index.php?title=Gorham_syndrome&action=edit&redlink=1
Gorham's disease,https://en.wikipedia.org/wiki/Gorham%27s_disease
Gorham–Stout disease,https://en.wikipedia.org/w/index.php?title=Gorham%E2%80%93Stout_disease&action=edit&redlink=1
Gorlin–Bushkell–Jensen syndrome,https://en.wikipedia.org/w/index.php?title=Gorlin%E2%80%93Bushkell%E2%80%93Jensen_syndrome&action=edit&redlink=1
Gorlin–Chaudhry–Moss syndrome,https://en.wikipedia.org/w/index.php?title=Gorlin%E2%80%93Chaudhry%E2%80%93Moss_syndrome&action=edit&redlink=1
Gottron's syndrome,https://en.wikipedia.org/wiki/Gottron%27s_syndrome
Gougerot–Blum syndrome,https://en.wikipedia.org/wiki/Gougerot%E2%80%93Blum_syndrome
Gougerot–Sjogren syndrome,https://en.wikipedia.org/w/index.php?title=Gougerot%E2%80%93Sjogren_syndrome&action=edit&redlink=1
Gout,https://en.wikipedia.org/wiki/Gout
"Gouty nephropathy, familial","https://en.wikipedia.org/w/index.php?title=Gouty_nephropathy,_familial&action=edit&redlink=1"
Gra–Gri,https://en.wikipedia.org#Gra–Gri
Gro–Gru,https://en.wikipedia.org#Gro–Gru
Graft versus host disease,https://en.wikipedia.org/wiki/Graft_versus_host_disease
Graham–Boyle–Troxell syndrome,https://en.wikipedia.org/w/index.php?title=Graham%E2%80%93Boyle%E2%80%93Troxell_syndrome&action=edit&redlink=1
Grand–Kaine–Fulling syndrome,https://en.wikipedia.org/w/index.php?title=Grand%E2%80%93Kaine%E2%80%93Fulling_syndrome&action=edit&redlink=1
Grant syndrome,https://en.wikipedia.org/w/index.php?title=Grant_syndrome&action=edit&redlink=1
Granulocytopenia,https://en.wikipedia.org/wiki/Granulocytopenia
Granuloma annulare,https://en.wikipedia.org/wiki/Granuloma_annulare
"Granulomas, congenital cerebral","https://en.wikipedia.org/w/index.php?title=Granulomas,_congenital_cerebral&action=edit&redlink=1"
"Granulomatosis, lymphomatoid","https://en.wikipedia.org/wiki/Granulomatosis,_lymphomatoid"
Granulomatous allergic angiitis,https://en.wikipedia.org/w/index.php?title=Granulomatous_allergic_angiitis&action=edit&redlink=1
Granulomatous hypophysitis,https://en.wikipedia.org/w/index.php?title=Granulomatous_hypophysitis&action=edit&redlink=1
Granulomatous rosacea,https://en.wikipedia.org/wiki/Granulomatous_rosacea
Graphite pneumoconiosis,https://en.wikipedia.org/w/index.php?title=Graphite_pneumoconiosis&action=edit&redlink=1
Graves' disease,https://en.wikipedia.org/wiki/Graves%27_disease
Gray platelet syndrome,https://en.wikipedia.org/wiki/Gray_platelet_syndrome
Great vessels transposition,https://en.wikipedia.org/wiki/Great_vessels_transposition
Greenberg dysplasia,https://en.wikipedia.org/wiki/Greenberg_dysplasia
Greig cephalopolysyndactyly syndrome GCPS,https://en.wikipedia.org/w/index.php?title=Greig_cephalopolysyndactyly_syndrome_GCPS&action=edit&redlink=1
Griscelli disease,https://en.wikipedia.org/wiki/Griscelli_disease
Grix–Blankenship–Peterson syndrome,https://en.wikipedia.org/w/index.php?title=Grix%E2%80%93Blankenship%E2%80%93Peterson_syndrome&action=edit&redlink=1
Groll–Hirschowitz syndrome,https://en.wikipedia.org/w/index.php?title=Groll%E2%80%93Hirschowitz_syndrome&action=edit&redlink=1
Grosse syndrome,https://en.wikipedia.org/w/index.php?title=Grosse_syndrome&action=edit&redlink=1
Grover's disease,https://en.wikipedia.org/wiki/Grover%27s_disease
Growth deficiency brachydactyly unusual facies,https://en.wikipedia.org/w/index.php?title=Growth_deficiency_brachydactyly_unusual_facies&action=edit&redlink=1
"Growth delay, constitutional","https://en.wikipedia.org/wiki/Growth_delay,_constitutional"
Growth hormone deficiency,https://en.wikipedia.org/wiki/Growth_hormone_deficiency
Growth mental deficiency syndrome of Myhre,https://en.wikipedia.org/w/index.php?title=Growth_mental_deficiency_syndrome_of_Myhre&action=edit&redlink=1
Growth retardation alopecia pseudoanodontia optic,https://en.wikipedia.org/w/index.php?title=Growth_retardation_alopecia_pseudoanodontia_optic&action=edit&redlink=1
Growth retardation hydrocephaly lung hypoplasia,https://en.wikipedia.org/w/index.php?title=Growth_retardation_hydrocephaly_lung_hypoplasia&action=edit&redlink=1
Growth retardation mental retardation phalangeal hypoplasia,https://en.wikipedia.org/w/index.php?title=Growth_retardation_mental_retardation_phalangeal_hypoplasia&action=edit&redlink=1
Grubben–Decock–Borghgraef syndrome,https://en.wikipedia.org/w/index.php?title=Grubben%E2%80%93Decock%E2%80%93Borghgraef_syndrome&action=edit&redlink=1
GTP cyclohydrolase deficiency,https://en.wikipedia.org/w/index.php?title=GTP_cyclohydrolase_deficiency&action=edit&redlink=1
Guanidinoacetate methyltransferase deficiency,https://en.wikipedia.org/wiki/Guanidinoacetate_methyltransferase_deficiency
Guérin–Stern syndrome,https://en.wikipedia.org/w/index.php?title=Gu%C3%A9rin%E2%80%93Stern_syndrome&action=edit&redlink=1
Guibaud–Vainsel syndrome,https://en.wikipedia.org/w/index.php?title=Guibaud%E2%80%93Vainsel_syndrome&action=edit&redlink=1
Guillain–Barré syndrome,https://en.wikipedia.org/wiki/Guillain%E2%80%93Barr%C3%A9_syndrome
Guizar–Vasquez–Luengas syndrome,https://en.wikipedia.org/w/index.php?title=Guizar%E2%80%93Vasquez%E2%80%93Luengas_syndrome&action=edit&redlink=1
Guizar–Vasquez–Sanchez–Manzano syndrome,https://en.wikipedia.org/wiki/Guizar%E2%80%93Vasquez%E2%80%93Sanchez%E2%80%93Manzano_syndrome
Gunal–Seber–Basaran syndrome,https://en.wikipedia.org/w/index.php?title=Gunal%E2%80%93Seber%E2%80%93Basaran_syndrome&action=edit&redlink=1
Gupta–Patton syndrome,https://en.wikipedia.org/w/index.php?title=Gupta%E2%80%93Patton_syndrome&action=edit&redlink=1
Gurrieri–Sammito–Bellussi syndrome,https://en.wikipedia.org/w/index.php?title=Gurrieri%E2%80%93Sammito%E2%80%93Bellussi_syndrome&action=edit&redlink=1
Gusher syndrome,https://en.wikipedia.org/w/index.php?title=Gusher_syndrome&action=edit&redlink=1
Gymnophobia,https://en.wikipedia.org/wiki/Gymnophobia
Gynecomastia,https://en.wikipedia.org/wiki/Gynecomastia
Gyrate atrophy of the retina,https://en.wikipedia.org/wiki/Gyrate_atrophy_of_the_retina
Gyrate atrophy,https://en.wikipedia.org/wiki/Gyrate_atrophy
