Name,Wikipedia link (en)
3 hydroxyisobutyric aciduria,https://en.wikipedia.org/wiki/3_hydroxyisobutyric_aciduria
3 methylcrotonic aciduria,https://en.wikipedia.org/wiki/3_methylcrotonic_aciduria
3 methylcrotonic aciduria,https://en.wikipedia.org/wiki/3_methylcrotonic_aciduria
3 methylglutaconyl coa hydratase deficiency,https://en.wikipedia.org/wiki/3_methylglutaconyl_coa_hydratase_deficiency
3 methylglutaconyl coa hydratase deficiency,https://en.wikipedia.org/wiki/3_methylglutaconyl_coa_hydratase_deficiency
3-hydroxy 3-methyl glutaryl-coa lyase deficiency,https://en.wikipedia.org/wiki/3-hydroxy_3-methyl_glutaryl-coa_lyase_deficiency
3-hydroxy 3-methyl glutaryl-coa lyase deficiency,https://en.wikipedia.org/wiki/3-hydroxy_3-methyl_glutaryl-coa_lyase_deficiency
3-hydroxyacyl-coa dehydrogenase deficiency,https://en.wikipedia.org/wiki/3-hydroxyacyl-coa_dehydrogenase_deficiency
3-hydroxyacyl-coa dehydrogenase deficiency,https://en.wikipedia.org/wiki/3-hydroxyacyl-coa_dehydrogenase_deficiency
3-M syndrome,https://en.wikipedia.org/wiki/3-M_syndrome
3-M syndrome,https://en.wikipedia.org/wiki/3-M_syndrome
3-methyl crotonyl-coa carboxylase deficiency,https://en.wikipedia.org/wiki/3-methyl_crotonyl-coa_carboxylase_deficiency
3-methyl crotonyl-coa carboxylase deficiency,https://en.wikipedia.org/wiki/3-methyl_crotonyl-coa_carboxylase_deficiency
3-methyl glutaconic aciduria,https://en.wikipedia.org/wiki/3-methyl_glutaconic_aciduria
3-methyl glutaconic aciduria,https://en.wikipedia.org/wiki/3-methyl_glutaconic_aciduria
3C syndrome,https://en.wikipedia.org/wiki/3C_syndrome
3C syndrome,https://en.wikipedia.org/wiki/3C_syndrome
3q29 microdeletion syndrome,https://en.wikipedia.org/wiki/3q29_microdeletion_syndrome
3q29 microdeletion syndrome,https://en.wikipedia.org/wiki/3q29_microdeletion_syndrome
4-Alpha-hydroxyphenylpyruvate hydroxylase deficiency,https://en.wikipedia.org/wiki/4-Alpha-hydroxyphenylpyruvate_hydroxylase_deficiency
4-hydroxyphenylacetic aciduria,https://en.wikipedia.org/w/index.php?title=4-hydroxyphenylacetic_aciduria&action=edit&redlink=1
4-hydroxyphenylacetic aciduria,https://en.wikipedia.org/w/index.php?title=4-hydroxyphenylacetic_aciduria&action=edit&redlink=1
46 xx gonadal dysgenesis epibulbar dermoid,https://en.wikipedia.org/wiki/46_xx_gonadal_dysgenesis_epibulbar_dermoid
46 xx gonadal dysgenesis epibulbar dermoid,https://en.wikipedia.org/wiki/46_xx_gonadal_dysgenesis_epibulbar_dermoid
"47, XXY syndrome",https://en.wikipedia.org/wiki/Klinefelter_syndrome
"47, XXY syndrome",https://en.wikipedia.org/wiki/Klinefelter_syndrome
"47, XYY syndrome",https://en.wikipedia.org/wiki/XYY_syndrome
"47, XYY syndrome",https://en.wikipedia.org/wiki/XYY_syndrome
"47, XXX syndrome",https://en.wikipedia.org/wiki/Triple_X_syndrome
"47, XXX syndrome",https://en.wikipedia.org/wiki/Triple_X_syndrome
"48, XXXX syndrome","https://en.wikipedia.org/wiki/48,_XXXX"
"48, XXXX syndrome","https://en.wikipedia.org/wiki/48,_XXXX"
"48, XXYY syndrome",https://en.wikipedia.org/wiki/XXYY_syndrome
"48, XXYY syndrome",https://en.wikipedia.org/wiki/XXYY_syndrome
"49, XXXXX syndrome","https://en.wikipedia.org/wiki/49,_XXXXX"
"49, XXXXX syndrome","https://en.wikipedia.org/wiki/49,_XXXXX"
"49, XXXXY syndrome","https://en.wikipedia.org/wiki/49,_XXXXY_syndrome"
"49, XXXXY syndrome","https://en.wikipedia.org/wiki/49,_XXXXY_syndrome"
5 alpha reductase 2 deficiency,https://en.wikipedia.org/wiki/5_alpha_reductase_2_deficiency
5 alpha reductase 2 deficiency,https://en.wikipedia.org/wiki/5_alpha_reductase_2_deficiency
5-alpha-Oxoprolinase deficiency,https://en.wikipedia.org/w/index.php?title=5-alpha-Oxoprolinase_deficiency&action=edit&redlink=1
5-alpha-Oxoprolinase deficiency,https://en.wikipedia.org/w/index.php?title=5-alpha-Oxoprolinase_deficiency&action=edit&redlink=1
5-Nucleotidase syndrome,https://en.wikipedia.org/w/index.php?title=5-Nucleotidase_syndrome&action=edit&redlink=1
5-Nucleotidase syndrome,https://en.wikipedia.org/w/index.php?title=5-Nucleotidase_syndrome&action=edit&redlink=1
5p minus syndrome,https://en.wikipedia.org/wiki/Cri_du_chat
5p minus syndrome,https://en.wikipedia.org/wiki/Cri_du_chat
5q- syndrome,https://en.wikipedia.org/wiki/5q-_syndrome
5q- syndrome,https://en.wikipedia.org/wiki/5q-_syndrome
6 alpha mercaptopurine sensitivity,https://en.wikipedia.org/w/index.php?title=6_alpha_mercaptopurine_sensitivity&action=edit&redlink=1
6 alpha mercaptopurine sensitivity,https://en.wikipedia.org/w/index.php?title=6_alpha_mercaptopurine_sensitivity&action=edit&redlink=1
6-pyruvoyl-tetrahydropterin synthase deficiency,https://en.wikipedia.org/wiki/6-pyruvoyl-tetrahydropterin_synthase_deficiency
6-pyruvoyl-tetrahydropterin synthase deficiency,https://en.wikipedia.org/wiki/6-pyruvoyl-tetrahydropterin_synthase_deficiency
6-pyruvoyltetrahydropterin synthase deficiency,https://en.wikipedia.org/wiki/6-pyruvoyltetrahydropterin_synthase_deficiency
6-pyruvoyltetrahydropterin synthase deficiency,https://en.wikipedia.org/wiki/6-pyruvoyltetrahydropterin_synthase_deficiency
7-dehydrocholesterol reductase deficiency,https://en.wikipedia.org/wiki/7-dehydrocholesterol_reductase_deficiency
7-dehydrocholesterol reductase deficiency,https://en.wikipedia.org/wiki/7-dehydrocholesterol_reductase_deficiency
8p23.1 duplication syndrome,https://en.wikipedia.org/wiki/8p23.1_duplication_syndrome
8p23.1 duplication syndrome,https://en.wikipedia.org/wiki/8p23.1_duplication_syndrome
9q34 deletion syndrome,https://en.wikipedia.org/wiki/9q34_deletion_syndrome
9q34 deletion syndrome,https://en.wikipedia.org/wiki/9q34_deletion_syndrome
Lists of diseases,https://en.wikipedia.org/wiki/Category:Lists_of_diseases
