Name,Wikipedia link (en),Redirected,Redirect link
Laparoschisis,https://en.wikipedia.org/wiki/Laparoschisis,Yes,https://en.wikipedia.org/wiki/Gastroschisis
Large B-cell diffuse lymphoma,https://en.wikipedia.org/wiki/Large_B-cell_diffuse_lymphoma,Yes,https://en.wikipedia.org/wiki/Diffuse_large_B-cell_lymphoma
Laron-type dwarfism,https://en.wikipedia.org/wiki/Laron-type_dwarfism,Yes,https://en.wikipedia.org/wiki/Laron_syndrome
"Larsen syndrome, dominant type","https://en.wikipedia.org/wiki/Larsen_syndrome,_dominant_type",Yes,https://en.wikipedia.org/wiki/Larsen_syndrome
"Larsen syndrome, recessive type","https://en.wikipedia.org/wiki/Larsen_syndrome,_recessive_type",Yes,https://en.wikipedia.org/wiki/Larsen_syndrome
Larsen syndrome,https://en.wikipedia.org/wiki/Larsen_syndrome,No,https://en.wikipedia.org/wiki/Larsen_syndrome
Laryngeal carcinoma,https://en.wikipedia.org/wiki/Laryngeal_carcinoma,Yes,https://en.wikipedia.org/wiki/Laryngeal_cancer
Laryngeal cleft,https://en.wikipedia.org/wiki/Laryngeal_cleft,No,https://en.wikipedia.org/wiki/Laryngeal_cleft
Laryngeal neoplasm,https://en.wikipedia.org/wiki/Laryngeal_neoplasm,Yes,https://en.wikipedia.org/wiki/Laryngeal_cancer
Laryngeal papillomatosis,https://en.wikipedia.org/wiki/Laryngeal_papillomatosis,No,https://en.wikipedia.org/wiki/Laryngeal_papillomatosis
Laryngocele,https://en.wikipedia.org/wiki/Laryngocele,No,https://en.wikipedia.org/wiki/Laryngocele
Laryngomalacia,https://en.wikipedia.org/wiki/Laryngomalacia,No,https://en.wikipedia.org/wiki/Laryngomalacia
Lassa fever,https://en.wikipedia.org/wiki/Lassa_fever,No,https://en.wikipedia.org/wiki/Lassa_fever
Lattice corneal dystrophy type 2,https://en.wikipedia.org/wiki/Lattice_corneal_dystrophy_type_2,Yes,https://en.wikipedia.org/wiki/Lattice_corneal_dystrophy
Launois–Bensaude adenolipomatosis,https://en.wikipedia.org/wiki/Launois%E2%80%93Bensaude_adenolipomatosis,Yes,https://en.wikipedia.org/wiki/Raoul_Bensaude
Laurence–Moon–Bardet–Biedl syndrome,https://en.wikipedia.org/wiki/Bardet%E2%80%93Biedl_syndrome,No,https://en.wikipedia.org/wiki/Bardet%E2%80%93Biedl_syndrome
LCHAD deficiency,https://en.wikipedia.org/wiki/LCHAD_deficiency,Yes,https://en.wikipedia.org/wiki/Long-chain_3-hydroxyacyl-coenzyme_A_dehydrogenase_deficiency
Lead poisoning,https://en.wikipedia.org/wiki/Lead_poisoning,No,https://en.wikipedia.org/wiki/Lead_poisoning
Leber optic atrophy,https://en.wikipedia.org/wiki/Leber_optic_atrophy,Yes,https://en.wikipedia.org/wiki/Leber%27s_hereditary_optic_neuropathy
Leber's disease,https://en.wikipedia.org/wiki/Leber%27s_disease,Yes,https://en.wikipedia.org/wiki/Leber%27s_hereditary_optic_neuropathy
Lecithin cholesterol acyltransferase deficiency,https://en.wikipedia.org/wiki/Lecithin_cholesterol_acyltransferase_deficiency,No,https://en.wikipedia.org/wiki/Lecithin_cholesterol_acyltransferase_deficiency
Ledderhose disease,https://en.wikipedia.org/wiki/Ledderhose_disease,Yes,https://en.wikipedia.org/wiki/Plantar_fibromatosis
Left ventricular hypertrophy,https://en.wikipedia.org/wiki/Left_ventricular_hypertrophy,No,https://en.wikipedia.org/wiki/Left_ventricular_hypertrophy
Legg–Calvé–Perthes syndrome,https://en.wikipedia.org/wiki/Legg%E2%80%93Calv%C3%A9%E2%80%93Perthes_syndrome,Yes,https://en.wikipedia.org/wiki/Legg%E2%80%93Calv%C3%A9%E2%80%93Perthes_disease
Legionellosis,https://en.wikipedia.org/wiki/Legionellosis,Yes,https://en.wikipedia.org/wiki/Legionnaires%27_disease
Legionnaires' disease,https://en.wikipedia.org/wiki/Legionnaires%27_disease,No,https://en.wikipedia.org/wiki/Legionnaires%27_disease
Leigh disease,https://en.wikipedia.org/wiki/Leigh_disease,Yes,https://en.wikipedia.org/wiki/Leigh_syndrome
"Leigh syndrome, French Canadian type","https://en.wikipedia.org/wiki/Leigh_syndrome,_French_Canadian_type",No,"https://en.wikipedia.org/wiki/Leigh_syndrome,_French_Canadian_type"
Leiner disease,https://en.wikipedia.org/wiki/Leiner_disease,Yes,https://en.wikipedia.org/wiki/Leiner%27s_disease
Leiomyoma,https://en.wikipedia.org/wiki/Leiomyoma,No,https://en.wikipedia.org/wiki/Leiomyoma
Leiomyomatosis familial,https://en.wikipedia.org/wiki/Leiomyomatosis_familial,Yes,https://en.wikipedia.org/wiki/Leiomyoma
Leiomyosarcoma,https://en.wikipedia.org/wiki/Leiomyosarcoma,No,https://en.wikipedia.org/wiki/Leiomyosarcoma
Leishmaniasis,https://en.wikipedia.org/wiki/Leishmaniasis,No,https://en.wikipedia.org/wiki/Leishmaniasis
Lemierre's syndrome,https://en.wikipedia.org/wiki/Lemierre%27s_syndrome,No,https://en.wikipedia.org/wiki/Lemierre%27s_syndrome
Lennox–Gastaut syndrome,https://en.wikipedia.org/wiki/Lennox%E2%80%93Gastaut_syndrome,No,https://en.wikipedia.org/wiki/Lennox%E2%80%93Gastaut_syndrome
Lenz–Majewski hyperostotic dwarfism,https://en.wikipedia.org/wiki/Lenz%E2%80%93Majewski_hyperostotic_dwarfism,Yes,https://en.wikipedia.org/wiki/Lenz%E2%80%93Majewski_syndrome
Lenz microphthalmia syndrome,https://en.wikipedia.org/wiki/Lenz_microphthalmia_syndrome,No,https://en.wikipedia.org/wiki/Lenz_microphthalmia_syndrome
Leprechaunism,https://en.wikipedia.org/wiki/Leprechaunism,Yes,https://en.wikipedia.org/wiki/Donohue_syndrome
Leprosy,https://en.wikipedia.org/wiki/Leprosy,No,https://en.wikipedia.org/wiki/Leprosy
Leptospirosis,https://en.wikipedia.org/wiki/Leptospirosis,No,https://en.wikipedia.org/wiki/Leptospirosis
Leri pleonosteosis,https://en.wikipedia.org/wiki/Leri_pleonosteosis,No,https://en.wikipedia.org/wiki/Leri_pleonosteosis
Léri–Weill dyschondrosteosis,https://en.wikipedia.org/wiki/L%C3%A9ri%E2%80%93Weill_dyschondrosteosis,No,https://en.wikipedia.org/wiki/L%C3%A9ri%E2%80%93Weill_dyschondrosteosis
Lesch–Nyhan syndrome,https://en.wikipedia.org/wiki/Lesch%E2%80%93Nyhan_syndrome,No,https://en.wikipedia.org/wiki/Lesch%E2%80%93Nyhan_syndrome
Lethal congenital contracture syndrome,https://en.wikipedia.org/wiki/Lethal_congenital_contracture_syndrome,No,https://en.wikipedia.org/wiki/Lethal_congenital_contracture_syndrome
Letterer–Siwe disease,https://en.wikipedia.org/wiki/Letterer%E2%80%93Siwe_disease,No,https://en.wikipedia.org/wiki/Letterer%E2%80%93Siwe_disease
Leucinosis,https://en.wikipedia.org/wiki/Leucinosis,Yes,https://en.wikipedia.org/wiki/Maple_syrup_urine_disease
"Leukemia, B-Cell, chronic","https://en.wikipedia.org/wiki/Leukemia,_B-Cell,_chronic",Yes,https://en.wikipedia.org/wiki/Chronic_lymphocytic_leukemia
"Leukemia, Myeloid","https://en.wikipedia.org/wiki/Leukemia,_Myeloid",Yes,https://en.wikipedia.org/wiki/Myeloid_leukemia
"Leukemia, T-Cell, chronic","https://en.wikipedia.org/wiki/Leukemia,_T-Cell,_chronic",Yes,https://en.wikipedia.org/wiki/T-cell_prolymphocytic_leukemia
Leukemia,https://en.wikipedia.org/wiki/Leukemia,No,https://en.wikipedia.org/wiki/Leukemia
Leukocyte adhesion deficiency syndrome,https://en.wikipedia.org/wiki/Leukocyte_adhesion_deficiency_syndrome,Yes,https://en.wikipedia.org/wiki/Leukocyte_adhesion_deficiency
Leukocytoclastic angiitis,https://en.wikipedia.org/wiki/Leukocytoclastic_angiitis,Yes,https://en.wikipedia.org/wiki/Cutaneous_small-vessel_vasculitis
"Leukodystrophy, globoid cell","https://en.wikipedia.org/wiki/Leukodystrophy,_globoid_cell",Yes,https://en.wikipedia.org/wiki/Krabbe_disease
"Leukodystrophy, metachromatic","https://en.wikipedia.org/wiki/Leukodystrophy,_metachromatic",Yes,https://en.wikipedia.org/wiki/Metachromatic_leukodystrophy
"Leukodystrophy, pseudometachromatic",https://en.wikipedia.org/wiki/Metachromatic_leukodystrophy,No,https://en.wikipedia.org/wiki/Metachromatic_leukodystrophy
Leukodystrophy,https://en.wikipedia.org/wiki/Leukodystrophy,No,https://en.wikipedia.org/wiki/Leukodystrophy
Leukomalacia,https://en.wikipedia.org/wiki/Leukomalacia,Yes,https://en.wikipedia.org/wiki/Periventricular_leukomalacia
Leukoplakia,https://en.wikipedia.org/wiki/Leukoplakia,No,https://en.wikipedia.org/wiki/Leukoplakia
Levator syndrome,https://en.wikipedia.org/wiki/Levator_syndrome,Yes,https://en.wikipedia.org/wiki/Levator_ani
Levine–Crichley syndrome,https://en.wikipedia.org/wiki/Levine%E2%80%93Crichley_syndrome,Yes,https://en.wikipedia.org/wiki/Neuroacanthocytosis
LGCR,https://en.wikipedia.org/wiki/LGCR,Yes,https://en.wikipedia.org/wiki/Langer%E2%80%93Giedion_syndrome
LGS,https://en.wikipedia.org/wiki/Leaky_gut_syndrome,No,https://en.wikipedia.org/wiki/Leaky_gut_syndrome
Lhermitte–Duclos disease,https://en.wikipedia.org/wiki/Lhermitte%E2%80%93Duclos_disease,No,https://en.wikipedia.org/wiki/Lhermitte%E2%80%93Duclos_disease
Lichen myxedematosus,https://en.wikipedia.org/wiki/Lichen_myxedematosus,No,https://en.wikipedia.org/wiki/Lichen_myxedematosus
Lichen planus follicularis,https://en.wikipedia.org/wiki/Lichen_planus_follicularis,Yes,https://en.wikipedia.org/wiki/Lichen_planus#Classification
Lichen planus,https://en.wikipedia.org/wiki/Lichen_planus,No,https://en.wikipedia.org/wiki/Lichen_planus
Lichen sclerosus et atrophicus,https://en.wikipedia.org/wiki/Lichen_sclerosus_et_atrophicus,Yes,https://en.wikipedia.org/wiki/Lichen_sclerosus
Lichen spinulosus,https://en.wikipedia.org/wiki/Lichen_spinulosus,No,https://en.wikipedia.org/wiki/Lichen_spinulosus
Liddle syndrome,https://en.wikipedia.org/wiki/Liddle_syndrome,Yes,https://en.wikipedia.org/wiki/Liddle%27s_syndrome
Li–Fraumeni syndrome,https://en.wikipedia.org/wiki/Li%E2%80%93Fraumeni_syndrome,No,https://en.wikipedia.org/wiki/Li%E2%80%93Fraumeni_syndrome
Light chain disease,https://en.wikipedia.org/wiki/Light_chain_disease,Yes,https://en.wikipedia.org/wiki/Light_chain_deposition_disease
Ligyrophobia,https://en.wikipedia.org/wiki/Ligyrophobia,Yes,https://en.wikipedia.org/wiki/Phonophobia
Limb-body wall complex,https://en.wikipedia.org/wiki/Limb-body_wall_complex,Yes,https://en.wikipedia.org/wiki/Limb_body_wall_complex
Limb-girdle muscular dystrophy,https://en.wikipedia.org/wiki/Limb-girdle_muscular_dystrophy,Yes,https://en.wikipedia.org/wiki/Limb%E2%80%93girdle_muscular_dystrophy
Lipodystrophy,https://en.wikipedia.org/wiki/Lipodystrophy,No,https://en.wikipedia.org/wiki/Lipodystrophy
Lipogranulomatosis,https://en.wikipedia.org/wiki/Lipogranulomatosis,Yes,https://en.wikipedia.org/wiki/Farber_disease
Lipoid congenital adrenal hyperplasia,https://en.wikipedia.org/wiki/Lipoid_congenital_adrenal_hyperplasia,No,https://en.wikipedia.org/wiki/Lipoid_congenital_adrenal_hyperplasia
Lipoid proteinosis of Urbach and Wiethe,https://en.wikipedia.org/wiki/Lipoid_proteinosis_of_Urbach_and_Wiethe,Yes,https://en.wikipedia.org/wiki/Urbach%E2%80%93Wiethe_disease
Liposarcoma,https://en.wikipedia.org/wiki/Liposarcoma,No,https://en.wikipedia.org/wiki/Liposarcoma
Lissencephaly syndrome type 1,https://en.wikipedia.org/wiki/Lissencephaly_syndrome_type_1,Yes,https://en.wikipedia.org/wiki/Lissencephaly
"Lissencephaly, isolated","https://en.wikipedia.org/wiki/Lissencephaly,_isolated",Yes,https://en.wikipedia.org/wiki/Lissencephaly#Classification
Lissencephaly,https://en.wikipedia.org/wiki/Lissencephaly,No,https://en.wikipedia.org/wiki/Lissencephaly
Listeria infection,https://en.wikipedia.org/wiki/Listeria_infection,Yes,https://en.wikipedia.org/wiki/Listeriosis
Listeriosis,https://en.wikipedia.org/wiki/Listeriosis,No,https://en.wikipedia.org/wiki/Listeriosis
Livedoid dermatitis,https://en.wikipedia.org/wiki/Livedoid_dermatitis,No,https://en.wikipedia.org/wiki/Livedoid_dermatitis
Liver cirrhosis,https://en.wikipedia.org/wiki/Liver_cirrhosis,Yes,https://en.wikipedia.org/wiki/Cirrhosis
Liver neoplasms,https://en.wikipedia.org/wiki/Liver_neoplasms,Yes,https://en.wikipedia.org/wiki/Hepatocellular_carcinoma
Lobster hand,https://en.wikipedia.org/wiki/Lobster_hand,Yes,https://en.wikipedia.org/wiki/Ectrodactyly
Lobstein disease,https://en.wikipedia.org/wiki/Lobstein_disease,Yes,https://en.wikipedia.org/wiki/Osteogenesis_imperfecta
Locked-in syndrome,https://en.wikipedia.org/wiki/Locked-in_syndrome,No,https://en.wikipedia.org/wiki/Locked-in_syndrome
Loiasis,https://en.wikipedia.org/wiki/Loiasis,Yes,https://en.wikipedia.org/wiki/Loa_loa_filariasis
Loin pain hematuria syndrome,https://en.wikipedia.org/wiki/Loin_pain_hematuria_syndrome,No,https://en.wikipedia.org/wiki/Loin_pain_hematuria_syndrome
Long QT Syndrome,https://en.wikipedia.org/wiki/Long_QT_Syndrome,Yes,https://en.wikipedia.org/wiki/Long_QT_syndrome
Long QT syndrome type 1,https://en.wikipedia.org/wiki/Long_QT_syndrome_type_1,Yes,https://en.wikipedia.org/wiki/Long_QT_syndrome
Long QT syndrome type 2,https://en.wikipedia.org/wiki/Long_QT_syndrome_type_2,Yes,https://en.wikipedia.org/wiki/Long_QT_syndrome
Long QT syndrome type 3,https://en.wikipedia.org/wiki/Long_QT_syndrome_type_3,Yes,https://en.wikipedia.org/wiki/Long_QT_syndrome
Loose anagen hair syndrome,https://en.wikipedia.org/wiki/Loose_anagen_hair_syndrome,Yes,https://en.wikipedia.org/wiki/Loose_anagen_syndrome
Loose anagen syndrome,https://en.wikipedia.org/wiki/Loose_anagen_syndrome,No,https://en.wikipedia.org/wiki/Loose_anagen_syndrome
Lou Gehrig's disease,https://en.wikipedia.org/wiki/Amyotrophic_lateral_sclerosis,No,https://en.wikipedia.org/wiki/Amyotrophic_lateral_sclerosis
Louis–Bar syndrome,https://en.wikipedia.org/wiki/Louis%E2%80%93Bar_syndrome,Yes,https://en.wikipedia.org/wiki/Ataxia%E2%80%93telangiectasia
Lowe syndrome,https://en.wikipedia.org/wiki/Lowe_syndrome,Yes,https://en.wikipedia.org/wiki/Oculocerebrorenal_syndrome
Lowry–MacLean syndrome,https://en.wikipedia.org/wiki/Lowry%E2%80%93MacLean_syndrome,No,https://en.wikipedia.org/wiki/Lowry%E2%80%93MacLean_syndrome
LSA,https://en.wikipedia.org/wiki/Lichen_sclerosus_et_atrophicus,Yes,https://en.wikipedia.org/wiki/Lichen_sclerosus
L-transposition and ccTGA,https://en.wikipedia.org/wiki/L-transposition_and_ccTGA,Yes,https://en.wikipedia.org/wiki/Levo-Transposition_of_the_great_arteries
Lubani Al Saleh Teebi syndrome,https://en.wikipedia.org/wiki/Lubani_Al_Saleh_Teebi_syndrome,No,https://en.wikipedia.org/wiki/Lubani_Al_Saleh_Teebi_syndrome
Lucey–Driscoll syndrome,https://en.wikipedia.org/wiki/Lucey%E2%80%93Driscoll_syndrome,No,https://en.wikipedia.org/wiki/Lucey%E2%80%93Driscoll_syndrome
Ludomania,https://en.wikipedia.org/wiki/Ludomania,Yes,https://en.wikipedia.org/wiki/Problem_gambling
Lúes Congénita,https://en.wikipedia.org/wiki/L%C3%BAes_Cong%C3%A9nita,Yes,https://en.wikipedia.org/wiki/Syphilis
Lujan–Fryns syndrome,https://en.wikipedia.org/wiki/Lujan%E2%80%93Fryns_syndrome,No,https://en.wikipedia.org/wiki/Lujan%E2%80%93Fryns_syndrome
Lumbar spinal stenosis,https://en.wikipedia.org/wiki/Lumbar_spinal_stenosis,No,https://en.wikipedia.org/wiki/Lumbar_spinal_stenosis
Lung cancer,https://en.wikipedia.org/wiki/Lung_cancer,No,https://en.wikipedia.org/wiki/Lung_cancer
Lung neoplasm,https://en.wikipedia.org/wiki/Lung_neoplasm,Yes,https://en.wikipedia.org/wiki/Lung_cancer
"Lupus anticoagulant, familial","https://en.wikipedia.org/wiki/Lupus_anticoagulant,_familial",Yes,https://en.wikipedia.org/wiki/Lupus_anticoagulant
Lupus erythematosus,https://en.wikipedia.org/wiki/Lupus_erythematosus,No,https://en.wikipedia.org/wiki/Lupus_erythematosus
Lutz–Lewandowsky epidermodysplasia verruciformis,https://en.wikipedia.org/wiki/Lutz%E2%80%93Lewandowsky_epidermodysplasia_verruciformis,Yes,https://en.wikipedia.org/wiki/Epidermodysplasia_verruciformis
Lyell's syndrome,https://en.wikipedia.org/wiki/Lyell%27s_syndrome,Yes,https://en.wikipedia.org/wiki/Toxic_epidermal_necrolysis
Lygophobia,https://en.wikipedia.org/wiki/Lygophobia,Yes,https://en.wikipedia.org/wiki/Fear_of_the_dark
Lyme disease,https://en.wikipedia.org/wiki/Lyme_disease,No,https://en.wikipedia.org/wiki/Lyme_disease
Lymphangiectasis,https://en.wikipedia.org/wiki/Lymphangiectasis,Yes,https://en.wikipedia.org/wiki/Lymphangiectasia
Lymphangioleiomyomatosis,https://en.wikipedia.org/wiki/Lymphangioleiomyomatosis,No,https://en.wikipedia.org/wiki/Lymphangioleiomyomatosis
Lymphangiomyomatosis,https://en.wikipedia.org/wiki/Lymphangiomyomatosis,Yes,https://en.wikipedia.org/wiki/Lymphangioleiomyomatosis
Lymphatic filariasis,https://en.wikipedia.org/wiki/Lymphatic_filariasis,No,https://en.wikipedia.org/wiki/Lymphatic_filariasis
Lymphedema distichiasis,https://en.wikipedia.org/wiki/Lymphedema_distichiasis,Yes,https://en.wikipedia.org/wiki/Lymphedema%E2%80%93distichiasis_syndrome
Lymphedema hereditary type 1,https://en.wikipedia.org/wiki/Lymphedema_hereditary_type_1,Yes,https://en.wikipedia.org/wiki/Milroy%27s_disease
Lymphedema hereditary type 2,https://en.wikipedia.org/wiki/Lymphedema_hereditary_type_2,Yes,https://en.wikipedia.org/wiki/Meige_disease
"Lymphedema, congenital",https://en.wikipedia.org/wiki/Congenital_lymphedema,Yes,https://en.wikipedia.org/wiki/Lymphedema#Congenital_lymphedema
Lymphedema,https://en.wikipedia.org/wiki/Lymphedema,No,https://en.wikipedia.org/wiki/Lymphedema
Lymphedema–distichiasis syndrome,https://en.wikipedia.org/wiki/Lymphedema%E2%80%93distichiasis_syndrome,No,https://en.wikipedia.org/wiki/Lymphedema%E2%80%93distichiasis_syndrome
Lymphoblastic lymphoma,https://en.wikipedia.org/wiki/Lymphoblastic_lymphoma,Yes,https://en.wikipedia.org/wiki/Acute_lymphoblastic_leukemia
Lymphocytic colitis,https://en.wikipedia.org/wiki/Lymphocytic_colitis,No,https://en.wikipedia.org/wiki/Lymphocytic_colitis
Lymphocytic infiltrate of Jessner,https://en.wikipedia.org/wiki/Lymphocytic_infiltrate_of_Jessner,Yes,https://en.wikipedia.org/wiki/Cutaneous_lymphoid_hyperplasia
"Lymphoma, AIDS-related","https://en.wikipedia.org/wiki/Lymphoma,_AIDS-related",Yes,https://en.wikipedia.org/wiki/AIDS-related_lymphoma
"Lymphoma, large-cell, immunoblastic","https://en.wikipedia.org/wiki/Lymphoma,_large-cell,_immunoblastic",Yes,https://en.wikipedia.org/wiki/Lymphoma
"Lymphoma, large-cell","https://en.wikipedia.org/wiki/Lymphoma,_large-cell",Yes,https://en.wikipedia.org/wiki/Anaplastic_large-cell_lymphoma
"Lymphoma, small cleaved-cell, diffuse","https://en.wikipedia.org/wiki/Lymphoma,_small_cleaved-cell,_diffuse",Yes,https://en.wikipedia.org/wiki/Small_cleaved_cells
"Lymphoma, small cleaved-cell, follicular","https://en.wikipedia.org/wiki/Lymphoma,_small_cleaved-cell,_follicular",Yes,https://en.wikipedia.org/wiki/Small_cleaved_cells
Lymphoma,https://en.wikipedia.org/wiki/Lymphoma,No,https://en.wikipedia.org/wiki/Lymphoma
Lymphomatoid granulomatosis,https://en.wikipedia.org/wiki/Lymphomatoid_granulomatosis,No,https://en.wikipedia.org/wiki/Lymphomatoid_granulomatosis
Lymphomatoid Papulosis (LyP),https://en.wikipedia.org/wiki/Lymphomatoid_Papulosis_(LyP),Yes,https://en.wikipedia.org/wiki/Lymphomatoid_papulosis
Lymphomatous thyroiditis,https://en.wikipedia.org/wiki/Lymphomatous_thyroiditis,Yes,https://en.wikipedia.org/wiki/Hashimoto%27s_thyroiditis
Lymphosarcoma,https://en.wikipedia.org/wiki/Lymphosarcoma,Yes,https://en.wikipedia.org/wiki/Lymphoma
Lyngstadaas syndrome,https://en.wikipedia.org/wiki/Lyngstadaas_syndrome,No,https://en.wikipedia.org/wiki/Lyngstadaas_syndrome
LyP (lymphomatoid papulosis),https://en.wikipedia.org/wiki/LyP_(lymphomatoid_papulosis),Yes,https://en.wikipedia.org/wiki/Lymphomatoid_papulosis
Lysinuric protein intolerance,https://en.wikipedia.org/wiki/Lysinuric_protein_intolerance,No,https://en.wikipedia.org/wiki/Lysinuric_protein_intolerance
Lysosomal alpha-D-mannosidase deficiency,https://en.wikipedia.org/wiki/Lysosomal_alpha-D-mannosidase_deficiency,Yes,https://en.wikipedia.org/wiki/Alpha-mannosidosis
Lysosomal beta-mannosidase deficiency,https://en.wikipedia.org/wiki/Lysosomal_beta-mannosidase_deficiency,Yes,https://en.wikipedia.org/wiki/Beta-mannosidosis
Lysosomal storage disease,https://en.wikipedia.org/wiki/Lysosomal_storage_disease,No,https://en.wikipedia.org/wiki/Lysosomal_storage_disease
