Name,Wikipedia link (en)
Mandibulofacial dysostosis deafness postaxial polydactyly,https://en.wikipedia.org/w/index.php?title=Mandibulofacial_dysostosis_deafness_postaxial_polydactyly&action=edit&redlink=1
"Manic Depression, Bipolar","https://en.wikipedia.org/wiki/Manic_Depression,_Bipolar"
"Manic-depressive psychosis, genetic types","https://en.wikipedia.org/w/index.php?title=Manic-depressive_psychosis,_genetic_types&action=edit&redlink=1"
Mannosidosis,https://en.wikipedia.org/wiki/Mannosidosis
Manouvrier syndrome,https://en.wikipedia.org/w/index.php?title=Manouvrier_syndrome&action=edit&redlink=1
Mansonelliasis,https://en.wikipedia.org/wiki/Mansonelliasis
Mantle cell lymphoma,https://en.wikipedia.org/wiki/Mantle_cell_lymphoma
Marashi–Gorlin syndrome,https://en.wikipedia.org/w/index.php?title=Marashi%E2%80%93Gorlin_syndrome&action=edit&redlink=1
Marburg fever,https://en.wikipedia.org/wiki/Marburg_fever
Marchiafava–Bignami disease,https://en.wikipedia.org/wiki/Marchiafava%E2%80%93Bignami_disease
Marchiafava–Micheli disease,https://en.wikipedia.org/w/index.php?title=Marchiafava%E2%80%93Micheli_disease&action=edit&redlink=1
Marcus Gunn phenomenon,https://en.wikipedia.org/wiki/Marcus_Gunn_phenomenon
Marden–Walker-like syndrome,https://en.wikipedia.org/w/index.php?title=Marden%E2%80%93Walker-like_syndrome&action=edit&redlink=1
Marden–Walker syndrome,https://en.wikipedia.org/wiki/Marden%E2%80%93Walker_syndrome
Marek disease,https://en.wikipedia.org/wiki/Marek_disease
Marfan syndrome,https://en.wikipedia.org/wiki/Marfan_syndrome
Marfan Syndrome type II,https://en.wikipedia.org/wiki/Marfan_Syndrome_type_II
Marfan Syndrome type III,https://en.wikipedia.org/w/index.php?title=Marfan_Syndrome_type_III&action=edit&redlink=1
Marfan Syndrome type IV,https://en.wikipedia.org/w/index.php?title=Marfan_Syndrome_type_IV&action=edit&redlink=1
Marfan Syndrome type V,https://en.wikipedia.org/w/index.php?title=Marfan_Syndrome_type_V&action=edit&redlink=1
"Marfan-like syndrome, Boileau type","https://en.wikipedia.org/w/index.php?title=Marfan-like_syndrome,_Boileau_type&action=edit&redlink=1"
Marfan-like syndrome,https://en.wikipedia.org/w/index.php?title=Marfan-like_syndrome&action=edit&redlink=1
Marfanoid craniosynostosis syndrome,https://en.wikipedia.org/w/index.php?title=Marfanoid_craniosynostosis_syndrome&action=edit&redlink=1
Marfanoid hypermobility,https://en.wikipedia.org/wiki/Marfanoid_hypermobility
Marfanoid mental retardation syndrome autosomal,https://en.wikipedia.org/w/index.php?title=Marfanoid_mental_retardation_syndrome_autosomal&action=edit&redlink=1
Marginal glioneuronal heterotopia,https://en.wikipedia.org/w/index.php?title=Marginal_glioneuronal_heterotopia&action=edit&redlink=1
Marie type ataxia,https://en.wikipedia.org/w/index.php?title=Marie_type_ataxia&action=edit&redlink=1
Marie–Unna congenital hypotrichosis,https://en.wikipedia.org/w/index.php?title=Marie%E2%80%93Unna_congenital_hypotrichosis&action=edit&redlink=1
Marinesco–Sjögren like syndrome,https://en.wikipedia.org/w/index.php?title=Marinesco%E2%80%93Sj%C3%B6gren_like_syndrome&action=edit&redlink=1
Marinesco–Sjögren syndrome,https://en.wikipedia.org/wiki/Marinesco%E2%80%93Sj%C3%B6gren_syndrome
Marion–Mayers syndrome,https://en.wikipedia.org/w/index.php?title=Marion%E2%80%93Mayers_syndrome&action=edit&redlink=1
Markel–Vikkula–Mulliken syndrome,https://en.wikipedia.org/w/index.php?title=Markel%E2%80%93Vikkula%E2%80%93Mulliken_syndrome&action=edit&redlink=1
Marles–Greenberg–Persaud syndrome,https://en.wikipedia.org/w/index.php?title=Marles%E2%80%93Greenberg%E2%80%93Persaud_syndrome&action=edit&redlink=1
Marker chromosome 15 syndrome,https://en.wikipedia.org/wiki/Small_supernumerary_marker_chromosome#Marker_chromosome_15_syndrome
Maroteaux–Cohen–Solal–Bonaventure syndrome,https://en.wikipedia.org/w/index.php?title=Maroteaux%E2%80%93Cohen%E2%80%93Solal%E2%80%93Bonaventure_syndrome&action=edit&redlink=1
Maroteaux–Fonfria syndrome,https://en.wikipedia.org/w/index.php?title=Maroteaux%E2%80%93Fonfria_syndrome&action=edit&redlink=1
Maroteaux–Le Merrer–Bensahel syndrome,https://en.wikipedia.org/w/index.php?title=Maroteaux%E2%80%93Le_Merrer%E2%80%93Bensahel_syndrome&action=edit&redlink=1
Maroteaux–Stanescu–Cousin syndrome,https://en.wikipedia.org/w/index.php?title=Maroteaux%E2%80%93Stanescu%E2%80%93Cousin_syndrome&action=edit&redlink=1
Maroteaux–Verloes–Stanescu syndrome,https://en.wikipedia.org/w/index.php?title=Maroteaux%E2%80%93Verloes%E2%80%93Stanescu_syndrome&action=edit&redlink=1
Maroteaux–Lamy syndrome,https://en.wikipedia.org/wiki/Maroteaux%E2%80%93Lamy_syndrome
Marphanoid syndrome type De Silva,https://en.wikipedia.org/w/index.php?title=Marphanoid_syndrome_type_De_Silva&action=edit&redlink=1
Marsden–Nyhan–Sakati syndrome,https://en.wikipedia.org/w/index.php?title=Marsden%E2%80%93Nyhan%E2%80%93Sakati_syndrome&action=edit&redlink=1
Marsden syndrome,https://en.wikipedia.org/w/index.php?title=Marsden_syndrome&action=edit&redlink=1
Marshall syndrome,https://en.wikipedia.org/wiki/Marshall%E2%80%93Smith_syndrome
Marshall–Smith syndrome,https://en.wikipedia.org/wiki/Marshall%E2%80%93Smith_syndrome
Martinez–Monasterio–Pinheiro syndrome,https://en.wikipedia.org/w/index.php?title=Martinez%E2%80%93Monasterio%E2%80%93Pinheiro_syndrome&action=edit&redlink=1
Martsolf–Reed–Hunter syndrome,https://en.wikipedia.org/w/index.php?title=Martsolf%E2%80%93Reed%E2%80%93Hunter_syndrome&action=edit&redlink=1
Martsolf syndrome,https://en.wikipedia.org/w/index.php?title=Martsolf_syndrome&action=edit&redlink=1
MASA syndrome,https://en.wikipedia.org/wiki/MASA_syndrome
Mass psychogenic illness,https://en.wikipedia.org/wiki/Mass_psychogenic_illness
MASS syndrome,https://en.wikipedia.org/wiki/MASS_syndrome
Massa–Casaer–Ceulemans syndrome,https://en.wikipedia.org/w/index.php?title=Massa%E2%80%93Casaer%E2%80%93Ceulemans_syndrome&action=edit&redlink=1
Mast cell disease,https://en.wikipedia.org/wiki/Mast_cell_disease
"Mastocytosis, short stature, hearing loss","https://en.wikipedia.org/w/index.php?title=Mastocytosis,_short_stature,_hearing_loss&action=edit&redlink=1"
Mastocytosis,https://en.wikipedia.org/wiki/Mastocytosis
Mastoiditis,https://en.wikipedia.org/wiki/Mastoiditis
Mastroiacovo–De Rosa–Satta syndrome,https://en.wikipedia.org/w/index.php?title=Mastroiacovo%E2%80%93De_Rosa%E2%80%93Satta_syndrome&action=edit&redlink=1
Mastroiacovo–Gambi–Segni syndrome,https://en.wikipedia.org/w/index.php?title=Mastroiacovo%E2%80%93Gambi%E2%80%93Segni_syndrome&action=edit&redlink=1
MAT deficiency,https://en.wikipedia.org/wiki/Hypermethioninemia
Maternal hyperphenylalaninemia,https://en.wikipedia.org/w/index.php?title=Maternal_hyperphenylalaninemia&action=edit&redlink=1
Maternally inherited diabetes and deafness,https://en.wikipedia.org/wiki/Maternally_inherited_diabetes_and_deafness
Mathieu–De Broca–Bony syndrome,https://en.wikipedia.org/w/index.php?title=Mathieu%E2%80%93De_Broca%E2%80%93Bony_syndrome&action=edit&redlink=1
Matsoukas–Liarikos–Giannika syndrome,https://en.wikipedia.org/w/index.php?title=Matsoukas%E2%80%93Liarikos%E2%80%93Giannika_syndrome&action=edit&redlink=1
Matthew–Wood syndrome,https://en.wikipedia.org/w/index.php?title=Matthew%E2%80%93Wood_syndrome&action=edit&redlink=1
Maturity onset diabetes of the young,https://en.wikipedia.org/wiki/Maturity_onset_diabetes_of_the_young
Maumenee syndrome,https://en.wikipedia.org/w/index.php?title=Maumenee_syndrome&action=edit&redlink=1
Maxillary double lip,https://en.wikipedia.org/w/index.php?title=Maxillary_double_lip&action=edit&redlink=1
Maxillofacial dysostosis,https://en.wikipedia.org/w/index.php?title=Maxillofacial_dysostosis&action=edit&redlink=1
"Maxillonasal dysplasia, Binder type","https://en.wikipedia.org/wiki/Maxillonasal_dysplasia,_Binder_type"
Mayer–Rokitanski–Kuster syndrome,https://en.wikipedia.org/wiki/Mayer%E2%80%93Rokitanski%E2%80%93Kuster_syndrome
May–Hegglin anomaly,https://en.wikipedia.org/wiki/May%E2%80%93Hegglin_anomaly
McAlister–Crane syndrome,https://en.wikipedia.org/w/index.php?title=McAlister%E2%80%93Crane_syndrome&action=edit&redlink=1
McArdle disease,https://en.wikipedia.org/wiki/McArdle_disease
McCallum–Macadam–Johnston syndrome,https://en.wikipedia.org/w/index.php?title=McCallum%E2%80%93Macadam%E2%80%93Johnston_syndrome&action=edit&redlink=1
McCune–Albright syndrome,https://en.wikipedia.org/wiki/McCune%E2%80%93Albright_syndrome
McDonough syndrome,https://en.wikipedia.org/wiki/McDonough_syndrome
McDowall syndrome,https://en.wikipedia.org/w/index.php?title=McDowall_syndrome&action=edit&redlink=1
McGillivray syndrome,https://en.wikipedia.org/wiki/McGillivray_syndrome
McKusick–Kaufman syndrome,https://en.wikipedia.org/wiki/McKusick%E2%80%93Kaufman_syndrome
McKusick type metaphyseal chondrodysplasia,https://en.wikipedia.org/wiki/McKusick_type_metaphyseal_chondrodysplasia
McLain–Debakian syndrome,https://en.wikipedia.org/w/index.php?title=McLain%E2%80%93Debakian_syndrome&action=edit&redlink=1
McPherson–Clemens syndrome,https://en.wikipedia.org/w/index.php?title=McPherson%E2%80%93Clemens_syndrome&action=edit&redlink=1
McPherson–Robertson–Cammarano syndrome,https://en.wikipedia.org/w/index.php?title=McPherson%E2%80%93Robertson%E2%80%93Cammarano_syndrome&action=edit&redlink=1
Meacham–Winn–Culler syndrome,https://en.wikipedia.org/w/index.php?title=Meacham%E2%80%93Winn%E2%80%93Culler_syndrome&action=edit&redlink=1
Munchausen syndrome by proxy,https://en.wikipedia.org/wiki/Munchausen_syndrome_by_proxy
Munchausen syndrome by proxy,https://en.wikipedia.org/wiki/Munchausen_syndrome_by_proxy
Peripartum cardiomyopathy,https://en.wikipedia.org/wiki/Peripartum_cardiomyopathy
Measles,https://en.wikipedia.org/wiki/Measles
Meckel like syndrome,https://en.wikipedia.org/w/index.php?title=Meckel_like_syndrome&action=edit&redlink=1
Meckel syndrome,https://en.wikipedia.org/wiki/Meckel_syndrome
Medeira Dennis Donnai syndrome,https://en.wikipedia.org/w/index.php?title=Medeira_Dennis_Donnai_syndrome&action=edit&redlink=1
Median cleft lip corpus callosum lipoma skin polyps,https://en.wikipedia.org/w/index.php?title=Median_cleft_lip_corpus_callosum_lipoma_skin_polyps&action=edit&redlink=1
Median nodule of the upper lip,https://en.wikipedia.org/w/index.php?title=Median_nodule_of_the_upper_lip&action=edit&redlink=1
Mediastinal endodermal sinus tumors,https://en.wikipedia.org/w/index.php?title=Mediastinal_endodermal_sinus_tumors&action=edit&redlink=1
Mediastinal syndrome,https://en.wikipedia.org/w/index.php?title=Mediastinal_syndrome&action=edit&redlink=1
Mediterranean fever,https://en.wikipedia.org/wiki/Brucellosis
Medium-chain Acyl-CoA dehydrogenase deficiency,https://en.wikipedia.org/wiki/Medium-chain_Acyl-CoA_dehydrogenase_deficiency
Medrano Roldan syndrome,https://en.wikipedia.org/w/index.php?title=Medrano_Roldan_syndrome&action=edit&redlink=1
Medullary cystic disease,https://en.wikipedia.org/wiki/Medullary_cystic_disease
Medullary thyroid carcinoma,https://en.wikipedia.org/wiki/Medullary_thyroid_carcinoma
Medulloblastoma,https://en.wikipedia.org/wiki/Medulloblastoma
Megacystis microcolon intestinal hypoperistalsis syndrome,https://en.wikipedia.org/wiki/Megacystis_microcolon_intestinal_hypoperistalsis_syndrome
Megaduodenum,https://en.wikipedia.org/wiki/Megaduodenum
Mega-epiphyseal dwarfism,https://en.wikipedia.org/wiki/Mega-epiphyseal_dwarfism
Megalencephalic leukodystrophy,https://en.wikipedia.org/w/index.php?title=Megalencephalic_leukodystrophy&action=edit&redlink=1
Megalencephaly-cystic leukodystrophy,https://en.wikipedia.org/w/index.php?title=Megalencephaly-cystic_leukodystrophy&action=edit&redlink=1
Megaloblastic anemia,https://en.wikipedia.org/wiki/Megaloblastic_anemia
Megalocornea mental retardation syndrome,https://en.wikipedia.org/w/index.php?title=Megalocornea_mental_retardation_syndrome&action=edit&redlink=1
Megalocytic interstitial nephritis,https://en.wikipedia.org/w/index.php?title=Megalocytic_interstitial_nephritis&action=edit&redlink=1
Mehes syndrome,https://en.wikipedia.org/w/index.php?title=Mehes_syndrome&action=edit&redlink=1
Mehta–Lewis–Patton syndrome,https://en.wikipedia.org/w/index.php?title=Mehta%E2%80%93Lewis%E2%80%93Patton_syndrome&action=edit&redlink=1
Meier–Blumberg–Imahorn syndrome,https://en.wikipedia.org/w/index.php?title=Meier%E2%80%93Blumberg%E2%80%93Imahorn_syndrome&action=edit&redlink=1
Meier–Rotschild syndrome,https://en.wikipedia.org/w/index.php?title=Meier%E2%80%93Rotschild_syndrome&action=edit&redlink=1
Meige syndrome,https://en.wikipedia.org/wiki/Meige_syndrome
Meigel disease,https://en.wikipedia.org/w/index.php?title=Meigel_disease&action=edit&redlink=1
Meinecke–Pepper syndrome,https://en.wikipedia.org/w/index.php?title=Meinecke%E2%80%93Pepper_syndrome&action=edit&redlink=1
Meinecke syndrome,https://en.wikipedia.org/w/index.php?title=Meinecke_syndrome&action=edit&redlink=1
Melanoma type 1,https://en.wikipedia.org/w/index.php?title=Melanoma_type_1&action=edit&redlink=1
Melanoma type 2,https://en.wikipedia.org/w/index.php?title=Melanoma_type_2&action=edit&redlink=1
"Melanoma, familial","https://en.wikipedia.org/w/index.php?title=Melanoma,_familial&action=edit&redlink=1"
"Melanoma, malignant","https://en.wikipedia.org/w/index.php?title=Melanoma,_malignant&action=edit&redlink=1"
Melanoma-astrocytoma syndrome,https://en.wikipedia.org/w/index.php?title=Melanoma-astrocytoma_syndrome&action=edit&redlink=1
Melanosis neurocutaneous,https://en.wikipedia.org/w/index.php?title=Melanosis_neurocutaneous&action=edit&redlink=1
MELAS,https://en.wikipedia.org/wiki/MELAS
Meleda disease,https://en.wikipedia.org/wiki/Meleda_disease
Melhem–Fahl syndrome,https://en.wikipedia.org/w/index.php?title=Melhem%E2%80%93Fahl_syndrome&action=edit&redlink=1
Melioidosis,https://en.wikipedia.org/wiki/Melioidosis
Melkersson–Rosenthal syndrome,https://en.wikipedia.org/wiki/Melkersson%E2%80%93Rosenthal_syndrome
Melnick–Needles osteodysplasty,https://en.wikipedia.org/w/index.php?title=Melnick%E2%80%93Needles_osteodysplasty&action=edit&redlink=1
Melnick–Needles syndrome,https://en.wikipedia.org/wiki/Melnick%E2%80%93Needles_syndrome
Membranoproliferative glomerulonephritis (type II),https://en.wikipedia.org/w/index.php?title=Membranoproliferative_glomerulonephritis_(type_II)&action=edit&redlink=1
Mendelian susceptibility to atypical mycobacteria,https://en.wikipedia.org/w/index.php?title=Mendelian_susceptibility_to_atypical_mycobacteria&action=edit&redlink=1
Menetrier's disease,https://en.wikipedia.org/wiki/Menetrier%27s_disease
Mengel–Konigsmark syndrome,https://en.wikipedia.org/w/index.php?title=Mengel%E2%80%93Konigsmark_syndrome&action=edit&redlink=1
Ménière's disease,https://en.wikipedia.org/wiki/M%C3%A9ni%C3%A8re%27s_disease
Meningeal angiomatosis cleft hypoplastic left heart,https://en.wikipedia.org/w/index.php?title=Meningeal_angiomatosis_cleft_hypoplastic_left_heart&action=edit&redlink=1
Meningioma 1,https://en.wikipedia.org/w/index.php?title=Meningioma_1&action=edit&redlink=1
Meningioma,https://en.wikipedia.org/wiki/Meningioma
"Meningitis, meningococcal","https://en.wikipedia.org/wiki/Meningitis,_meningococcal"
Meningitis,https://en.wikipedia.org/wiki/Meningitis
Meningocele,https://en.wikipedia.org/wiki/Meningocele
Meningococcemia,https://en.wikipedia.org/wiki/Meningococcemia
Meningoencephalocele,https://en.wikipedia.org/wiki/Meningoencephalocele
Meningoencephalocele-arthrogryposis-hypoplastic thumb,https://en.wikipedia.org/w/index.php?title=Meningoencephalocele-arthrogryposis-hypoplastic_thumb&action=edit&redlink=1
Meningomyelocele,https://en.wikipedia.org/wiki/Meningomyelocele
Mental deficiency-epilepsy-endocrine disorders,https://en.wikipedia.org/w/index.php?title=Mental_deficiency-epilepsy-endocrine_disorders&action=edit&redlink=1
Mental mixed retardation deafness clubbed digits,https://en.wikipedia.org/w/index.php?title=Mental_mixed_retardation_deafness_clubbed_digits&action=edit&redlink=1
Mental retardation,https://en.wikipedia.org/wiki/Intellectual_disability
Mental retardation anophthalmia craniosynostosis,https://en.wikipedia.org/w/index.php?title=Mental_retardation_anophthalmia_craniosynostosis&action=edit&redlink=1
Mental retardation arachnodactyly hypotonia telangiectasia,https://en.wikipedia.org/w/index.php?title=Mental_retardation_arachnodactyly_hypotonia_telangiectasia&action=edit&redlink=1
Mental retardation athetosis microphthalmia,https://en.wikipedia.org/w/index.php?title=Mental_retardation_athetosis_microphthalmia&action=edit&redlink=1
Mental retardation blepharophimosis obesity web neck,https://en.wikipedia.org/w/index.php?title=Mental_retardation_blepharophimosis_obesity_web_neck&action=edit&redlink=1
Mental retardation Buenos Aires type,https://en.wikipedia.org/w/index.php?title=Mental_retardation_Buenos_Aires_type&action=edit&redlink=1
Mental retardation cataracts calcified pinnae myopathy,https://en.wikipedia.org/w/index.php?title=Mental_retardation_cataracts_calcified_pinnae_myopathy&action=edit&redlink=1
Mental retardation coloboma slimness,https://en.wikipedia.org/w/index.php?title=Mental_retardation_coloboma_slimness&action=edit&redlink=1
Mental retardation contractural arachnodactyly,https://en.wikipedia.org/w/index.php?title=Mental_retardation_contractural_arachnodactyly&action=edit&redlink=1
Mental retardation dysmorphism hypogonadism diabetes,https://en.wikipedia.org/w/index.php?title=Mental_retardation_dysmorphism_hypogonadism_diabetes&action=edit&redlink=1
Mental retardation epilepsy bulbous nose,https://en.wikipedia.org/w/index.php?title=Mental_retardation_epilepsy_bulbous_nose&action=edit&redlink=1
Mental retardation epilepsy,https://en.wikipedia.org/w/index.php?title=Mental_retardation_epilepsy&action=edit&redlink=1
Mental retardation gynecomastia obesity X linked,https://en.wikipedia.org/w/index.php?title=Mental_retardation_gynecomastia_obesity_X_linked&action=edit&redlink=1
Mental retardation hip luxation G6PD variant,https://en.wikipedia.org/w/index.php?title=Mental_retardation_hip_luxation_G6PD_variant&action=edit&redlink=1
Mental retardation hypocupremia hypobetalipoproteinemia,https://en.wikipedia.org/w/index.php?title=Mental_retardation_hypocupremia_hypobetalipoproteinemia&action=edit&redlink=1
Mental retardation hypotonia skin hyperpigmentation,https://en.wikipedia.org/w/index.php?title=Mental_retardation_hypotonia_skin_hyperpigmentation&action=edit&redlink=1
Mental retardation macrocephaly coarse facies hypotonia,https://en.wikipedia.org/w/index.php?title=Mental_retardation_macrocephaly_coarse_facies_hypotonia&action=edit&redlink=1
Mental retardation microcephaly phalangeal facial,https://en.wikipedia.org/w/index.php?title=Mental_retardation_microcephaly_phalangeal_facial&action=edit&redlink=1
Mental retardation microcephaly unusual facies,https://en.wikipedia.org/w/index.php?title=Mental_retardation_microcephaly_unusual_facies&action=edit&redlink=1
Mental retardation Mietens–Weber type,https://en.wikipedia.org/w/index.php?title=Mental_retardation_Mietens%E2%80%93Weber_type&action=edit&redlink=1
Mental retardation multiple nevi,https://en.wikipedia.org/w/index.php?title=Mental_retardation_multiple_nevi&action=edit&redlink=1
Mental retardation myopathy short stature endocrine defect,https://en.wikipedia.org/w/index.php?title=Mental_retardation_myopathy_short_stature_endocrine_defect&action=edit&redlink=1
Mental retardation nasal hypoplasia obesity genital hypoplasia,https://en.wikipedia.org/w/index.php?title=Mental_retardation_nasal_hypoplasia_obesity_genital_hypoplasia&action=edit&redlink=1
Mental retardation nasal papillomata,https://en.wikipedia.org/w/index.php?title=Mental_retardation_nasal_papillomata&action=edit&redlink=1
