Name,Wikipedia link (en)
Rhabdoid tumor,https://en.wikipedia.org/wiki/Rhabdoid_tumor
Rhabdomyolysis,https://en.wikipedia.org/wiki/Rhabdomyolysis
Rhabdomyomatous dysplasia cardiopathy genital anomalies,https://en.wikipedia.org/w/index.php?title=Rhabdomyomatous_dysplasia_cardiopathy_genital_anomalies&action=edit&redlink=1
Rhabdomyosarcoma,https://en.wikipedia.org/wiki/Rhabdomyosarcoma
Rhabdomyosarcoma 1,https://en.wikipedia.org/w/index.php?title=Rhabdomyosarcoma_1&action=edit&redlink=1
Rhabdomyosarcoma 2,https://en.wikipedia.org/w/index.php?title=Rhabdomyosarcoma_2&action=edit&redlink=1
"Rhabdomyosarcoma, alveolar","https://en.wikipedia.org/wiki/Rhabdomyosarcoma,_alveolar"
"Rhabdomyosarcoma, embryonal","https://en.wikipedia.org/wiki/Rhabdomyosarcoma,_embryonal"
Rheumatic fever,https://en.wikipedia.org/wiki/Rheumatic_fever
Rheumatism,https://en.wikipedia.org/wiki/Rheumatism
Rheumatoid arthritis,https://en.wikipedia.org/wiki/Rheumatoid_arthritis
Rheumatoid purpura,https://en.wikipedia.org/wiki/Henoch%E2%80%93Sch%C3%B6nlein_purpura
Rheumatoid vasculitis,https://en.wikipedia.org/wiki/Rheumatoid_vasculitis
Rhinotillexomania,https://en.wikipedia.org/wiki/Nose-picking#Rhinotillexomania
Rhizomelic dysplasia type Patterson–Lowry,https://en.wikipedia.org/w/index.php?title=Rhizomelic_dysplasia_type_Patterson%E2%80%93Lowry&action=edit&redlink=1
Rhizomelic pseudopolyarthritis,https://en.wikipedia.org/w/index.php?title=Rhizomelic_pseudopolyarthritis&action=edit&redlink=1
Rhizomelic syndrome,https://en.wikipedia.org/w/index.php?title=Rhizomelic_syndrome&action=edit&redlink=1
Rhypophobia,https://en.wikipedia.org/w/index.php?title=Rhypophobia&action=edit&redlink=1
Rhytiphobia,https://en.wikipedia.org/w/index.php?title=Rhytiphobia&action=edit&redlink=1
Ribbing disease,https://en.wikipedia.org/wiki/Ribbing_disease
Richards–Rundle syndrome,https://en.wikipedia.org/w/index.php?title=Richards%E2%80%93Rundle_syndrome&action=edit&redlink=1
Richieri–Costa–Colletto–Otto syndrome,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Colletto%E2%80%93Otto_syndrome&action=edit&redlink=1
Richieri–Costa–Da Silva syndrome,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Da_Silva_syndrome&action=edit&redlink=1
Richieri–Costa–Gorlin syndrome,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Gorlin_syndrome&action=edit&redlink=1
Richieri–Costa–Guion–Almeida syndrome,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Guion%E2%80%93Almeida_syndrome&action=edit&redlink=1
Richieri–Costa–Guion–Almeida acrofacial dysostosis,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Guion%E2%80%93Almeida_acrofacial_dysostosis&action=edit&redlink=1
Richieri–Costa–Guion–Almeida–Cohen syndrome,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Guion%E2%80%93Almeida%E2%80%93Cohen_syndrome&action=edit&redlink=1
Richieri–Costa–Guion–Almeida dwarfism,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Guion%E2%80%93Almeida_dwarfism&action=edit&redlink=1
Richieri–Costa–Guion–Almeida–Rodini syndrome,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Guion%E2%80%93Almeida%E2%80%93Rodini_syndrome&action=edit&redlink=1
Richieri–Costa–Montagnoli syndrome,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Montagnoli_syndrome&action=edit&redlink=1
Richieri–Costa–Orquizas syndrome,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Orquizas_syndrome&action=edit&redlink=1
Richieri–Costa–Silveira–Pereira syndrome,https://en.wikipedia.org/w/index.php?title=Richieri%E2%80%93Costa%E2%80%93Silveira%E2%80%93Pereira_syndrome&action=edit&redlink=1
Richter syndrome,https://en.wikipedia.org/wiki/Richter_syndrome
Rickets,https://en.wikipedia.org/wiki/Rickets
Rickettsial disease,https://en.wikipedia.org/wiki/Rickettsial_disease
Rickettsialpox,https://en.wikipedia.org/wiki/Rickettsialpox
Rickettsiosis,https://en.wikipedia.org/wiki/Rickettsiosis
Rieger syndrome,https://en.wikipedia.org/w/index.php?title=Rieger_syndrome&action=edit&redlink=1
Rift Valley fever,https://en.wikipedia.org/wiki/Rift_Valley_fever
Right atrium familial dilatation,https://en.wikipedia.org/w/index.php?title=Right_atrium_familial_dilatation&action=edit&redlink=1
Right ventricle hypoplasia,https://en.wikipedia.org/w/index.php?title=Right_ventricle_hypoplasia&action=edit&redlink=1
Rigid mask like face deafness polydactyly,https://en.wikipedia.org/w/index.php?title=Rigid_mask_like_face_deafness_polydactyly&action=edit&redlink=1
Rigid spine syndrome,https://en.wikipedia.org/w/index.php?title=Rigid_spine_syndrome&action=edit&redlink=1
Riley–Day syndrome,https://en.wikipedia.org/wiki/Riley%E2%80%93Day_syndrome
Ringed hair disease,https://en.wikipedia.org/wiki/Ringed_hair_disease
Ringworm,https://en.wikipedia.org/wiki/Ringworm
Rivera–Perez–Salas syndrome,https://en.wikipedia.org/w/index.php?title=Rivera%E2%80%93Perez%E2%80%93Salas_syndrome&action=edit&redlink=1
Roberts syndrome,https://en.wikipedia.org/wiki/Roberts_syndrome
Robin sequence and oligodactyly,https://en.wikipedia.org/wiki/Pierre_Robin_sequence
Robinow–Sorauf syndrome,https://en.wikipedia.org/w/index.php?title=Robinow%E2%80%93Sorauf_syndrome&action=edit&redlink=1
Robinow syndrome,https://en.wikipedia.org/wiki/Robinow_syndrome
Robinson–Miller–Bensimon syndrome,https://en.wikipedia.org/w/index.php?title=Robinson%E2%80%93Miller%E2%80%93Bensimon_syndrome&action=edit&redlink=1
Roch–Leri mesosomatous lipomatosis,https://en.wikipedia.org/w/index.php?title=Roch%E2%80%93Leri_mesosomatous_lipomatosis&action=edit&redlink=1
Rocky Mountain spotted fever,https://en.wikipedia.org/wiki/Rocky_Mountain_spotted_fever
Rod monochromacy,https://en.wikipedia.org/wiki/Rod_monochromacy
Rod myopathy,https://en.wikipedia.org/wiki/Rod_myopathy
Rodini–Richieri–Costa syndrome,https://en.wikipedia.org/w/index.php?title=Rodini%E2%80%93Richieri%E2%80%93Costa_syndrome&action=edit&redlink=1
Rokitansky–Kuster–Hauser syndrome,https://en.wikipedia.org/w/index.php?title=Rokitansky%E2%80%93Kuster%E2%80%93Hauser_syndrome&action=edit&redlink=1
Rokitansky sequence,https://en.wikipedia.org/w/index.php?title=Rokitansky_sequence&action=edit&redlink=1
Romano–Ward syndrome,https://en.wikipedia.org/wiki/Romano%E2%80%93Ward_syndrome
Romberg hemi-facial atrophy,https://en.wikipedia.org/wiki/Romberg_hemi-facial_atrophy
Rombo syndrome,https://en.wikipedia.org/wiki/Rombo_syndrome
Rommen–Mueller–Sybert syndrome,https://en.wikipedia.org/w/index.php?title=Rommen%E2%80%93Mueller%E2%80%93Sybert_syndrome&action=edit&redlink=1
Rosai–Dorfman disease,https://en.wikipedia.org/wiki/Rosai%E2%80%93Dorfman_disease
Rosenberg–Chutorian syndrome,https://en.wikipedia.org/wiki/Rosenberg%E2%80%93Chutorian_syndrome
Rosenberg–Lohr syndrome,https://en.wikipedia.org/w/index.php?title=Rosenberg%E2%80%93Lohr_syndrome&action=edit&redlink=1
Roseola infantum,https://en.wikipedia.org/wiki/Roseola_infantum
Rothmund–Thomson syndrome,https://en.wikipedia.org/wiki/Rothmund%E2%80%93Thomson_syndrome
Rotor syndrome,https://en.wikipedia.org/wiki/Rotor_syndrome
Roussy–Levy hereditary areflexic dystasia,https://en.wikipedia.org/wiki/Roussy%E2%80%93Levy_hereditary_areflexic_dystasia
Rowley–Rosenberg syndrome,https://en.wikipedia.org/w/index.php?title=Rowley%E2%80%93Rosenberg_syndrome&action=edit&redlink=1
Roy–Maroteaux–Kremp syndrome,https://en.wikipedia.org/w/index.php?title=Roy%E2%80%93Maroteaux%E2%80%93Kremp_syndrome&action=edit&redlink=1
Rozin–Hertz–Goodman syndrome,https://en.wikipedia.org/w/index.php?title=Rozin%E2%80%93Hertz%E2%80%93Goodman_syndrome&action=edit&redlink=1
Rubella virus antenatal infection,https://en.wikipedia.org/w/index.php?title=Rubella_virus_antenatal_infection&action=edit&redlink=1
"Rubella, congenital","https://en.wikipedia.org/wiki/Rubella,_congenital"
Rubella,https://en.wikipedia.org/wiki/Rubella
Rubeola,https://en.wikipedia.org/wiki/Rubeola
Rubinstein–Taybi like syndrome,https://en.wikipedia.org/w/index.php?title=Rubinstein%E2%80%93Taybi_like_syndrome&action=edit&redlink=1
Rubinstein–Taybi syndrome,https://en.wikipedia.org/wiki/Rubinstein%E2%80%93Taybi_syndrome
Rudd Klimek syndrome,https://en.wikipedia.org/w/index.php?title=Rudd_Klimek_syndrome&action=edit&redlink=1
Rudiger syndrome,https://en.wikipedia.org/wiki/Rudiger_syndrome
Rumination syndrome,https://en.wikipedia.org/wiki/Rumination_syndrome
Rupophobia,https://en.wikipedia.org/wiki/Rupophobia
Rutledge–Friedman Harrod syndrome,https://en.wikipedia.org/w/index.php?title=Rutledge%E2%80%93Friedman_Harrod_syndrome&action=edit&redlink=1
Ruvalcaba–Churesigaew–Myhre syndrome,https://en.wikipedia.org/w/index.php?title=Ruvalcaba%E2%80%93Churesigaew%E2%80%93Myhre_syndrome&action=edit&redlink=1
Ruvalcaba syndrome,https://en.wikipedia.org/w/index.php?title=Ruvalcaba_syndrome&action=edit&redlink=1
Ruvalcaba–Myhre syndrome,https://en.wikipedia.org/w/index.php?title=Ruvalcaba%E2%80%93Myhre_syndrome&action=edit&redlink=1
Ruvalcaba–Myhre–Smith syndrome (BRR),https://en.wikipedia.org/w/index.php?title=Ruvalcaba%E2%80%93Myhre%E2%80%93Smith_syndrome_(BRR)&action=edit&redlink=1
Ruzicka Goerz Anton syndrome,https://en.wikipedia.org/wiki/Ruzicka_Goerz_Anton_syndrome
