Name,Wikipedia link (en)
Panhypopituitarism,https://en.wikipedia.org/wiki/Panhypopituitarism
Panic disorder,https://en.wikipedia.org/wiki/Panic_disorder
Panniculitis,https://en.wikipedia.org/wiki/Panniculitis
Panophobia,https://en.wikipedia.org/wiki/Panophobia
Panthophobia,https://en.wikipedia.org/wiki/Panthophobia
Papilledema,https://en.wikipedia.org/wiki/Papilledema
Papillon–Lefèvre syndrome,https://en.wikipedia.org/wiki/Papillon%E2%80%93Lef%C3%A8vre_syndrome
Papillitis,https://en.wikipedia.org/wiki/Lingual_papillae#Foliate_papillae
Papillitis,https://en.wikipedia.org/wiki/Optic_papillitis
Papilloma of choroid plexus,https://en.wikipedia.org/wiki/Papilloma_of_choroid_plexus
Papular mucinosis,https://en.wikipedia.org/wiki/Papular_mucinosis
Papular urticaria,https://en.wikipedia.org/wiki/Papular_urticaria
Paracoccidioidomycosis,https://en.wikipedia.org/wiki/Paracoccidioidomycosis
Paraganglioma,https://en.wikipedia.org/wiki/Paraganglioma
Paramyotonia congenita of von Eulenburg,https://en.wikipedia.org/wiki/Paramyotonia_congenita_of_von_Eulenburg
Paramyotonia congenita,https://en.wikipedia.org/wiki/Paramyotonia_congenita
Paraneoplastic cerebellar degeneration,https://en.wikipedia.org/wiki/Paraneoplastic_cerebellar_degeneration
Paranoid personality disorder,https://en.wikipedia.org/wiki/Paranoid_personality_disorder
Paraomphalocele,https://en.wikipedia.org/wiki/Paraomphalocele
Paraphilia,https://en.wikipedia.org/wiki/Paraphilia
Paraplegia,https://en.wikipedia.org/wiki/Paraplegia
Parapsoriasis,https://en.wikipedia.org/wiki/Parapsoriasis
Parasitophobia,https://en.wikipedia.org/wiki/Parasitophobia
Parastremmatic dwarfism,https://en.wikipedia.org/wiki/Parastremmatic_dwarfism
Parathyroid cancer,https://en.wikipedia.org/wiki/Parathyroid_cancer
Parathyroid neoplasm,https://en.wikipedia.org/wiki/Parathyroid_neoplasm
Paratyphoid fever,https://en.wikipedia.org/wiki/Paratyphoid_fever
Parkes Weber syndrome,https://en.wikipedia.org/wiki/Parkes_Weber_syndrome
Parkinson's disease,https://en.wikipedia.org/wiki/Parkinson%27s_disease
Parkinsonism,https://en.wikipedia.org/wiki/Parkinsonism
Paronychia,https://en.wikipedia.org/wiki/Paronychia
Paroxysmal cold hemoglobinuria,https://en.wikipedia.org/wiki/Paroxysmal_cold_hemoglobinuria
Paroxysmal dystonic choreoathetosis,https://en.wikipedia.org/wiki/Paroxysmal_dystonic_choreoathetosis
Paroxysmal nocturnal hemoglobinuria,https://en.wikipedia.org/wiki/Paroxysmal_nocturnal_hemoglobinuria
Paroxysmal ventricular fibrillation,https://en.wikipedia.org/wiki/Paroxysmal_ventricular_fibrillation
Parry–Romberg syndrome,https://en.wikipedia.org/wiki/Parry%E2%80%93Romberg_syndrome
Pars planitis,https://en.wikipedia.org/wiki/Pars_planitis
Parsonage–Turner syndrome,https://en.wikipedia.org/wiki/Parsonage%E2%80%93Turner_syndrome
Partial agenesis of corpus callosum,https://en.wikipedia.org/wiki/Partial_agenesis_of_corpus_callosum
Partial atrioventricular canal,https://en.wikipedia.org/wiki/Partial_atrioventricular_canal
Partial deletion of Y,https://en.wikipedia.org/wiki/Partial_deletion_of_Y
Partial lissencephaly,https://en.wikipedia.org/wiki/Partial_lissencephaly
Parturiphobia,https://en.wikipedia.org/wiki/Parturiphobia
Paruresis,https://en.wikipedia.org/wiki/Paruresis
Parvovirus antenatal infection,https://en.wikipedia.org/wiki/Parvovirus_antenatal_infection
Pashayan syndrome,https://en.wikipedia.org/wiki/Pashayan_syndrome
Passive-aggressive personality disorder,https://en.wikipedia.org/wiki/Passive-aggressive_personality_disorder
Patau syndrome,https://en.wikipedia.org/wiki/Patau_syndrome
Patent ductus arteriosus,https://en.wikipedia.org/wiki/Patent_ductus_arteriosus
Patterson pseudoleprechaunism syndrome,https://en.wikipedia.org/wiki/Patterson_pseudoleprechaunism_syndrome
Peanut hypersensitivity,https://en.wikipedia.org/wiki/Peanut_allergy
Pediatric T-cell leukemia,https://en.wikipedia.org/wiki/T-lymphoblastic_leukemia/lymphoma
Pediculosis,https://en.wikipedia.org/wiki/Pediculosis
PEHO syndrome,https://en.wikipedia.org/wiki/PEHO_syndrome
Pelizaeus–Merzbacher disease,https://en.wikipedia.org/wiki/Pelizaeus%E2%80%93Merzbacher_disease
Pellagra,https://en.wikipedia.org/wiki/Pellagra
Pelvic inflammatory disease,https://en.wikipedia.org/wiki/Pelvic_inflammatory_disease
Pelvic lipomatosis,https://en.wikipedia.org/wiki/Pelvic_lipomatosis
Pemphigus and fogo selvagem,https://en.wikipedia.org/wiki/Pemphigus_and_fogo_selvagem
Pemphigus foliaceus,https://en.wikipedia.org/wiki/Pemphigus
"Pemphigus vulgaris, familial","https://en.wikipedia.org/wiki/Pemphigus_vulgaris,_familial"
Pemphigus vulgaris,https://en.wikipedia.org/wiki/Pemphigus
Pemphigus,https://en.wikipedia.org/wiki/Pemphigus
Pendred syndrome,https://en.wikipedia.org/wiki/Pendred_syndrome
Penile agenesis,https://en.wikipedia.org/wiki/Penile_agenesis
Penoscrotal transposition,https://en.wikipedia.org/wiki/Penoscrotal_transposition
Penta X syndrome,https://en.wikipedia.org/wiki/Penta_X_syndrome
Pentalogy of Cantrell,https://en.wikipedia.org/wiki/Pentalogy_of_Cantrell
Pentosuria,https://en.wikipedia.org/wiki/Pentosuria
Perceptual disorder,https://en.wikipedia.org/wiki/Perceptual_disorder
Periarteritis nodosa,https://en.wikipedia.org/wiki/Periarteritis_nodosa
Pericardial constriction with growth failure,https://en.wikipedia.org/wiki/Pericardial_constriction_with_growth_failure
Perilymphatic fistula,https://en.wikipedia.org/wiki/Perilymphatic_fistula
Perimyositis,https://en.wikipedia.org/wiki/Perimyositis
Perinatal infections,https://en.wikipedia.org/wiki/Perinatal_infections
Periodic disease,https://en.wikipedia.org/wiki/Periodic_disease
"Periodic fever, aphthous stomatitis, pharyngitis and adenitis","https://en.wikipedia.org/wiki/Periodic_fever,_aphthous_stomatitis,_pharyngitis_and_adenitis"
Periodic limb movement disorder,https://en.wikipedia.org/wiki/Periodic_limb_movement_disorder
Periodontal disease,https://en.wikipedia.org/wiki/Periodontal_disease
Perioral dermatitis,https://en.wikipedia.org/wiki/Perioral_dermatitis
Peripartum cardiomyopathy,https://en.wikipedia.org/wiki/Peripartum_cardiomyopathy
Peripheral nervous disorder,https://en.wikipedia.org/wiki/Peripheral_nervous_disorder
Peripheral neuropathy,https://en.wikipedia.org/wiki/Peripheral_neuropathy
Peripheral T-cell lymphoma,https://en.wikipedia.org/wiki/Peripheral_T-cell_lymphoma
Perisylvian syndrome,https://en.wikipedia.org/wiki/Perisylvian_syndrome
Peritonitis,https://en.wikipedia.org/wiki/Peritonitis
Periventricular leukomalacia,https://en.wikipedia.org/wiki/Periventricular_leukomalacia
Pernicious anemia,https://en.wikipedia.org/wiki/Pernicious_anemia
Perniosis,https://en.wikipedia.org/wiki/Perniosis
Peroxisomal defects,https://en.wikipedia.org/wiki/Peroxisomal_defects
Persistent Müllerian duct syndrome,https://en.wikipedia.org/wiki/Persistent_M%C3%BCllerian_duct_syndrome
Persistent parvovirus infection,https://en.wikipedia.org/wiki/Persistent_parvovirus_infection
Persistent sexual arousal syndrome,https://en.wikipedia.org/wiki/Persistent_sexual_arousal_syndrome
Persistent truncus arteriosus,https://en.wikipedia.org/wiki/Persistent_truncus_arteriosus
Pertussis,https://en.wikipedia.org/wiki/Pertussis
Pes planus,https://en.wikipedia.org/wiki/Pes_planus
Peters anomaly,https://en.wikipedia.org/wiki/Peters_anomaly
Peutz–Jeghers syndrome,https://en.wikipedia.org/wiki/Peutz%E2%80%93Jeghers_syndrome
Peyronie disease,https://en.wikipedia.org/wiki/Peyronie_disease
Pfeiffer syndrome,https://en.wikipedia.org/wiki/Pfeiffer_syndrome
PHACE association,https://en.wikipedia.org/wiki/PHACE_association
Phacomatosis pigmentokeratotica,https://en.wikipedia.org/wiki/Phacomatosis_pigmentokeratotica
Phacomatosis pigmentovascularis,https://en.wikipedia.org/wiki/Phacomatosis_pigmentovascularis
Pharmacophobia,https://en.wikipedia.org/wiki/Pharmacophobia
Pharyngitis,https://en.wikipedia.org/wiki/Pharyngitis
Phenylalanine hydroxylase deficiency,https://en.wikipedia.org/wiki/Phenylalanine_hydroxylase_deficiency
Phenylalaninemia,https://en.wikipedia.org/wiki/Phenylalaninemia
Phenylketonuria type II,https://en.wikipedia.org/wiki/Phenylketonuria_type_II
Phenylketonuria,https://en.wikipedia.org/wiki/Phenylketonuria
Phenylketonuric embryopathy,https://en.wikipedia.org/wiki/Phenylketonuric_embryopathy
Pheochromocytoma,https://en.wikipedia.org/wiki/Pheochromocytoma
Phocomelia syndrome,https://en.wikipedia.org/wiki/Phocomelia_syndrome
Phosphoglucomutase deficiency,https://en.wikipedia.org/wiki/Phosphoglucomutase_deficiency
Phosphoglycerate kinase deficiency,https://en.wikipedia.org/wiki/Phosphoglycerate_kinase_deficiency
Phosphomannoisomerase deficiency,https://en.wikipedia.org/wiki/Phosphomannoisomerase_deficiency
Photosensitive epilepsy,https://en.wikipedia.org/wiki/Photosensitive_epilepsy
Physical urticaria,https://en.wikipedia.org/wiki/Physical_urticaria
Phytanic acid oxidase deficiency,https://en.wikipedia.org/wiki/Phytanic_acid_oxidase_deficiency
Phytophotodermatitis,https://en.wikipedia.org/wiki/Phytophotodermatitis
PIBI(D)S syndrome,https://en.wikipedia.org/wiki/PIBI(D)S_syndrome
Pica,https://en.wikipedia.org/wiki/Pica_(disorder)
Pick disease,https://en.wikipedia.org/wiki/Pick_disease
Pickardt syndrome,https://en.wikipedia.org/wiki/Pickardt_syndrome
Pie Torcido,https://en.wikipedia.org/wiki/Pie_Torcido
Piebaldism,https://en.wikipedia.org/wiki/Piebaldism
Pierre Marie cerebellar ataxia,https://en.wikipedia.org/wiki/Pierre_Marie_cerebellar_ataxia
Pierre Robin sequence,https://en.wikipedia.org/wiki/Pierre_Robin_sequence
Pigmentary retinopathy,https://en.wikipedia.org/wiki/Pigmentary_retinopathy
Pigment dispersion syndrome,https://en.wikipedia.org/wiki/Pigment_dispersion_syndrome
Pigmented villonodular synovitis,https://en.wikipedia.org/wiki/Pigmented_villonodular_synovitis
Pili canulati,https://en.wikipedia.org/wiki/Pili_canulati
Pili multigemini,https://en.wikipedia.org/wiki/Pili_multigemini
Pili torti,https://en.wikipedia.org/wiki/Pili_torti
Pilonidal cyst,https://en.wikipedia.org/wiki/Pilonidal_cyst
Pilotto syndrome,https://en.wikipedia.org/wiki/Pilotto_syndrome
Pinealoma,https://en.wikipedia.org/wiki/Pinealoma
Pinta,https://en.wikipedia.org/wiki/Pinta_(disease)
Pipecolic acidemia,https://en.wikipedia.org/wiki/Pipecolic_acidemia
PIRA,https://en.wikipedia.org/wiki/PIRA
Pitt–Hopkins syndrome,https://en.wikipedia.org/wiki/Pitt%E2%80%93Hopkins_syndrome
Pitt–Rogers–Danks syndrome,https://en.wikipedia.org/wiki/Pitt%E2%80%93Rogers%E2%80%93Danks_syndrome
Pituitary dwarfism 1,https://en.wikipedia.org/wiki/Pituitary_dwarfism_1
Pityriasis lichenoides chronica,https://en.wikipedia.org/wiki/Pityriasis_lichenoides_chronica
Pityriasis lichenoides et varioliformis acuta,https://en.wikipedia.org/wiki/Pityriasis_lichenoides_et_varioliformis_acuta
Pityriasis rubra pilaris,https://en.wikipedia.org/wiki/Pityriasis_rubra_pilaris
Placenta disorder,https://en.wikipedia.org/wiki/Placenta_disorder
Placental abruption,https://en.wikipedia.org/wiki/Placental_abruption
Plague,https://en.wikipedia.org/wiki/Plague_(disease)
"Plague, bubonic",https://en.wikipedia.org/wiki/Bubonic_plague
"Plague, meningeal",https://en.wikipedia.org/wiki/Plague_(disease)#Meningeal_plague
"Plague, pharyngeal",https://en.wikipedia.org/wiki/Plague_(disease)#Pharyngeal_plague
"Plague, pneumonic",https://en.wikipedia.org/wiki/Pneumonic_plague
"Plague, septicemic",https://en.wikipedia.org/wiki/Septicemic_plague
Platelet disorder,https://en.wikipedia.org/wiki/Platelet_disorder
Pleural effusion,https://en.wikipedia.org/wiki/Pleural_effusion
Pleuritis,https://en.wikipedia.org/wiki/Pleuritis
Pleuritis,https://en.wikipedia.org/wiki/Pleurisy
Plexosarcoma,https://en.wikipedia.org/wiki/Plexosarcoma
Plummer–Vinson syndrome,https://en.wikipedia.org/wiki/Plummer%E2%80%93Vinson_syndrome
Pneumoconiosis,https://en.wikipedia.org/wiki/Pneumoconiosis
Pneumocystis jiroveci pneumonia,https://en.wikipedia.org/wiki/Pneumocystis_jiroveci_pneumonia
Pneumocystosis,https://en.wikipedia.org/wiki/Pneumocystosis
Pneumonia,https://en.wikipedia.org/wiki/Pneumonia
"Pneumonia, eosinophilic","https://en.wikipedia.org/wiki/Pneumonia,_eosinophilic"
Pneumonoultramicroscopicsilicovolcanoconiosis,https://en.wikipedia.org/wiki/Pneumonoultramicroscopicsilicovolcanoconiosis
Pneumothorax,https://en.wikipedia.org/wiki/Pneumothorax
POEMS syndrome,https://en.wikipedia.org/wiki/POEMS_syndrome
Poikiloderma congenital with bullae Weary type,https://en.wikipedia.org/wiki/Poikiloderma_congenital_with_bullae_Weary_type
Poikiloderma hereditary acrokeratotic Weary type,https://en.wikipedia.org/wiki/Poikiloderma_hereditary_acrokeratotic_Weary_type
Poikiloderma of Kindler,https://en.wikipedia.org/wiki/Poikiloderma_of_Kindler
Poikiloderma of Rothmund–Thomson,https://en.wikipedia.org/wiki/Poikiloderma_of_Rothmund%E2%80%93Thomson
Poland syndrome,https://en.wikipedia.org/wiki/Poland_syndrome
Poliomyelitis,https://en.wikipedia.org/wiki/Poliomyelitis
Polyarteritis nodosa,https://en.wikipedia.org/wiki/Polyarteritis_nodosa
Polyarteritis,https://en.wikipedia.org/wiki/Polyarteritis
"Polyarthritis, systemic","https://en.wikipedia.org/wiki/Polyarthritis,_systemic"
Polyarthritis,https://en.wikipedia.org/wiki/Polyarthritis
Polychondritis,https://en.wikipedia.org/wiki/Polychondritis
"Polycystic kidney disease, adult type","https://en.wikipedia.org/wiki/Polycystic_kidney_disease,_adult_type"
"Polycystic kidney disease, infantile type","https://en.wikipedia.org/wiki/Polycystic_kidney_disease,_infantile_type"
"Polycystic kidney disease, recessive type","https://en.wikipedia.org/wiki/Polycystic_kidney_disease,_recessive_type"
"Polycystic kidney disease, type 1","https://en.wikipedia.org/wiki/Polycystic_kidney_disease,_type_1"
"Polycystic kidney disease, type 2","https://en.wikipedia.org/wiki/Polycystic_kidney_disease,_type_2"
"Polycystic kidney disease, type 3","https://en.wikipedia.org/wiki/Polycystic_kidney_disease,_type_3"
Polycystic kidney disease,https://en.wikipedia.org/wiki/Polycystic_kidney_disease
"Polycystic ovarian disease, familial","https://en.wikipedia.org/wiki/Polycystic_ovarian_disease,_familial"
Polycystic ovarian syndrome,https://en.wikipedia.org/wiki/Polycystic_ovarian_syndrome
Polycythemia vera,https://en.wikipedia.org/wiki/Polycythemia_vera
Polydactyly postaxial,https://en.wikipedia.org/wiki/Polydactyly_postaxial
Polydactyly preaxial type 1,https://en.wikipedia.org/wiki/Polydactyly_preaxial_type_1
Polydactyly,https://en.wikipedia.org/wiki/Polydactyly
"Polyglucosan body disease, adult","https://en.wikipedia.org/wiki/Polyglucosan_body_disease,_adult"
Polymorphous low-grade adenocarcinoma,https://en.wikipedia.org/wiki/Polymorphous_low-grade_adenocarcinoma
Polymyalgia rheumatica,https://en.wikipedia.org/wiki/Polymyalgia_rheumatica
Polymyositis,https://en.wikipedia.org/wiki/Polymyositis
Polyneuritis,https://en.wikipedia.org/wiki/Polyneuritis
Polyomavirus Infections,https://en.wikipedia.org/wiki/Polyomavirus_Infections
Polyostotic fibrous dysplasia,https://en.wikipedia.org/wiki/McCune-Albright_syndrome
"Polyposis, hamartomatous intestinal","https://en.wikipedia.org/wiki/Polyposis,_hamartomatous_intestinal"
Pompe's disease,https://en.wikipedia.org/wiki/Pompe%27s_disease
Popliteal pterygium syndrome lethal type,https://en.wikipedia.org/wiki/Popliteal_pterygium_syndrome
Popliteal pterygium syndrome,https://en.wikipedia.org/wiki/Popliteal_pterygium_syndrome
Porencephaly,https://en.wikipedia.org/wiki/Porencephaly
Porokeratosis of Mibelli,https://en.wikipedia.org/wiki/Porokeratosis_of_Mibelli
Porokeratosis punctata palmaris et plantaris,https://en.wikipedia.org/wiki/Porokeratosis_punctata_palmaris_et_plantaris
Porphyria,https://en.wikipedia.org/wiki/Porphyria
"Porphyria cutanea tarda, familial type","https://en.wikipedia.org/wiki/Porphyria_cutanea_tarda,_familial_type"
"Porphyria cutanea tarda, sporadic type","https://en.wikipedia.org/wiki/Porphyria_cutanea_tarda,_sporadic_type"
Porphyria cutanea tarda,https://en.wikipedia.org/wiki/Porphyria_cutanea_tarda
"Porphyria, acute intermittent","https://en.wikipedia.org/wiki/Porphyria,_acute_intermittent"
"Porphyria, Ala-D","https://en.wikipedia.org/wiki/Porphyria,_Ala-D"
"Porphyria, congenital erythropoietic","https://en.wikipedia.org/wiki/Porphyria,_congenital_erythropoietic"
"Porphyria, hereditary coproporphyria","https://en.wikipedia.org/wiki/Porphyria,_hereditary_coproporphyria"
Portal hypertension,https://en.wikipedia.org/wiki/Portal_hypertension
Portal thrombosis,https://en.wikipedia.org/wiki/Portal_thrombosis
Portal vein thrombosis,https://en.wikipedia.org/wiki/Portal_vein_thrombosis
Portuguese type amyloidosis,https://en.wikipedia.org/wiki/Portuguese_type_amyloidosis
Positive rheumatoid factor polyarthritis,https://en.wikipedia.org/wiki/Positive_rheumatoid_factor_polyarthritis
Post-polio syndrome,https://en.wikipedia.org/wiki/Post-polio_syndrome
Post Traumatic Stress disorder (PTSD),https://en.wikipedia.org/wiki/Post-traumatic_stress_disorder
Posterior tibial tendon rupture,https://en.wikipedia.org/wiki/Posterior_tibial_tendon_rupture
Posterior urethral valves,https://en.wikipedia.org/wiki/Posterior_urethral_valves
Posterior uveitis,https://en.wikipedia.org/wiki/Uveitis
Posterior valve urethra,https://en.wikipedia.org/wiki/Posterior_valve_urethra
Post-infectious myocarditis,https://en.wikipedia.org/wiki/Post-infectious_myocarditis
Post-partum depression,https://en.wikipedia.org/wiki/Post-partum_depression
Post-SSRI sexual dysfunction,https://en.wikipedia.org/wiki/Post-SSRI_sexual_dysfunction
Post-traumatic epilepsy,https://en.wikipedia.org/wiki/Post-traumatic_epilepsy
Postural hypotension,https://en.wikipedia.org/wiki/Postural_hypotension
Potassium aggravated myotonia,https://en.wikipedia.org/wiki/Potassium_aggravated_myotonia
Potassium deficiency (hypokalemia),https://en.wikipedia.org/wiki/Hypokalemia
Potter disease type 1,https://en.wikipedia.org/wiki/Potter_disease_type_1
"Potter disease, type 3","https://en.wikipedia.org/wiki/Potter_disease,_type_3"
Potter syndrome dominant type,https://en.wikipedia.org/wiki/Potter_syndrome_dominant_type
Poxviridae disease,https://en.wikipedia.org/wiki/Poxviridae_disease
Prader–Willi syndrome,https://en.wikipedia.org/wiki/Prader%E2%80%93Willi_syndrome
Precocious puberty,https://en.wikipedia.org/wiki/Precocious_puberty
"Precocious puberty, gonadotropin-dependent","https://en.wikipedia.org/wiki/Precocious_puberty,_gonadotropin-dependent"
Preeclampsia,https://en.wikipedia.org/wiki/Preeclampsia
Pregnancy toxemia /hypertension,https://en.wikipedia.org/wiki/Pregnancy_toxemia_/hypertension
"Prekallikrein deficiency, congenital","https://en.wikipedia.org/wiki/Prekallikrein_deficiency,_congenital"
Premature aging,https://en.wikipedia.org/wiki/Premature_aging
Premature ovarian failure,https://en.wikipedia.org/wiki/Premature_ovarian_failure
Premenstrual dysphoric disorder,https://en.wikipedia.org/wiki/Premenstrual_dysphoric_disorder
Presbycusis,https://en.wikipedia.org/wiki/Presbycusis
Presbyopia,https://en.wikipedia.org/wiki/Presbyopia
Primary agammaglobulinemia,https://en.wikipedia.org/wiki/Primary_agammaglobulinemia
Primary aldosteronism,https://en.wikipedia.org/wiki/Primary_aldosteronism
Primary alveolar hypoventilation,https://en.wikipedia.org/wiki/Primary_alveolar_hypoventilation
Primary amenorrhea,https://en.wikipedia.org/wiki/Primary_amenorrhea
Primary biliary cirrhosis,https://en.wikipedia.org/wiki/Primary_biliary_cirrhosis
Primary ciliary dyskinesia,https://en.wikipedia.org/wiki/Primary_ciliary_dyskinesia
Primary craniosynostosis,https://en.wikipedia.org/wiki/Primary_craniosynostosis
Primary cutaneous amyloidosis,https://en.wikipedia.org/wiki/Primary_cutaneous_amyloidosis
Primary granulocytic sarcoma,https://en.wikipedia.org/wiki/Primary_granulocytic_sarcoma
Primary hyperoxaluria,https://en.wikipedia.org/wiki/Primary_hyperoxaluria
Primary hyperparathyroidism,https://en.wikipedia.org/wiki/Primary_hyperparathyroidism
Primary lateral sclerosis,https://en.wikipedia.org/wiki/Primary_lateral_sclerosis
Primary malignant lymphoma,https://en.wikipedia.org/wiki/Primary_malignant_lymphoma
Primary muscular atrophy,https://en.wikipedia.org/wiki/Primary_muscular_atrophy
Primary orthostatic tremor,https://en.wikipedia.org/wiki/Primary_orthostatic_tremor
Primary progressive aphasia,https://en.wikipedia.org/wiki/Primary_progressive_aphasia
Primary pulmonary hypertension,https://en.wikipedia.org/wiki/Primary_pulmonary_hypertension
Primary sclerosing cholangitis,https://en.wikipedia.org/wiki/Primary_sclerosing_cholangitis
Primary tubular proximal acidosis,https://en.wikipedia.org/wiki/Primary_tubular_proximal_acidosis
Primerose syndrome,https://en.wikipedia.org/wiki/Primerose_syndrome
Primordial microcephalic dwarfism Crachami type,https://en.wikipedia.org/wiki/Primordial_microcephalic_dwarfism_Crachami_type
Prinzmetal's variant angina,https://en.wikipedia.org/wiki/Prinzmetal%27s_variant_angina
Processing disorder,https://en.wikipedia.org/wiki/Sensory_processing_disorder
"Proconvertin deficiency, congenital","https://en.wikipedia.org/wiki/Proconvertin_deficiency,_congenital"
Procrastination,https://en.wikipedia.org/wiki/Procrastination
Proctitis,https://en.wikipedia.org/wiki/Proctitis
Progeria,https://en.wikipedia.org/wiki/Progeria
Progeroid syndrome De Barsy type,https://en.wikipedia.org/wiki/Progeroid_syndrome_De_Barsy_type
Progressive diaphyseal dysplasia,https://en.wikipedia.org/wiki/Progressive_diaphyseal_dysplasia
Progressive external ophthalmoplegia,https://en.wikipedia.org/wiki/Progressive_external_ophthalmoplegia
Progressive multifocal leukoencephalopathy,https://en.wikipedia.org/wiki/Progressive_multifocal_leukoencephalopathy
Progressive osseous heteroplasia,https://en.wikipedia.org/wiki/Progressive_osseous_heteroplasia
Progressive spinal muscular atrophy,https://en.wikipedia.org/wiki/Progressive_spinal_muscular_atrophy
Progressive supranuclear palsy atypical,https://en.wikipedia.org/wiki/Progressive_supranuclear_palsy_atypical
Progressive supranuclear palsy,https://en.wikipedia.org/wiki/Progressive_supranuclear_palsy
Progressive systemic sclerosis,https://en.wikipedia.org/wiki/Progressive_systemic_sclerosis
Proliferating trichilemmal cyst,https://en.wikipedia.org/wiki/Proliferating_trichilemmal_cyst
Prolidase deficiency,https://en.wikipedia.org/wiki/Prolidase_deficiency
Prolymphocytic leukemia,https://en.wikipedia.org/wiki/Prolymphocytic_leukemia
Properdin deficiency,https://en.wikipedia.org/wiki/Properdin_deficiency
Prosopamnesia,https://en.wikipedia.org/wiki/Prosopamnesia
"Prostate cancer, familial","https://en.wikipedia.org/wiki/Prostate_cancer,_familial"
Prostatitis,https://en.wikipedia.org/wiki/Prostatitis
Protein C deficiency,https://en.wikipedia.org/wiki/Protein_C_deficiency
Protein–energy malnutrition,https://en.wikipedia.org/wiki/Protein%E2%80%93energy_malnutrition
Protein S deficiency,https://en.wikipedia.org/wiki/Protein_S_deficiency
Proteus syndrome,https://en.wikipedia.org/wiki/Proteus_syndrome
"Protoporphyria, erythropoietic","https://en.wikipedia.org/wiki/Protoporphyria,_erythropoietic"
Proximal myotonic myopathy,https://en.wikipedia.org/wiki/Proximal_myotonic_myopathy
Proximal spinal muscular atrophy,https://en.wikipedia.org/wiki/Proximal_spinal_muscular_atrophy
Prune belly syndrome,https://en.wikipedia.org/wiki/Prune_belly_syndrome
Prurigo nodularis,https://en.wikipedia.org/wiki/Prurigo_nodularis
Pseudoachondroplasia,https://en.wikipedia.org/wiki/Pseudoachondroplasia
Pseudocholinesterase deficiency,https://en.wikipedia.org/wiki/Pseudocholinesterase_deficiency
Pseudo-Gaucher disease,https://en.wikipedia.org/wiki/Pseudo-Gaucher_disease
Pseudogout,https://en.wikipedia.org/wiki/Pseudogout
Pseudohermaphroditism,https://en.wikipedia.org/wiki/Pseudohermaphroditism
Pseudohypoaldosteronism,https://en.wikipedia.org/wiki/Pseudohypoaldosteronism
Pseudohypoparathyroidism,https://en.wikipedia.org/wiki/Pseudohypoparathyroidism
Pseudomonas infection,https://en.wikipedia.org/wiki/Pseudomonas_infection
Pseudomonas aeruginosa infection,https://en.wikipedia.org/wiki/Pseudomonas_aeruginosa
Pseudomonas oryzihabitans infection,https://en.wikipedia.org/wiki/Pseudomonas_oryzihabitans
Pseudomonas stutzeri infection,https://en.wikipedia.org/wiki/Pseudomonas_stutzeri
Pseudomyxoma peritonei,https://en.wikipedia.org/wiki/Pseudomyxoma_peritonei
Pseudopapilledema,https://en.wikipedia.org/wiki/Optic_disc_drusen
Pseudopelade of Brocq,https://en.wikipedia.org/wiki/Pseudopelade_of_Brocq
Pseudo-torch syndrome,https://en.wikipedia.org/wiki/Pseudo-torch_syndrome
Pseudotumor cerebri,https://en.wikipedia.org/wiki/Pseudotumor_cerebri
