Name,Wikipedia link (en),Is it in wikidata?
Waardenburg anophthalmia syndrome,https://en.wikipedia.org/wiki/Waardenburg_anophthalmia_syndrome,Yes
Waardenburg syndrome,https://en.wikipedia.org/wiki/Waardenburg_syndrome,Yes
Wieacker syndrome,https://en.wikipedia.org/wiki/Wieacker_syndrome
Wiedemann–Rautenstrauch syndrome,https://en.wikipedia.org/wiki/Wiedemann%E2%80%93Rautenstrauch_syndrome,Yes
Wildervanck syndrome,https://en.wikipedia.org/wiki/Wildervanck_syndrome,Yes
"Willebrand disease, acquired","https://en.wikipedia.org/wiki/Willebrand_disease,_acquired"
Willebrand disease,https://en.wikipedia.org/wiki/Willebrand_disease
Williams syndrome,https://en.wikipedia.org/wiki/Williams_syndrome,Yes
Wilms' tumor,https://en.wikipedia.org/wiki/Wilms%27_tumor,Yes
Wilms tumor-aniridia syndrome,https://en.wikipedia.org/wiki/Wilms_tumor-aniridia_syndrome
Wilson's disease,https://en.wikipedia.org/wiki/Wilson%27s_disease,Yes
Wilson–Turner syndrome,https://en.wikipedia.org/wiki/Wilson%E2%80%93Turner_syndrome,Yes
Winchester syndrome,https://en.wikipedia.org/wiki/Winchester_syndrome,Yes
Wiskott–Aldrich syndrome,https://en.wikipedia.org/wiki/Wiskott%E2%80%93Aldrich_syndrome,Yes
Witkop syndrome,https://en.wikipedia.org/wiki/Witkop_syndrome
Wolcott–Rallison syndrome,https://en.wikipedia.org/wiki/Wolcott%E2%80%93Rallison_syndrome,Yes
Wolff–Parkinson–White syndrome,https://en.wikipedia.org/wiki/Wolff%E2%80%93Parkinson%E2%80%93White_syndrome,Yes
Wolf–Hirschhorn syndrome,https://en.wikipedia.org/wiki/Wolf%E2%80%93Hirschhorn_syndrome
Wolfram syndrome,https://en.wikipedia.org/wiki/Wolfram_syndrome,Yes
Wolman disease,https://en.wikipedia.org/wiki/Wolman_disease
Woodhouse–Sakati syndrome,https://en.wikipedia.org/wiki/Woodhouse%E2%80%93Sakati_syndrome,Yes
Wooly hair syndrome,https://en.wikipedia.org/wiki/Wooly_hair_syndrome
Woolly hair autosomal recessive,https://en.wikipedia.org/wiki/Woolly_hair_autosomal_recessive
"Woolly hair, congenital","https://en.wikipedia.org/wiki/Woolly_hair,_congenital"
Worster-Drought syndrome,https://en.wikipedia.org/wiki/Worster-Drought_syndrome,Yes
Worster-Drought syndrome,https://en.wikipedia.org/wiki/Worster-Drought_syndrome,Yes
familial British dementia,https://en.wikipedia.org/wiki/Familial_British_dementia
Worth syndrome,https://en.wikipedia.org/wiki/Worth_syndrome,Yes
Wrinkly skin syndrome,https://en.wikipedia.org/wiki/Wrinkly_skin_syndrome,Yes
Writer's cramp,https://en.wikipedia.org/wiki/Writer%27s_cramp
